alpha b0 d sigma tau Gmean Gstd
4.2 1.194 1 1 5 -0.0298056 0.0237799
4.2 1.194 1 1 5.5 -0.0337713 0.0250138

4.3 1.194 1 1 0 0.0422732 0.000808648
4.3 1.194 1 1 0.5 0.0312286 0.00489279
4.3 1.194 1 1 1 0.0190149 0.00763526
4.3 1.194 1 1 1.5 0.00802561 0.0103087
4.3 1.194 1 1 2 -0.000292606 0.0119739
4.3 1.194 1 1 2.5 -0.00852424 0.0143587
4.3 1.194 1 1 3 -0.0127449 0.0157506
4.3 1.194 1 1 3.5 -0.017589 0.0185372
4.3 1.194 1 1 4 -0.0226789 0.020503
4.3 1.194 1 1 4.5 -0.0269639 0.0222419
4.3 1.194 1 1 5 -0.0302825 0.0226008
4.3 1.194 1 1 5.5 -0.0335585 0.0255519

4.4 1.194 1 1 0 0.0414799 0.000867532
4.4 1.194 1 1 0.5 0.0307337 0.00496734
4.4 1.194 1 1 1 0.0193508 0.00754185
4.4 1.194 1 1 1.5 0.00833502 0.0101414
4.4 1.194 1 1 2 -6.26402e-05 0.0121762
4.4 1.194 1 1 2.5 -0.00736862 0.0136516
4.4 1.194 1 1 3 -0.0124187 0.0160336
4.4 1.194 1 1 3.5 -0.0183416 0.0174589
4.4 1.194 1 1 4 -0.0237017 0.0202313
4.4 1.194 1 1 4.5 -0.0273231 0.0210637
4.4 1.194 1 1 5 -0.028013 0.0225117
4.4 1.194 1 1 5.5 -0.0307654 0.0250744

4.5 1.194 1 1 0 0.040676 0.000829729
4.5 1.194 1 1 0.5 0.0303533 0.00484572
4.5 1.194 1 1 1 0.0192237 0.00759097
4.5 1.194 1 1 1.5 0.00915748 0.00951589
4.5 1.194 1 1 2 0.000752465 0.01199
4.5 1.194 1 1 2.5 -0.00581198 0.0135402
4.5 1.194 1 1 3 -0.012551 0.0155493
4.5 1.194 1 1 3.5 -0.0171798 0.0180892
4.5 1.194 1 1 4 -0.0226511 0.0188389
4.5 1.194 1 1 4.5 -0.0262461 0.0212823
4.5 1.194 1 1 5 -0.0292629 0.0224142
4.5 1.194 1 1 5.5 -0.0334703 0.0246246

4.6 1.194 1 1 0 0.0400605 0.000833586
4.6 1.194 1 1 0.5 0.0297825 0.00485295
4.6 1.194 1 1 1 0.0190147 0.00744182
4.6 1.194 1 1 1.5 0.0100633 0.00918717
4.6 1.194 1 1 2 0.000845357 0.0116083
4.6 1.194 1 1 2.5 -0.0059648 0.0136448
4.6 1.194 1 1 3 -0.0109222 0.0161255
4.6 1.194 1 1 3.5 -0.016923 0.0188943
4.6 1.194 1 1 4 -0.0211442 0.0201963
4.6 1.194 1 1 4.5 -0.0240413 0.0208049
4.6 1.194 1 1 5 -0.0281779 0.0230495
4.6 1.194 1 1 5.5 -0.0290795 0.023747

4.7 1.194 1 1 0 0.0393019 0.000863931
4.7 1.194 1 1 0.5 0.0294148 0.00465299
4.7 1.194 1 1 1 0.0189204 0.00713685
4.7 1.194 1 1 1.5 0.00928007 0.0093684
4.7 1.194 1 1 2 0.000800035 0.0116866
4.7 1.194 1 1 2.5 -0.00547322 0.0137415
4.7 1.194 1 1 3 -0.0113129 0.0159475
4.7 1.194 1 1 3.5 -0.0164293 0.0172874
4.7 1.194 1 1 4 -0.0210125 0.0193285
4.7 1.194 1 1 4.5 -0.0244372 0.0198127
4.7 1.194 1 1 5 -0.0275043 0.0218881
4.7 1.194 1 1 5.5 -0.0306208 0.024576

4.8 1.194 1 1 0 0.0385845 0.000872302
4.8 1.194 1 1 0.5 0.0294498 0.00464845
4.8 1.194 1 1 1 0.0189692 0.00704932
4.8 1.194 1 1 1.5 0.00946955 0.00905438
4.8 1.194 1 1 2 0.00146568 0.0120155
4.8 1.194 1 1 2.5 -0.00459195 0.0124266
4.8 1.194 1 1 3 -0.0104344 0.015584
4.8 1.194 1 1 3.5 -0.0154307 0.0172081
4.8 1.194 1 1 4 -0.0210004 0.0187934
4.8 1.194 1 1 4.5 -0.0236074 0.0207995
4.8 1.194 1 1 5 -0.0272108 0.021577
4.8 1.194 1 1 5.5 -0.0287236 0.0226127

4.9 1.194 1 1 0 0.0379179 0.000884054
4.9 1.194 1 1 0.5 0.0288727 0.0045782
4.9 1.194 1 1 1 0.0191765 0.00685758
4.9 1.194 1 1 1.5 0.00947719 0.00932065
4.9 1.194 1 1 2 0.0019045 0.0106431
4.9 1.194 1 1 2.5 -0.00499744 0.0128365
4.9 1.194 1 1 3 -0.0105643 0.0152156
4.9 1.194 1 1 3.5 -0.0159697 0.0168534
4.9 1.194 1 1 4 -0.0190912 0.0186449
4.9 1.194 1 1 4.5 -0.0226718 0.0198329
4.9 1.194 1 1 5 -0.0273495 0.0225521
4.9 1.194 1 1 5.5 -0.0275676 0.0235144

5 1.194 1 1 0 0.0372881 0.000885471
5 1.194 1 1 0.5 0.0283055 0.00457359
5 1.194 1 1 1 0.0188408 0.0067069
5 1.194 1 1 1.5 0.00971502 0.00889924
5 1.194 1 1 2 0.00110818 0.010804
5 1.194 1 1 2.5 -0.00435374 0.012804
5 1.194 1 1 3 -0.011111 0.0143299
5 1.194 1 1 3.5 -0.0138326 0.016721
5 1.194 1 1 4 -0.0194137 0.0180435
5 1.194 1 1 4.5 -0.0219941 0.0189786
5 1.194 1 1 5 -0.0259747 0.0213322
5 1.194 1 1 5.5 -0.0277946 0.0222036

5.1 1.194 1 1 0 0.0366874 0.000895758
5.1 1.194 1 1 0.5 0.0281211 0.00449573
5.1 1.194 1 1 1 0.0186336 0.00682388
5.1 1.194 1 1 1.5 0.0104136 0.00876493
5.1 1.194 1 1 2 0.00269137 0.0104194
5.1 1.194 1 1 2.5 -0.00389207 0.0123023
5.1 1.194 1 1 3 -0.008574 0.0142627
5.1 1.194 1 1 3.5 -0.0141908 0.0162399
5.1 1.194 1 1 4 -0.0188189 0.018114
5.1 1.194 1 1 4.5 -0.0207577 0.0190398
5.1 1.194 1 1 5 -0.0250877 0.0211343
5.1 1.194 1 1 5.5 -0.0289392 0.0219986

5.2 1.194 1 1 0 0.036086 0.000849825
5.2 1.194 1 1 0.5 0.0277927 0.00462626
5.2 1.194 1 1 1 0.0187479 0.00643368
5.2 1.194 1 1 1.5 0.0105325 0.00837151
5.2 1.194 1 1 2 0.00277116 0.0107754
5.2 1.194 1 1 2.5 -0.00318759 0.0124826
5.2 1.194 1 1 3 -0.0092164 0.014196
5.2 1.194 1 1 3.5 -0.0135631 0.0155974
5.2 1.194 1 1 4 -0.0176801 0.0169773
5.2 1.194 1 1 4.5 -0.0203552 0.0184132
5.2 1.194 1 1 5 -0.0245426 0.020833
5.2 1.194 1 1 5.5 -0.0276881 0.0209527

5.3 1.194 1 1 0 0.035565 0.000862273
5.3 1.194 1 1 0.5 0.0275057 0.00421132
5.3 1.194 1 1 1 0.0180713 0.00665495
5.3 1.194 1 1 1.5 0.00954575 0.00843116
5.3 1.194 1 1 2 0.00295197 0.0103346
5.3 1.194 1 1 2.5 -0.00273505 0.0116314
5.3 1.194 1 1 3 -0.00862655 0.0143446
5.3 1.194 1 1 3.5 -0.0127953 0.0152475
5.3 1.194 1 1 4 -0.0175775 0.017739
5.3 1.194 1 1 4.5 -0.0211147 0.0188947
5.3 1.194 1 1 5 -0.025355 0.0197167
5.3 1.194 1 1 5.5 -0.027269 0.0226518

5.4 1.194 1 1 0 0.0349269 0.000899683
5.4 1.194 1 1 0.5 0.0268845 0.00406
5.4 1.194 1 1 1 0.018465 0.00660034
5.4 1.194 1 1 1.5 0.0105009 0.00810207
5.4 1.194 1 1 2 0.00357924 0.0100276
5.4 1.194 1 1 2.5 -0.00281002 0.0115541
5.4 1.194 1 1 3 -0.00802849 0.0138123
5.4 1.194 1 1 3.5 -0.0138092 0.0154495
5.4 1.194 1 1 4 -0.0173902 0.0171582
5.4 1.194 1 1 4.5 -0.0212938 0.0187457
5.4 1.194 1 1 5 -0.0230449 0.0199989
5.4 1.194 1 1 5.5 -0.026726 0.0217621

5.5 1.194 1 1 0 0.0344159 0.000845128
5.5 1.194 1 1 0.5 0.0268869 0.00426221
5.5 1.194 1 1 1 0.0184718 0.00627674
5.5 1.194 1 1 1.5 0.0106878 0.00819121
5.5 1.194 1 1 2 0.00350499 0.00986952
5.5 1.194 1 1 2.5 -0.00281419 0.0120601
5.5 1.194 1 1 3 -0.00671397 0.0132651
5.5 1.194 1 1 3.5 -0.0124705 0.014964
5.5 1.194 1 1 4 -0.0167801 0.0171828
5.5 1.194 1 1 4.5 -0.0212194 0.0181476
5.5 1.194 1 1 5 -0.022149 0.0195575
5.5 1.194 1 1 5.5 -0.0264235 0.0208299

5.6 1.194 1 1 0 0.0338767 0.000901421
5.6 1.194 1 1 0.5 0.0261779 0.00397878
5.6 1.194 1 1 1 0.0185036 0.0061083
5.6 1.194 1 1 1.5 0.0109632 0.00789331
5.6 1.194 1 1 2 0.00398326 0.00963523
5.6 1.194 1 1 2.5 -0.00174341 0.0113569
5.6 1.194 1 1 3 -0.00774489 0.0135355
5.6 1.194 1 1 3.5 -0.0117878 0.0151042
5.6 1.194 1 1 4 -0.0161342 0.0166634
5.6 1.194 1 1 4.5 -0.0192643 0.018236
5.6 1.194 1 1 5 -0.0226898 0.0191302
5.6 1.194 1 1 5.5 -0.0252934 0.0214462

5.7 1.194 1 1 0 0.0334074 0.000855941
5.7 1.194 1 1 0.5 0.0260458 0.00421167
5.7 1.194 1 1 1 0.0180627 0.00635462
5.7 1.194 1 1 1.5 0.0107841 0.0076876
5.7 1.194 1 1 2 0.0041916 0.00973747
5.7 1.194 1 1 2.5 -0.00163004 0.0116483
5.7 1.194 1 1 3 -0.00720366 0.013474
5.7 1.194 1 1 3.5 -0.011556 0.0146525
5.7 1.194 1 1 4 -0.0146185 0.016902
5.7 1.194 1 1 4.5 -0.0179392 0.0175597
5.7 1.194 1 1 5 -0.0225338 0.0192784
5.7 1.194 1 1 5.5 -0.0241553 0.0202368

5.8 1.194 1 1 0 0.0328468 0.000890445
5.8 1.194 1 1 0.5 0.0255583 0.00402236
5.8 1.194 1 1 1 0.017902 0.00593065
5.8 1.194 1 1 1.5 0.0101719 0.0076793
5.8 1.194 1 1 2 0.00410476 0.0094137
5.8 1.194 1 1 2.5 -0.00224911 0.0113165
5.8 1.194 1 1 3 -0.00603937 0.0128699
5.8 1.194 1 1 3.5 -0.0112056 0.0139141
5.8 1.194 1 1 4 -0.0152471 0.016651
5.8 1.194 1 1 4.5 -0.0177316 0.017554
5.8 1.194 1 1 5 -0.0217663 0.0196416
5.8 1.194 1 1 5.5 -0.0242933 0.0207927

5.9 1.194 1 1 0 0.0324076 0.000896756
5.9 1.194 1 1 0.5 0.0254581 0.00398837
5.9 1.194 1 1 1 0.0180267 0.00594762
5.9 1.194 1 1 1.5 0.0104587 0.00774791
5.9 1.194 1 1 2 0.00416462 0.00958078
5.9 1.194 1 1 2.5 -0.000671615 0.0112367
5.9 1.194 1 1 3 -0.00711741 0.0125569
5.9 1.194 1 1 3.5 -0.0107146 0.0141378
5.9 1.194 1 1 4 -0.0148483 0.0160015
5.9 1.194 1 1 4.5 -0.017646 0.0173971
5.9 1.194 1 1 5 -0.021434 0.0187763
5.9 1.194 1 1 5.5 -0.02373 0.0189416

6 1.194 1 1 0 0.0318881 0.000918598
6 1.194 1 1 0.5 0.0252878 0.00393755
6 1.194 1 1 1 0.0177153 0.00582129
6 1.194 1 1 1.5 0.0110139 0.00742516
6 1.194 1 1 2 0.00494286 0.00949504
6 1.194 1 1 2.5 -0.00117157 0.0112704
6 1.194 1 1 3 -0.00532869 0.012314
6 1.194 1 1 3.5 -0.00997963 0.0138626
6 1.194 1 1 4 -0.01502 0.0149982
6 1.194 1 1 4.5 -0.0171939 0.0166818
6 1.194 1 1 5 -0.0206241 0.0187555
6 1.194 1 1 5.5 -0.0233558 0.0195305

6.1 1.194 1 1 0 0.0314674 0.000880794
6.1 1.194 1 1 0.5 0.0248625 0.00397054
6.1 1.194 1 1 1 0.0180135 0.00570634
6.1 1.194 1 1 1.5 0.0110303 0.00719109
6.1 1.194 1 1 2 0.00476493 0.00909431
6.1 1.194 1 1 2.5 -0.000875024 0.0107901
6.1 1.194 1 1 3 -0.00616947 0.0125479
6.1 1.194 1 1 3.5 -0.00950691 0.0139322
6.1 1.194 1 1 4 -0.0136158 0.0152715
6.1 1.194 1 1 4.5 -0.0170503 0.0174365
6.1 1.194 1 1 5 -0.0188139 0.0181029
6.1 1.194 1 1 5.5 -0.0224201 0.0196797

6.2 1.194 1 1 0 0.0310456 0.000895572
6.2 1.194 1 1 0.5 0.0247436 0.00373871
6.2 1.194 1 1 1 0.017773 0.00561091
6.2 1.194 1 1 1.5 0.0110708 0.00756989
6.2 1.194 1 1 2 0.00457183 0.00883755
6.2 1.194 1 1 2.5 -0.00101304 0.0108745
6.2 1.194 1 1 3 -0.00553225 0.0120827
6.2 1.194 1 1 3.5 -0.00989414 0.0143181
6.2 1.194 1 1 4 -0.0130752 0.0153634
6.2 1.194 1 1 4.5 -0.0157737 0.0162808
6.2 1.194 1 1 5 -0.0196517 0.0180987
6.2 1.194 1 1 5.5 -0.0221954 0.0199537

6.3 1.194 1 1 0 0.0306361 0.000880824
6.3 1.194 1 1 0.5 0.0243259 0.00378619
6.3 1.194 1 1 1 0.0177555 0.00558524
6.3 1.194 1 1 1.5 0.0108055 0.00716849
6.3 1.194 1 1 2 0.00527883 0.0088303
6.3 1.194 1 1 2.5 -0.000313324 0.0105451
6.3 1.194 1 1 3 -0.00439713 0.0118565
6.3 1.194 1 1 3.5 -0.00983106 0.0136725
6.3 1.194 1 1 4 -0.0131594 0.01539
6.3 1.194 1 1 4.5 -0.0162289 0.0160008
6.3 1.194 1 1 5 -0.0184531 0.0178046
6.3 1.194 1 1 5.5 -0.0221058 0.0194725

6.4 1.194 1 1 0 0.0301851 0.000885192
6.4 1.194 1 1 0.5 0.0243612 0.00367059
6.4 1.194 1 1 1 0.0173712 0.00563476
6.4 1.194 1 1 1.5 0.010898 0.00727597
6.4 1.194 1 1 2 0.00426937 0.00861709
6.4 1.194 1 1 2.5 -0.000516751 0.0100628
6.4 1.194 1 1 3 -0.0041594 0.0115176
6.4 1.194 1 1 3.5 -0.00928361 0.0133803
6.4 1.194 1 1 4 -0.0121065 0.0147481
6.4 1.194 1 1 4.5 -0.0156432 0.0159758
6.4 1.194 1 1 5 -0.0184963 0.0179783
6.4 1.194 1 1 5.5 -0.0222038 0.0190878

6.5 1.194 1 1 0 0.0297618 0.000877461
6.5 1.194 1 1 0.5 0.0235341 0.00351859
6.5 1.194 1 1 1 0.0172576 0.00532845
6.5 1.194 1 1 1.5 0.0110538 0.00697041
6.5 1.194 1 1 2 0.00564052 0.00841887
6.5 1.194 1 1 2.5 0.000476457 0.0100417
6.5 1.194 1 1 3 -0.00482692 0.0113358
6.5 1.194 1 1 3.5 -0.00774326 0.0129656
6.5 1.194 1 1 4 -0.0122019 0.0147544
6.5 1.194 1 1 4.5 -0.014688 0.0156914
6.5 1.194 1 1 5 -0.0189697 0.0178677
6.5 1.194 1 1 5.5 -0.0220897 0.018653

6.6 1.194 1 1 0 0.0294068 0.000875531
6.6 1.194 1 1 0.5 0.0236425 0.00356312
6.6 1.194 1 1 1 0.0169527 0.00549202
6.6 1.194 1 1 1.5 0.0112381 0.00720782
6.6 1.194 1 1 2 0.0051683 0.00844456
6.6 1.194 1 1 2.5 0.00021632 0.0099437
6.6 1.194 1 1 3 -0.00385165 0.0114356
6.6 1.194 1 1 3.5 -0.0080451 0.0125193
6.6 1.194 1 1 4 -0.011624 0.0143948
6.6 1.194 1 1 4.5 -0.0144849 0.0156808
6.6 1.194 1 1 5 -0.0178918 0.0175222
6.6 1.194 1 1 5.5 -0.020612 0.0185389

6.7 1.194 1 1 0 0.0290352 0.000879913
6.7 1.194 1 1 0.5 0.0233669 0.00338749
6.7 1.194 1 1 1 0.0169893 0.0053766
6.7 1.194 1 1 1.5 0.0109392 0.00686124
6.7 1.194 1 1 2 0.00570113 0.00824593
6.7 1.194 1 1 2.5 0.000336817 0.00985106
6.7 1.194 1 1 3 -0.00396539 0.0112268
6.7 1.194 1 1 3.5 -0.00741896 0.0128165
6.7 1.194 1 1 4 -0.0109749 0.0135522
6.7 1.194 1 1 4.5 -0.0145614 0.0158518
6.7 1.194 1 1 5 -0.0170145 0.0170239
6.7 1.194 1 1 5.5 -0.0195401 0.0187857

6.8 1.194 1 1 0 0.0286683 0.00095144
6.8 1.194 1 1 0.5 0.0230897 0.00348679
6.8 1.194 1 1 1 0.0170595 0.00538172
6.8 1.194 1 1 1.5 0.0109694 0.00694594
6.8 1.194 1 1 2 0.00573992 0.00832582
6.8 1.194 1 1 2.5 0.000659817 0.0098667
6.8 1.194 1 1 3 -0.0034214 0.0116514
6.8 1.194 1 1 3.5 -0.00838077 0.0124926
6.8 1.194 1 1 4 -0.0111795 0.0145511
6.8 1.194 1 1 4.5 -0.0142074 0.0147488
6.8 1.194 1 1 5 -0.0178694 0.0161541
6.8 1.194 1 1 5.5 -0.0190878 0.018127

6.9 1.194 1 1 0 0.0283704 0.000870175
6.9 1.194 1 1 0.5 0.0228333 0.00344488
6.9 1.194 1 1 1 0.0168956 0.00518773
6.9 1.194 1 1 1.5 0.0109724 0.00698843
6.9 1.194 1 1 2 0.0057341 0.00842726
6.9 1.194 1 1 2.5 0.00107026 0.00978909
6.9 1.194 1 1 3 -0.00326631 0.011014
6.9 1.194 1 1 3.5 -0.0072214 0.0125966
6.9 1.194 1 1 4 -0.0107514 0.0133134
6.9 1.194 1 1 4.5 -0.0139399 0.0148956
6.9 1.194 1 1 5 -0.0158453 0.0160683
6.9 1.194 1 1 5.5 -0.019151 0.0172616

7 1.194 1 1 0 0.0280182 0.00101852
7 1.194 1 1 0.5 0.0228377 0.00357166
7 1.194 1 1 1 0.0168039 0.00531067
7 1.194 1 1 1.5 0.0110345 0.00671591
7 1.194 1 1 2 0.00588213 0.00836415
7 1.194 1 1 2.5 0.00096589 0.00939132
7 1.194 1 1 3 -0.00365226 0.010874
7 1.194 1 1 3.5 -0.00693745 0.0124942
7 1.194 1 1 4 -0.0102223 0.012726
7 1.194 1 1 4.5 -0.014005 0.0142969
7 1.194 1 1 5 -0.0169731 0.0165236
7 1.194 1 1 5.5 -0.019861 0.0168101

7.1 1.194 1 1 0 0.0277716 0.00117978
7.1 1.194 1 1 0.5 0.0227183 0.00336729
7.1 1.194 1 1 1 0.0162196 0.00520545
7.1 1.194 1 1 1.5 0.0111578 0.00646204
7.1 1.194 1 1 2 0.0061007 0.00839185
7.1 1.194 1 1 2.5 0.00105225 0.00936698
7.1 1.194 1 1 3 -0.00252867 0.0107973
7.1 1.194 1 1 3.5 -0.00633383 0.0116076
7.1 1.194 1 1 4 -0.0095207 0.0130324
7.1 1.194 1 1 4.5 -0.0137895 0.0145187
7.1 1.194 1 1 5 -0.0165883 0.0159512
7.1 1.194 1 1 5.5 -0.0179731 0.0168148

7.2 1.194 1 1 0 0.0274106 0.00120917
7.2 1.194 1 1 0.5 0.0220609 0.00335977
7.2 1.194 1 1 1 0.0165591 0.00493821
7.2 1.194 1 1 1.5 0.0109798 0.0064755
7.2 1.194 1 1 2 0.00613748 0.00774765
7.2 1.194 1 1 2.5 0.00144131 0.0093751
7.2 1.194 1 1 3 -0.00290197 0.0106696
7.2 1.194 1 1 3.5 -0.00669267 0.0119971
7.2 1.194 1 1 4 -0.0106257 0.0136524
7.2 1.194 1 1 4.5 -0.0140852 0.0148095
7.2 1.194 1 1 5 -0.015409 0.01558
7.2 1.194 1 1 5.5 -0.0179157 0.0164329

7.3 1.194 1 1 0 0.0272886 0.00162435
7.3 1.194 1 1 0.5 0.0219204 0.0033858
7.3 1.194 1 1 1 0.0163271 0.00491591
7.3 1.194 1 1 1.5 0.0112384 0.00633691
7.3 1.194 1 1 2 0.00606032 0.00784984
7.3 1.194 1 1 2.5 0.00112897 0.00908538
7.3 1.194 1 1 3 -0.0023338 0.0107236
7.3 1.194 1 1 3.5 -0.00523393 0.0116828
7.3 1.194 1 1 4 -0.00912967 0.0130426
7.3 1.194 1 1 4.5 -0.0126973 0.0144541
7.3 1.194 1 1 5 -0.0155605 0.0153864
7.3 1.194 1 1 5.5 -0.017969 0.0168501

7.4 1.194 1 1 0 0.0268978 0.00171808
7.4 1.194 1 1 0.5 0.0218341 0.0034465
7.4 1.194 1 1 1 0.0162826 0.00499222
7.4 1.194 1 1 1.5 0.0110875 0.00627932
7.4 1.194 1 1 2 0.00622855 0.00768835
7.4 1.194 1 1 2.5 0.000982768 0.00944012
7.4 1.194 1 1 3 -0.0024085 0.0103012
7.4 1.194 1 1 3.5 -0.00616346 0.0114705
7.4 1.194 1 1 4 -0.00908632 0.0130699
7.4 1.194 1 1 4.5 -0.0120003 0.0138628
7.4 1.194 1 1 5 -0.0152959 0.0154557
7.4 1.194 1 1 5.5 -0.0174481 0.0160565

7.5 1.194 1 1 0 0.0267537 0.00220333
7.5 1.194 1 1 0.5 0.0216494 0.00328893
7.5 1.194 1 1 1 0.0160833 0.00497777
7.5 1.194 1 1 1.5 0.0110985 0.00633642
7.5 1.194 1 1 2 0.00628298 0.00745183
7.5 1.194 1 1 2.5 0.00195793 0.00881025
7.5 1.194 1 1 3 -0.00207398 0.0102809
7.5 1.194 1 1 3.5 -0.00556895 0.0110366
7.5 1.194 1 1 4 -0.00887884 0.0122845
7.5 1.194 1 1 4.5 -0.0114164 0.0137006
7.5 1.194 1 1 5 -0.0134623 0.014501
7.5 1.194 1 1 5.5 -0.0166467 0.0157357

7.6 1.194 1 1 0 0.0265856 0.00257147
7.6 1.194 1 1 0.5 0.021419 0.00317836
7.6 1.194 1 1 1 0.0162038 0.00488652
7.6 1.194 1 1 1.5 0.0109931 0.00602462
7.6 1.194 1 1 2 0.0065989 0.00783786
7.6 1.194 1 1 2.5 0.0021235 0.00881412
7.6 1.194 1 1 3 -0.00171385 0.0104225
7.6 1.194 1 1 3.5 -0.00506757 0.0110571
7.6 1.194 1 1 4 -0.00856801 0.013411
7.6 1.194 1 1 4.5 -0.0115501 0.0134732
7.6 1.194 1 1 5 -0.0135639 0.0149517
7.6 1.194 1 1 5.5 -0.0170739 0.0158182

7.7 1.194 1 1 0 0.0263794 0.00276412
7.7 1.194 1 1 0.5 0.0209383 0.00342064
7.7 1.194 1 1 1 0.0161483 0.00461414
7.7 1.194 1 1 1.5 0.0108127 0.00629578
7.7 1.194 1 1 2 0.00653936 0.00732292
7.7 1.194 1 1 2.5 0.00212468 0.00849781
7.7 1.194 1 1 3 -0.00166949 0.00999082
7.7 1.194 1 1 3.5 -0.0054214 0.0115471
7.7 1.194 1 1 4 -0.00809832 0.0120319
7.7 1.194 1 1 4.5 -0.0121319 0.0139468
7.7 1.194 1 1 5 -0.0134238 0.0152024
7.7 1.194 1 1 5.5 -0.0165593 0.0158855

7.8 1.194 1 1 0 0.0263233 0.00391156
7.8 1.194 1 1 0.5 0.0207354 0.00329538
7.8 1.194 1 1 1 0.0157604 0.00494595
7.8 1.194 1 1 1.5 0.01081 0.00601191
7.8 1.194 1 1 2 0.0063847 0.00722655
7.8 1.194 1 1 2.5 0.00208268 0.00843619
7.8 1.194 1 1 3 -0.00132565 0.00974648
7.8 1.194 1 1 3.5 -0.00466513 0.011022
7.8 1.194 1 1 4 -0.00749603 0.0120306
7.8 1.194 1 1 4.5 -0.0105391 0.013403
7.8 1.194 1 1 5 -0.014315 0.0149692
7.8 1.194 1 1 5.5 -0.0168646 0.0162035

7.9 1.194 1 1 0 0.0261575 0.00416861
7.9 1.194 1 1 0.5 0.0205832 0.00325183
7.9 1.194 1 1 1 0.0157863 0.00477228
7.9 1.194 1 1 1.5 0.0110777 0.00576907
7.9 1.194 1 1 2 0.00640308 0.00734966
7.9 1.194 1 1 2.5 0.00261397 0.00864281
7.9 1.194 1 1 3 -0.00106093 0.00984577
7.9 1.194 1 1 3.5 -0.00469376 0.0110314
7.9 1.194 1 1 4 -0.00799768 0.0126403
7.9 1.194 1 1 4.5 -0.0110569 0.0138976
7.9 1.194 1 1 5 -0.0130877 0.015039
7.9 1.194 1 1 5.5 -0.0158714 0.0162608

8 1.194 1 1 0 0.0261759 0.00508715
8 1.194 1 1 0.5 0.0205451 0.00309835
8 1.194 1 1 1 0.015514 0.00469279
8 1.194 1 1 1.5 0.0113023 0.00610288
8 1.194 1 1 2 0.006518 0.00703314
8 1.194 1 1 2.5 0.00273416 0.00865678
8 1.194 1 1 3 -0.00108355 0.00976704
8 1.194 1 1 3.5 -0.00507935 0.0111776
8 1.194 1 1 4 -0.00726855 0.0122476
8 1.194 1 1 4.5 -0.0102025 0.0129305
8 1.194 1 1 5 -0.0126147 0.015052
8 1.194 1 1 5.5 -0.0155894 0.01534

8.1 1.194 1 1 0 0.0264342 0.00641657
8.1 1.194 1 1 0.5 0.0199743 0.0031693
8.1 1.194 1 1 1 0.0153685 0.00479118
8.1 1.194 1 1 1.5 0.010821 0.00594607
8.1 1.194 1 1 2 0.00660448 0.00704809
8.1 1.194 1 1 2.5 0.00283189 0.00844967
8.1 1.194 1 1 3 -0.000653444 0.00958089
8.1 1.194 1 1 3.5 -0.00415185 0.01071
8.1 1.194 1 1 4 -0.00710903 0.0122067
8.1 1.194 1 1 4.5 -0.00971809 0.0137243
8.1 1.194 1 1 5 -0.0129074 0.0144619
8.1 1.194 1 1 5.5 -0.0142461 0.0155605

8.2 1.194 1 1 0 0.0262428 0.00746184
8.2 1.194 1 1 0.5 0.0200214 0.00320541
8.2 1.194 1 1 1 0.0155596 0.00464025
8.2 1.194 1 1 1.5 0.0106664 0.0056714
8.2 1.194 1 1 2 0.00687082 0.00688937
8.2 1.194 1 1 2.5 0.00223614 0.00841481
8.2 1.194 1 1 3 -0.000844877 0.00948866
8.2 1.194 1 1 3.5 -0.00362756 0.0105819
8.2 1.194 1 1 4 -0.00703238 0.0121883
8.2 1.194 1 1 4.5 -0.0101546 0.0129959
8.2 1.194 1 1 5 -0.0121826 0.0145793
8.2 1.194 1 1 5.5 -0.0148685 0.0150097

8.3 1.194 1 1 0 0.0267966 0.0101539
8.3 1.194 1 1 0.5 0.0198374 0.00301046
8.3 1.194 1 1 1 0.0151443 0.00454186
8.3 1.194 1 1 1.5 0.0107705 0.00590616
8.3 1.194 1 1 2 0.00680493 0.00693043
8.3 1.194 1 1 2.5 0.0030703 0.00803609
8.3 1.194 1 1 3 -0.00052326 0.00945439
8.3 1.194 1 1 3.5 -0.00351467 0.0104239
8.3 1.194 1 1 4 -0.00687633 0.0116085
8.3 1.194 1 1 4.5 -0.0100075 0.012545
8.3 1.194 1 1 5 -0.0125348 0.0138306
8.3 1.194 1 1 5.5 -0.0143701 0.0150653

8.4 1.194 1 1 0 0.0260996 0.00930897
8.4 1.194 1 1 0.5 0.0196993 0.00308549
8.4 1.194 1 1 1 0.0152038 0.00452002
8.4 1.194 1 1 1.5 0.0107784 0.00574462
8.4 1.194 1 1 2 0.00712181 0.00671609
8.4 1.194 1 1 2.5 0.0028648 0.00794044
8.4 1.194 1 1 3 -0.000636392 0.00917378
8.4 1.194 1 1 3.5 -0.004557 0.0103614
8.4 1.194 1 1 4 -0.0065715 0.0116281
8.4 1.194 1 1 4.5 -0.00977223 0.012741
8.4 1.194 1 1 5 -0.011838 0.0130446
8.4 1.194 1 1 5.5 -0.0141182 0.0147513

8.5 1.194 1 1 0 0.027004 0.0128779
8.5 1.194 1 1 0.5 0.0196069 0.00307449
8.5 1.194 1 1 1 0.0152572 0.00442508
8.5 1.194 1 1 1.5 0.0108032 0.0057252
8.5 1.194 1 1 2 0.00662232 0.00679591
8.5 1.194 1 1 2.5 0.00301285 0.00802215
