alpha b0 d sigma tau Gmean Gstd
3.9 1.035 1 1.5 5 -0.0986106 0.0328418
3.9 1.035 1 1.5 5.5 -0.10527 0.0360487

4 1.035 1 1.5 0 0.0450393 0.00108071
4 1.035 1 1.5 0.5 0.0227181 0.00734082
4 1.035 1 1.5 1 -0.00194937 0.0114337
4 1.035 1 1.5 1.5 -0.0227226 0.0152496
4 1.035 1 1.5 2 -0.0401484 0.0191772
4 1.035 1 1.5 2.5 -0.0536414 0.0208773
4 1.035 1 1.5 3 -0.0656445 0.0247597
4 1.035 1 1.5 3.5 -0.0752741 0.026276
4 1.035 1 1.5 4 -0.0845321 0.029858
4 1.035 1 1.5 4.5 -0.0916737 0.0323202
4 1.035 1 1.5 5 -0.0965658 0.0342427
4 1.035 1 1.5 5.5 -0.102067 0.0372648

4.1 1.035 1 1.5 0 0.044113 0.00103716
4.1 1.035 1 1.5 0.5 0.0224258 0.00712242
4.1 1.035 1 1.5 1 -0.000669092 0.0111265
4.1 1.035 1 1.5 1.5 -0.021879 0.0146319
4.1 1.035 1 1.5 2 -0.0389363 0.0183234
4.1 1.035 1 1.5 2.5 -0.0534678 0.0212512
4.1 1.035 1 1.5 3 -0.0641103 0.0237265
4.1 1.035 1 1.5 3.5 -0.0725319 0.0264603
4.1 1.035 1 1.5 4 -0.0826495 0.0296426
4.1 1.035 1 1.5 4.5 -0.0884735 0.0317486
4.1 1.035 1 1.5 5 -0.0951215 0.0343675
4.1 1.035 1 1.5 5.5 -0.100728 0.037023

4.2 1.035 1 1.5 0 0.0432585 0.00108412
4.2 1.035 1 1.5 0.5 0.02259 0.00705497
4.2 1.035 1 1.5 1 -0.000107024 0.0114518
4.2 1.035 1 1.5 1.5 -0.0202875 0.0142217
4.2 1.035 1 1.5 2 -0.0373276 0.0178742
4.2 1.035 1 1.5 2.5 -0.0493873 0.0207014
4.2 1.035 1 1.5 3 -0.0629457 0.024087
4.2 1.035 1 1.5 3.5 -0.0717487 0.0266073
4.2 1.035 1 1.5 4 -0.0809533 0.0289757
4.2 1.035 1 1.5 4.5 -0.0874452 0.031821
4.2 1.035 1 1.5 5 -0.0940205 0.0340583
4.2 1.035 1 1.5 5.5 -0.100945 0.0363233

4.3 1.035 1 1.5 0 0.0424274 0.00107811
4.3 1.035 1 1.5 0.5 0.0220984 0.00688835
4.3 1.035 1 1.5 1 -3.90982e-05 0.0103408
4.3 1.035 1 1.5 1.5 -0.0187492 0.0145561
4.3 1.035 1 1.5 2 -0.0362469 0.0174568
4.3 1.035 1 1.5 2.5 -0.0493293 0.0198184
4.3 1.035 1 1.5 3 -0.0607187 0.0234656
4.3 1.035 1 1.5 3.5 -0.0715397 0.0267321
4.3 1.035 1 1.5 4 -0.079363 0.0282786
4.3 1.035 1 1.5 4.5 -0.0854407 0.0309375
4.3 1.035 1 1.5 5 -0.0928996 0.0342082
4.3 1.035 1 1.5 5.5 -0.0969637 0.0353215

4.4 1.035 1 1.5 0 0.0415541 0.00109322
4.4 1.035 1 1.5 0.5 0.0219558 0.00671115
4.4 1.035 1 1.5 1 0.00074835 0.0105578
4.4 1.035 1 1.5 1.5 -0.0192821 0.0141814
4.4 1.035 1 1.5 2 -0.036299 0.016679
4.4 1.035 1 1.5 2.5 -0.0482282 0.0205481
4.4 1.035 1 1.5 3 -0.0597747 0.0232451
4.4 1.035 1 1.5 3.5 -0.0686098 0.0262771
4.4 1.035 1 1.5 4 -0.0773892 0.0291288
4.4 1.035 1 1.5 4.5 -0.084576 0.0299313
4.4 1.035 1 1.5 5 -0.088926 0.031091
4.4 1.035 1 1.5 5.5 -0.0948068 0.0348412

4.5 1.035 1 1.5 0 0.0409465 0.00105319
4.5 1.035 1 1.5 0.5 0.0214695 0.00669245
4.5 1.035 1 1.5 1 0.000676135 0.010565
4.5 1.035 1 1.5 1.5 -0.0179953 0.0138707
4.5 1.035 1 1.5 2 -0.0329787 0.0174247
4.5 1.035 1 1.5 2.5 -0.047302 0.0193779
4.5 1.035 1 1.5 3 -0.0581135 0.0225629
4.5 1.035 1 1.5 3.5 -0.0680574 0.0248521
4.5 1.035 1 1.5 4 -0.0741702 0.0268921
4.5 1.035 1 1.5 4.5 -0.0829864 0.0303708
4.5 1.035 1 1.5 5 -0.0887724 0.0320826
4.5 1.035 1 1.5 5.5 -0.0944829 0.0332521

4.6 1.035 1 1.5 0 0.0402258 0.00109472
4.6 1.035 1 1.5 0.5 0.0218043 0.00639225
4.6 1.035 1 1.5 1 0.0019406 0.0100347
4.6 1.035 1 1.5 1.5 -0.0172576 0.013853
4.6 1.035 1 1.5 2 -0.0329237 0.0161996
4.6 1.035 1 1.5 2.5 -0.0459288 0.0204336
4.6 1.035 1 1.5 3 -0.057177 0.022807
4.6 1.035 1 1.5 3.5 -0.064544 0.0251363
4.6 1.035 1 1.5 4 -0.0751204 0.0275949
4.6 1.035 1 1.5 4.5 -0.0812956 0.0303055
4.6 1.035 1 1.5 5 -0.0887493 0.031282
4.6 1.035 1 1.5 5.5 -0.0927999 0.0338133

4.7 1.035 1 1.5 0 0.0395479 0.00104795
4.7 1.035 1 1.5 0.5 0.0217647 0.00628188
4.7 1.035 1 1.5 1 0.002519 0.0102986
4.7 1.035 1 1.5 1.5 -0.01571 0.0134261
4.7 1.035 1 1.5 2 -0.0311976 0.0170205
4.7 1.035 1 1.5 2.5 -0.0448609 0.0196338
4.7 1.035 1 1.5 3 -0.0544873 0.0221945
4.7 1.035 1 1.5 3.5 -0.064616 0.0241487
4.7 1.035 1 1.5 4 -0.071837 0.0275315
4.7 1.035 1 1.5 4.5 -0.0808486 0.029657
4.7 1.035 1 1.5 5 -0.087122 0.032536
4.7 1.035 1 1.5 5.5 -0.0921939 0.0337057

4.8 1.035 1 1.5 0 0.0387804 0.00106866
4.8 1.035 1 1.5 0.5 0.0216388 0.00647307
4.8 1.035 1 1.5 1 0.00263233 0.00986442
4.8 1.035 1 1.5 1.5 -0.0148626 0.0125574
4.8 1.035 1 1.5 2 -0.0309938 0.015449
4.8 1.035 1 1.5 2.5 -0.0431532 0.0194944
4.8 1.035 1 1.5 3 -0.0543798 0.0212149
4.8 1.035 1 1.5 3.5 -0.064324 0.0254386
4.8 1.035 1 1.5 4 -0.0715063 0.0266688
4.8 1.035 1 1.5 4.5 -0.0787391 0.0282317
4.8 1.035 1 1.5 5 -0.0849839 0.0326485
4.8 1.035 1 1.5 5.5 -0.0909692 0.034416

4.9 1.035 1 1.5 0 0.0381079 0.00109611
4.9 1.035 1 1.5 0.5 0.0218012 0.00617155
4.9 1.035 1 1.5 1 0.00276847 0.00966231
4.9 1.035 1 1.5 1.5 -0.0139496 0.0128158
4.9 1.035 1 1.5 2 -0.0286562 0.0159418
4.9 1.035 1 1.5 2.5 -0.0421351 0.018403
4.9 1.035 1 1.5 3 -0.0531864 0.0219594
4.9 1.035 1 1.5 3.5 -0.0636977 0.0239092
4.9 1.035 1 1.5 4 -0.0702359 0.0262445
4.9 1.035 1 1.5 4.5 -0.077641 0.0280394
4.9 1.035 1 1.5 5 -0.0838713 0.0315567
4.9 1.035 1 1.5 5.5 -0.0896957 0.0329667

5 1.035 1 1.5 0 0.0374394 0.0011065
5 1.035 1 1.5 0.5 0.0213778 0.00618431
5 1.035 1 1.5 1 0.00348875 0.00926727
5 1.035 1 1.5 1.5 -0.0130578 0.0126111
5 1.035 1 1.5 2 -0.0288551 0.0154433
5 1.035 1 1.5 2.5 -0.0407432 0.0185941
5 1.035 1 1.5 3 -0.0512971 0.0216349
5 1.035 1 1.5 3.5 -0.0616244 0.0238994
5 1.035 1 1.5 4 -0.0699512 0.0265349
5 1.035 1 1.5 4.5 -0.075566 0.0273156
5 1.035 1 1.5 5 -0.0807544 0.0295673
5 1.035 1 1.5 5.5 -0.0868325 0.0323133

5.1 1.035 1 1.5 0 0.0368827 0.00110926
5.1 1.035 1 1.5 0.5 0.021179 0.0060706
5.1 1.035 1 1.5 1 0.00373822 0.00928658
5.1 1.035 1 1.5 1.5 -0.0135672 0.0124252
5.1 1.035 1 1.5 2 -0.026878 0.0150835
5.1 1.035 1 1.5 2.5 -0.0398241 0.0181661
5.1 1.035 1 1.5 3 -0.050196 0.0212142
5.1 1.035 1 1.5 3.5 -0.0598196 0.0241171
5.1 1.035 1 1.5 4 -0.0682441 0.0260503
5.1 1.035 1 1.5 4.5 -0.0755265 0.0277787
5.1 1.035 1 1.5 5 -0.0814041 0.0300348
5.1 1.035 1 1.5 5.5 -0.0868344 0.0322763

5.2 1.035 1 1.5 0 0.0361986 0.00111883
5.2 1.035 1 1.5 0.5 0.0210127 0.00604692
5.2 1.035 1 1.5 1 0.00433402 0.00923221
5.2 1.035 1 1.5 1.5 -0.0127089 0.0126281
5.2 1.035 1 1.5 2 -0.0264392 0.0160659
5.2 1.035 1 1.5 2.5 -0.0385563 0.0182192
5.2 1.035 1 1.5 3 -0.0491525 0.0205709
5.2 1.035 1 1.5 3.5 -0.0573611 0.0230262
5.2 1.035 1 1.5 4 -0.0665943 0.0257296
5.2 1.035 1 1.5 4.5 -0.0726378 0.0279671
5.2 1.035 1 1.5 5 -0.0797358 0.0303255
5.2 1.035 1 1.5 5.5 -0.0863875 0.0325699

5.3 1.035 1 1.5 0 0.0356433 0.00113322
5.3 1.035 1 1.5 0.5 0.0207552 0.00592248
5.3 1.035 1 1.5 1 0.00419753 0.00902301
5.3 1.035 1 1.5 1.5 -0.0122726 0.0122205
5.3 1.035 1 1.5 2 -0.0256299 0.0147121
5.3 1.035 1 1.5 2.5 -0.0389942 0.0177628
5.3 1.035 1 1.5 3 -0.0471937 0.0197664
5.3 1.035 1 1.5 3.5 -0.0562761 0.0232272
5.3 1.035 1 1.5 4 -0.0665373 0.0253121
5.3 1.035 1 1.5 4.5 -0.0709391 0.0261625
5.3 1.035 1 1.5 5 -0.0779126 0.0299273
5.3 1.035 1 1.5 5.5 -0.0848853 0.0320191

5.4 1.035 1 1.5 0 0.0350715 0.00112568
5.4 1.035 1 1.5 0.5 0.0208516 0.00554733
5.4 1.035 1 1.5 1 0.00446969 0.0089374
5.4 1.035 1 1.5 1.5 -0.0105296 0.0118066
5.4 1.035 1 1.5 2 -0.0245206 0.0145265
5.4 1.035 1 1.5 2.5 -0.0365246 0.0175581
5.4 1.035 1 1.5 3 -0.0476298 0.020184
5.4 1.035 1 1.5 3.5 -0.0551474 0.0227693
5.4 1.035 1 1.5 4 -0.0642771 0.0243185
5.4 1.035 1 1.5 4.5 -0.0698069 0.0274229
5.4 1.035 1 1.5 5 -0.07785 0.0295347
5.4 1.035 1 1.5 5.5 -0.0822568 0.0316225

5.5 1.035 1 1.5 0 0.0344841 0.00107197
5.5 1.035 1 1.5 0.5 0.0204928 0.00575871
5.5 1.035 1 1.5 1 0.00464317 0.00872008
5.5 1.035 1 1.5 1.5 -0.0102018 0.0114812
5.5 1.035 1 1.5 2 -0.0233771 0.0147993
5.5 1.035 1 1.5 2.5 -0.0354222 0.0177411
5.5 1.035 1 1.5 3 -0.0465646 0.0191136
5.5 1.035 1 1.5 3.5 -0.0547431 0.0219082
5.5 1.035 1 1.5 4 -0.0627142 0.0246505
5.5 1.035 1 1.5 4.5 -0.0696179 0.0269656
5.5 1.035 1 1.5 5 -0.0752477 0.0282824
5.5 1.035 1 1.5 5.5 -0.0827414 0.0311835

5.6 1.035 1 1.5 0 0.0339538 0.00110177
5.6 1.035 1 1.5 0.5 0.0204381 0.00571703
5.6 1.035 1 1.5 1 0.00542314 0.00866023
5.6 1.035 1 1.5 1.5 -0.00992587 0.0115357
5.6 1.035 1 1.5 2 -0.022743 0.0142713
5.6 1.035 1 1.5 2.5 -0.0352501 0.0173773
5.6 1.035 1 1.5 3 -0.0447534 0.0202074
5.6 1.035 1 1.5 3.5 -0.052537 0.0221077
5.6 1.035 1 1.5 4 -0.060668 0.0252307
5.6 1.035 1 1.5 4.5 -0.0697406 0.0268559
5.6 1.035 1 1.5 5 -0.0744123 0.0289876
5.6 1.035 1 1.5 5.5 -0.0813446 0.0306549

5.7 1.035 1 1.5 0 0.0334182 0.00114277
5.7 1.035 1 1.5 0.5 0.0201786 0.00586122
5.7 1.035 1 1.5 1 0.00505249 0.00896037
5.7 1.035 1 1.5 1.5 -0.00869767 0.0114337
5.7 1.035 1 1.5 2 -0.0220872 0.0140213
5.7 1.035 1 1.5 2.5 -0.033141 0.0167941
5.7 1.035 1 1.5 3 -0.0434736 0.0199562
5.7 1.035 1 1.5 3.5 -0.0531007 0.0215703
5.7 1.035 1 1.5 4 -0.0618617 0.0245975
5.7 1.035 1 1.5 4.5 -0.0679206 0.0268099
5.7 1.035 1 1.5 5 -0.0726801 0.027669
5.7 1.035 1 1.5 5.5 -0.0794388 0.028966

5.8 1.035 1 1.5 0 0.0329874 0.00113115
5.8 1.035 1 1.5 0.5 0.0203069 0.00566437
5.8 1.035 1 1.5 1 0.0052168 0.00833007
5.8 1.035 1 1.5 1.5 -0.00896798 0.0109363
5.8 1.035 1 1.5 2 -0.0217243 0.0139466
5.8 1.035 1 1.5 2.5 -0.0331706 0.0165997
5.8 1.035 1 1.5 3 -0.0417991 0.0187617
5.8 1.035 1 1.5 3.5 -0.0513107 0.0218409
5.8 1.035 1 1.5 4 -0.0599823 0.0233321
5.8 1.035 1 1.5 4.5 -0.0664759 0.0262028
5.8 1.035 1 1.5 5 -0.0711404 0.0286882
5.8 1.035 1 1.5 5.5 -0.0785712 0.0288158

5.9 1.035 1 1.5 0 0.0324809 0.00110507
5.9 1.035 1 1.5 0.5 0.0199182 0.00536718
5.9 1.035 1 1.5 1 0.0053595 0.00826199
5.9 1.035 1 1.5 1.5 -0.00783718 0.0109251
5.9 1.035 1 1.5 2 -0.0209081 0.0140151
5.9 1.035 1 1.5 2.5 -0.0320521 0.0160444
5.9 1.035 1 1.5 3 -0.041595 0.0183644
5.9 1.035 1 1.5 3.5 -0.0512864 0.0204727
5.9 1.035 1 1.5 4 -0.0574384 0.0231146
5.9 1.035 1 1.5 4.5 -0.0646712 0.0256541
5.9 1.035 1 1.5 5 -0.0712171 0.0286232
5.9 1.035 1 1.5 5.5 -0.0785376 0.0291546

6 1.035 1 1.5 0 0.0320308 0.00112187
6 1.035 1 1.5 0.5 0.0196639 0.00531347
6 1.035 1 1.5 1 0.00524418 0.00849281
6 1.035 1 1.5 1.5 -0.00778538 0.0110453
6 1.035 1 1.5 2 -0.0194755 0.0137645
6 1.035 1 1.5 2.5 -0.030711 0.0162828
6 1.035 1 1.5 3 -0.0410908 0.0189828
6 1.035 1 1.5 3.5 -0.0495824 0.0203308
6 1.035 1 1.5 4 -0.0569252 0.0232497
6 1.035 1 1.5 4.5 -0.0638353 0.0251039
6 1.035 1 1.5 5 -0.0699085 0.0273005
6 1.035 1 1.5 5.5 -0.0748711 0.0286371

6.1 1.035 1 1.5 0 0.0315745 0.00111958
6.1 1.035 1 1.5 0.5 0.0197778 0.00534463
6.1 1.035 1 1.5 1 0.00594597 0.00819477
6.1 1.035 1 1.5 1.5 -0.00749015 0.0112018
6.1 1.035 1 1.5 2 -0.0193177 0.0130109
6.1 1.035 1 1.5 2.5 -0.0305497 0.015358
6.1 1.035 1 1.5 3 -0.0392563 0.0183699
6.1 1.035 1 1.5 3.5 -0.0495452 0.0202975
6.1 1.035 1 1.5 4 -0.0554317 0.0230887
6.1 1.035 1 1.5 4.5 -0.0627295 0.0257439
6.1 1.035 1 1.5 5 -0.0699317 0.0264586
6.1 1.035 1 1.5 5.5 -0.0744637 0.0291498

6.2 1.035 1 1.5 0 0.0311372 0.00109146
6.2 1.035 1 1.5 0.5 0.0191869 0.00521606
6.2 1.035 1 1.5 1 0.00629635 0.00794284
6.2 1.035 1 1.5 1.5 -0.0062374 0.0103639
6.2 1.035 1 1.5 2 -0.01853 0.0130878
6.2 1.035 1 1.5 2.5 -0.0303668 0.0150857
6.2 1.035 1 1.5 3 -0.0390221 0.0180995
6.2 1.035 1 1.5 3.5 -0.0469085 0.0199852
6.2 1.035 1 1.5 4 -0.0564576 0.0227633
6.2 1.035 1 1.5 4.5 -0.0614671 0.0247144
6.2 1.035 1 1.5 5 -0.068085 0.0268165
6.2 1.035 1 1.5 5.5 -0.0726681 0.028738

6.3 1.035 1 1.5 0 0.0306923 0.00111127
6.3 1.035 1 1.5 0.5 0.0192847 0.00538128
6.3 1.035 1 1.5 1 0.00654174 0.00768357
6.3 1.035 1 1.5 1.5 -0.00630806 0.0105552
6.3 1.035 1 1.5 2 -0.0181409 0.0127152
6.3 1.035 1 1.5 2.5 -0.0282936 0.015629
6.3 1.035 1 1.5 3 -0.0386007 0.0180547
6.3 1.035 1 1.5 3.5 -0.0449835 0.0195719
6.3 1.035 1 1.5 4 -0.0533816 0.0223437
6.3 1.035 1 1.5 4.5 -0.0599398 0.0239695
6.3 1.035 1 1.5 5 -0.0673888 0.0263869
6.3 1.035 1 1.5 5.5 -0.0725598 0.0287597

6.4 1.035 1 1.5 0 0.0303587 0.00112086
6.4 1.035 1 1.5 0.5 0.0192295 0.00504088
6.4 1.035 1 1.5 1 0.00626029 0.00770467
6.4 1.035 1 1.5 1.5 -0.00575077 0.0101958
6.4 1.035 1 1.5 2 -0.0183227 0.0126761
6.4 1.035 1 1.5 2.5 -0.0284965 0.0157357
6.4 1.035 1 1.5 3 -0.0381634 0.0180955
6.4 1.035 1 1.5 3.5 -0.0461838 0.0203068
6.4 1.035 1 1.5 4 -0.0524479 0.0212855
6.4 1.035 1 1.5 4.5 -0.0596103 0.0242063
6.4 1.035 1 1.5 5 -0.0644845 0.0263417
6.4 1.035 1 1.5 5.5 -0.0700674 0.0279095

6.5 1.035 1 1.5 0 0.0299078 0.00115056
6.5 1.035 1 1.5 0.5 0.0185964 0.00514434
6.5 1.035 1 1.5 1 0.00663761 0.00798631
6.5 1.035 1 1.5 1.5 -0.00579621 0.0102082
6.5 1.035 1 1.5 2 -0.0163148 0.0126983
6.5 1.035 1 1.5 2.5 -0.0272331 0.0145463
6.5 1.035 1 1.5 3 -0.0373188 0.0176584
6.5 1.035 1 1.5 3.5 -0.0450435 0.0199183
6.5 1.035 1 1.5 4 -0.0523573 0.0222803
6.5 1.035 1 1.5 4.5 -0.0580973 0.024002
6.5 1.035 1 1.5 5 -0.0641246 0.0263799
6.5 1.035 1 1.5 5.5 -0.0699941 0.0279532

6.6 1.035 1 1.5 0 0.0296096 0.00111628
6.6 1.035 1 1.5 0.5 0.0187211 0.00498081
6.6 1.035 1 1.5 1 0.00681651 0.0075915
6.6 1.035 1 1.5 1.5 -0.00495966 0.0102253
6.6 1.035 1 1.5 2 -0.01659 0.0129825
6.6 1.035 1 1.5 2.5 -0.0265033 0.0149443
6.6 1.035 1 1.5 3 -0.0351591 0.0166565
6.6 1.035 1 1.5 3.5 -0.0435043 0.0192838
6.6 1.035 1 1.5 4 -0.0507955 0.0214334
6.6 1.035 1 1.5 4.5 -0.0592327 0.0240007
6.6 1.035 1 1.5 5 -0.0638659 0.0252847
6.6 1.035 1 1.5 5.5 -0.0691648 0.0287709

6.7 1.035 1 1.5 0 0.0293041 0.00133243
6.7 1.035 1 1.5 0.5 0.0184993 0.00475911
6.7 1.035 1 1.5 1 0.00643079 0.00734216
6.7 1.035 1 1.5 1.5 -0.00455049 0.0100363
6.7 1.035 1 1.5 2 -0.0165348 0.0123788
6.7 1.035 1 1.5 2.5 -0.0261103 0.0145766
6.7 1.035 1 1.5 3 -0.0341837 0.017311
6.7 1.035 1 1.5 3.5 -0.0430577 0.0205706
6.7 1.035 1 1.5 4 -0.050611 0.0212514
6.7 1.035 1 1.5 4.5 -0.056704 0.0226438
6.7 1.035 1 1.5 5 -0.0621454 0.0256746
6.7 1.035 1 1.5 5.5 -0.0679709 0.0274089

6.8 1.035 1 1.5 0 0.0289526 0.00132622
6.8 1.035 1 1.5 0.5 0.0182912 0.00498699
6.8 1.035 1 1.5 1 0.00679275 0.00748698
6.8 1.035 1 1.5 1.5 -0.00488637 0.00978609
6.8 1.035 1 1.5 2 -0.0159069 0.0118807
6.8 1.035 1 1.5 2.5 -0.0255588 0.0145497
6.8 1.035 1 1.5 3 -0.0340308 0.017404
6.8 1.035 1 1.5 3.5 -0.042937 0.0193225
6.8 1.035 1 1.5 4 -0.0495478 0.0204792
6.8 1.035 1 1.5 4.5 -0.0554004 0.0233094
6.8 1.035 1 1.5 5 -0.0606276 0.0252503
6.8 1.035 1 1.5 5.5 -0.0672523 0.0267749

6.9 1.035 1 1.5 0 0.0288362 0.00188622
6.9 1.035 1 1.5 0.5 0.0181641 0.00503298
6.9 1.035 1 1.5 1 0.00683342 0.00747721
6.9 1.035 1 1.5 1.5 -0.00427701 0.00968102
6.9 1.035 1 1.5 2 -0.0152437 0.0116808
6.9 1.035 1 1.5 2.5 -0.0246809 0.0148164
6.9 1.035 1 1.5 3 -0.0331832 0.016074
6.9 1.035 1 1.5 3.5 -0.038817 0.0180233
6.9 1.035 1 1.5 4 -0.0473134 0.0212047
6.9 1.035 1 1.5 4.5 -0.0543538 0.0228523
6.9 1.035 1 1.5 5 -0.0609719 0.0249594
6.9 1.035 1 1.5 5.5 -0.0650102 0.0261565

7 1.035 1 1.5 0 0.0283138 0.0016361
7 1.035 1 1.5 0.5 0.0179265 0.00496024
7 1.035 1 1.5 1 0.00715956 0.00721062
7 1.035 1 1.5 1.5 -0.00423616 0.00923962
7 1.035 1 1.5 2 -0.0149811 0.0113392
7 1.035 1 1.5 2.5 -0.0236957 0.0143598
7 1.035 1 1.5 3 -0.0324795 0.0165345
7 1.035 1 1.5 3.5 -0.0400319 0.0182558
7 1.035 1 1.5 4 -0.0489727 0.0209165
7 1.035 1 1.5 4.5 -0.0529241 0.0225398
7 1.035 1 1.5 5 -0.0601694 0.025824
7 1.035 1 1.5 5.5 -0.0656448 0.0267023

7.1 1.035 1 1.5 0 0.0281164 0.00204722
7.1 1.035 1 1.5 0.5 0.0180577 0.00489726
7.1 1.035 1 1.5 1 0.00702907 0.00696037
7.1 1.035 1 1.5 1.5 -0.00343596 0.00933593
7.1 1.035 1 1.5 2 -0.0142476 0.0118304
7.1 1.035 1 1.5 2.5 -0.0230295 0.0138308
7.1 1.035 1 1.5 3 -0.0322641 0.015932
7.1 1.035 1 1.5 3.5 -0.0395869 0.0181026
7.1 1.035 1 1.5 4 -0.047305 0.0206706
7.1 1.035 1 1.5 4.5 -0.0541138 0.0220595
7.1 1.035 1 1.5 5 -0.0584134 0.0241054
7.1 1.035 1 1.5 5.5 -0.0640575 0.0257938

7.2 1.035 1 1.5 0 0.0280517 0.00227483
7.2 1.035 1 1.5 0.5 0.0177392 0.00490323
7.2 1.035 1 1.5 1 0.00713739 0.00702421
7.2 1.035 1 1.5 1.5 -0.00350222 0.00917965
7.2 1.035 1 1.5 2 -0.0135773 0.0120266
7.2 1.035 1 1.5 2.5 -0.0221506 0.0143016
7.2 1.035 1 1.5 3 -0.0311946 0.0154777
7.2 1.035 1 1.5 3.5 -0.0384534 0.0174458
7.2 1.035 1 1.5 4 -0.0450048 0.0197484
7.2 1.035 1 1.5 4.5 -0.0513315 0.0222226
7.2 1.035 1 1.5 5 -0.0589415 0.0239832
7.2 1.035 1 1.5 5.5 -0.0627804 0.0263941

7.3 1.035 1 1.5 0 0.0278695 0.00298203
7.3 1.035 1 1.5 0.5 0.0178102 0.00462005
7.3 1.035 1 1.5 1 0.00728353 0.00680731
7.3 1.035 1 1.5 1.5 -0.00313457 0.0091306
7.3 1.035 1 1.5 2 -0.0128477 0.0113096
7.3 1.035 1 1.5 2.5 -0.0217772 0.0137448
7.3 1.035 1 1.5 3 -0.0310889 0.0158691
7.3 1.035 1 1.5 3.5 -0.038712 0.0181921
7.3 1.035 1 1.5 4 -0.0446982 0.0194753
7.3 1.035 1 1.5 4.5 -0.0530643 0.0225271
7.3 1.035 1 1.5 5 -0.0563366 0.0239
7.3 1.035 1 1.5 5.5 -0.0617825 0.0263663

7.4 1.035 1 1.5 0 0.0276231 0.00314698
7.4 1.035 1 1.5 0.5 0.0173645 0.00464114
7.4 1.035 1 1.5 1 0.00691668 0.0068837
7.4 1.035 1 1.5 1.5 -0.00309315 0.00937187
7.4 1.035 1 1.5 2 -0.0123096 0.011268
7.4 1.035 1 1.5 2.5 -0.0215686 0.0130858
7.4 1.035 1 1.5 3 -0.0297306 0.0159221
7.4 1.035 1 1.5 3.5 -0.0374284 0.0174301
7.4 1.035 1 1.5 4 -0.0443505 0.020153
7.4 1.035 1 1.5 4.5 -0.0502577 0.0217116
7.4 1.035 1 1.5 5 -0.0546205 0.0231838
7.4 1.035 1 1.5 5.5 -0.0617596 0.0250076

7.5 1.035 1 1.5 0 0.0276709 0.00383993
7.5 1.035 1 1.5 0.5 0.0173207 0.00462264
7.5 1.035 1 1.5 1 0.00716079 0.00685284
7.5 1.035 1 1.5 1.5 -0.00250661 0.00917552
7.5 1.035 1 1.5 2 -0.0120919 0.0108722
7.5 1.035 1 1.5 2.5 -0.0205569 0.0134738
7.5 1.035 1 1.5 3 -0.0292793 0.0156983
7.5 1.035 1 1.5 3.5 -0.0368246 0.0177118
7.5 1.035 1 1.5 4 -0.0422534 0.0202558
7.5 1.035 1 1.5 4.5 -0.0502494 0.020725
7.5 1.035 1 1.5 5 -0.0551454 0.0239958
7.5 1.035 1 1.5 5.5 -0.0606914 0.0247349

7.6 1.035 1 1.5 0 0.0279049 0.00531911
7.6 1.035 1 1.5 0.5 0.0171943 0.00434182
7.6 1.035 1 1.5 1 0.00732924 0.00694996
7.6 1.035 1 1.5 1.5 -0.00262727 0.00871472
7.6 1.035 1 1.5 2 -0.0124122 0.011493
7.6 1.035 1 1.5 2.5 -0.0201418 0.0132543
7.6 1.035 1 1.5 3 -0.0290576 0.0153062
7.6 1.035 1 1.5 3.5 -0.0363133 0.0180024
7.6 1.035 1 1.5 4 -0.0429416 0.0190899
7.6 1.035 1 1.5 4.5 -0.0487348 0.020882
7.6 1.035 1 1.5 5 -0.0545897 0.0225258
7.6 1.035 1 1.5 5.5 -0.0589887 0.0248431

7.7 1.035 1 1.5 0 0.0279822 0.00623612
7.7 1.035 1 1.5 0.5 0.0169507 0.00462071
7.7 1.035 1 1.5 1 0.00733756 0.00673533
7.7 1.035 1 1.5 1.5 -0.00220414 0.00878865
7.7 1.035 1 1.5 2 -0.0114864 0.0110191
7.7 1.035 1 1.5 2.5 -0.0201842 0.0138676
7.7 1.035 1 1.5 3 -0.0277117 0.014591
7.7 1.035 1 1.5 3.5 -0.0348863 0.0170938
7.7 1.035 1 1.5 4 -0.0411047 0.0196245
7.7 1.035 1 1.5 4.5 -0.0488789 0.021345
7.7 1.035 1 1.5 5 -0.0528699 0.0231201
7.7 1.035 1 1.5 5.5 -0.058293 0.024416

7.8 1.035 1 1.5 0 0.0281948 0.00778205
7.8 1.035 1 1.5 0.5 0.0169068 0.00446787
7.8 1.035 1 1.5 1 0.00737435 0.0069552
7.8 1.035 1 1.5 1.5 -0.00236909 0.00878738
7.8 1.035 1 1.5 2 -0.0112287 0.01127
7.8 1.035 1 1.5 2.5 -0.0197825 0.0124631
7.8 1.035 1 1.5 3 -0.0278036 0.0150177
7.8 1.035 1 1.5 3.5 -0.0352555 0.0168977
7.8 1.035 1 1.5 4 -0.039356 0.0186845
7.8 1.035 1 1.5 4.5 -0.0477325 0.021918
7.8 1.035 1 1.5 5 -0.0526568 0.0228032
7.8 1.035 1 1.5 5.5 -0.0582425 0.0243337

7.9 1.035 1 1.5 0 0.0283364 0.00871007
7.9 1.035 1 1.5 0.5 0.0166472 0.00445856
7.9 1.035 1 1.5 1 0.00752651 0.00639023
7.9 1.035 1 1.5 1.5 -0.00189878 0.00870012
