alpha b0 d sigma tau Gmean Gstd
3.8 1.25 1 0.05 0.6 0.0467606 0.000213628
3.8 1.25 1 0.1 0.6 0.0466902 0.00042266
3.8 1.25 1 0.15 0.6 0.0465843 0.00063252
3.8 1.25 1 0.2 0.6 0.0464178 0.000841235
3.8 1.25 1 0.25 0.6 0.0462315 0.00105709
3.8 1.25 1 0.3 0.6 0.0459609 0.00128839
3.8 1.25 1 0.35 0.6 0.0456727 0.00148413
3.8 1.25 1 0.4 0.6 0.0453222 0.00170329
3.8 1.25 1 0.45 0.6 0.0449287 0.00194802
3.8 1.25 1 0.5 0.6 0.0444796 0.00219032
3.8 1.25 1 0.55 0.6 0.0439644 0.00239228
3.8 1.25 1 0.6 0.6 0.0434032 0.00264381
3.8 1.25 1 0.65 0.6 0.0427641 0.00285473
3.8 1.25 1 0.7 0.6 0.0420345 0.00314678
3.8 1.25 1 0.75 0.6 0.0412156 0.00339327
3.8 1.25 1 0.8 0.6 0.0404858 0.00369944
3.8 1.25 1 0.85 0.6 0.0394392 0.00392787
3.8 1.25 1 0.9 0.6 0.0383637 0.00420584
3.8 1.25 1 0.95 0.6 0.0371714 0.0045694
3.8 1.25 1 1 0.6 0.0359762 0.00488771
3.8 1.25 1 1.05 0.6 0.0344846 0.00526951
3.8 1.25 1 1.1 0.6 0.032793 0.00557913
3.8 1.25 1 1.15 0.6 0.0308932 0.00607909
3.8 1.25 1 1.2 0.6 0.0287915 0.00657617

3.9 1.25 1 0 0.6 0.0458205 2.02335e-08
3.9 1.25 1 0.05 0.6 0.0458002 0.000202303
3.9 1.25 1 0.1 0.6 0.0457404 0.000415215
3.9 1.25 1 0.15 0.6 0.0456294 0.000615908
3.9 1.25 1 0.2 0.6 0.0454895 0.000824148
3.9 1.25 1 0.25 0.6 0.0453023 0.00103646
3.9 1.25 1 0.3 0.6 0.0450439 0.0012536
3.9 1.25 1 0.35 0.6 0.0447823 0.00146908
3.9 1.25 1 0.4 0.6 0.0444244 0.00167185
3.9 1.25 1 0.45 0.6 0.0440775 0.0019284
3.9 1.25 1 0.5 0.6 0.0435878 0.00212306
3.9 1.25 1 0.55 0.6 0.0431391 0.00236048
3.9 1.25 1 0.6 0.6 0.0425507 0.00255697
3.9 1.25 1 0.65 0.6 0.041949 0.00280385
3.9 1.25 1 0.7 0.6 0.041265 0.00302208
3.9 1.25 1 0.75 0.6 0.0404587 0.00329719
3.9 1.25 1 0.8 0.6 0.0396476 0.00358549
3.9 1.25 1 0.85 0.6 0.0387859 0.00383118
3.9 1.25 1 0.9 0.6 0.0378324 0.00417399
3.9 1.25 1 0.95 0.6 0.0366521 0.00446083
3.9 1.25 1 1 0.6 0.035356 0.00473213
3.9 1.25 1 1.05 0.6 0.0339516 0.00512821
3.9 1.25 1 1.1 0.6 0.0323424 0.00551081
3.9 1.25 1 1.15 0.6 0.0305149 0.00594885
3.9 1.25 1 1.2 0.6 0.0284202 0.00648656

4 1.25 1 0 0.6 0.0448983 -nan
4 1.25 1 0.05 0.6 0.0448788 0.00020096
4 1.25 1 0.1 0.6 0.0448177 0.000408174
4 1.25 1 0.15 0.6 0.0447157 0.000597576
4 1.25 1 0.2 0.6 0.0445692 0.000807529
4 1.25 1 0.25 0.6 0.0443836 0.00101555
4 1.25 1 0.3 0.6 0.0441596 0.00122149
4 1.25 1 0.35 0.6 0.0438933 0.00142953
4 1.25 1 0.4 0.6 0.0435596 0.00166058
4 1.25 1 0.45 0.6 0.0431816 0.00184424
4 1.25 1 0.5 0.6 0.0427761 0.00206995
4 1.25 1 0.55 0.6 0.0423418 0.00229139
4 1.25 1 0.6 0.6 0.0417357 0.00253959
4 1.25 1 0.65 0.6 0.0412197 0.00276278
4 1.25 1 0.7 0.6 0.0404996 0.00301684
4 1.25 1 0.75 0.6 0.039828 0.00326291
4 1.25 1 0.8 0.6 0.0389905 0.0035026
4 1.25 1 0.85 0.6 0.0381032 0.00379344
4 1.25 1 0.9 0.6 0.0370765 0.00407256
4 1.25 1 0.95 0.6 0.0360361 0.00437606
4 1.25 1 1 0.6 0.0347483 0.00470396
4 1.25 1 1.05 0.6 0.0334259 0.00501212
4 1.25 1 1.1 0.6 0.0320144 0.00542397
4 1.25 1 1.15 0.6 0.0301566 0.00582945
4 1.25 1 1.2 0.6 0.0282131 0.00631766

4.1 1.25 1 0 0.6 0.0440127 -nan
4.1 1.25 1 0.05 0.6 0.043995 0.00019708
4.1 1.25 1 0.1 0.6 0.0439303 0.000391142
4.1 1.25 1 0.15 0.6 0.0438449 0.000598556
4.1 1.25 1 0.2 0.6 0.0437095 0.000788972
4.1 1.25 1 0.25 0.6 0.043519 0.000995063
4.1 1.25 1 0.3 0.6 0.0432951 0.00119509
4.1 1.25 1 0.35 0.6 0.0430341 0.00140784
4.1 1.25 1 0.4 0.6 0.0427279 0.00160329
4.1 1.25 1 0.45 0.6 0.0423478 0.00184723
4.1 1.25 1 0.5 0.6 0.041974 0.0020443
4.1 1.25 1 0.55 0.6 0.0415255 0.0022448
4.1 1.25 1 0.6 0.6 0.040989 0.00247039
4.1 1.25 1 0.65 0.6 0.0404615 0.00268784
4.1 1.25 1 0.7 0.6 0.0398397 0.00292151
4.1 1.25 1 0.75 0.6 0.0391009 0.00315843
4.1 1.25 1 0.8 0.6 0.0383416 0.00346183
4.1 1.25 1 0.85 0.6 0.0374568 0.00370071
4.1 1.25 1 0.9 0.6 0.0365508 0.00398482
4.1 1.25 1 0.95 0.6 0.035518 0.00427604
4.1 1.25 1 1 0.6 0.0342671 0.00458634
4.1 1.25 1 1.05 0.6 0.0330727 0.0049014
4.1 1.25 1 1.1 0.6 0.0315391 0.00520331
4.1 1.25 1 1.15 0.6 0.02989 0.00571443
4.1 1.25 1 1.2 0.6 0.0279635 0.0061313

4.2 1.25 1 0 0.6 0.0431616 -nan
4.2 1.25 1 0.05 0.6 0.0431421 0.000194813
4.2 1.25 1 0.1 0.6 0.0430881 0.000390108
4.2 1.25 1 0.15 0.6 0.0429852 0.000585519
4.2 1.25 1 0.2 0.6 0.0428701 0.000777922
4.2 1.25 1 0.25 0.6 0.0426839 0.000980705
4.2 1.25 1 0.3 0.6 0.0425025 0.00119352
4.2 1.25 1 0.35 0.6 0.0422086 0.00137158
4.2 1.25 1 0.4 0.6 0.0419186 0.00159559
4.2 1.25 1 0.45 0.6 0.0415613 0.00181521
4.2 1.25 1 0.5 0.6 0.0411945 0.00198842
4.2 1.25 1 0.55 0.6 0.0407243 0.00224667
4.2 1.25 1 0.6 0.6 0.0402699 0.00242209
4.2 1.25 1 0.65 0.6 0.0396696 0.00268203
4.2 1.25 1 0.7 0.6 0.0391035 0.00294616
4.2 1.25 1 0.75 0.6 0.0384233 0.00316521
4.2 1.25 1 0.8 0.6 0.0376728 0.00338366
4.2 1.25 1 0.85 0.6 0.0368322 0.00369063
4.2 1.25 1 0.9 0.6 0.0359994 0.00397229
4.2 1.25 1 0.95 0.6 0.0349361 0.00424197
4.2 1.25 1 1 0.6 0.0337362 0.00448092
4.2 1.25 1 1.05 0.6 0.0324659 0.00479655
4.2 1.25 1 1.1 0.6 0.0311864 0.00519374
4.2 1.25 1 1.15 0.6 0.0295735 0.00563316
4.2 1.25 1 1.2 0.6 0.027632 0.0061314

4.3 1.25 1 0 0.6 0.042343 -nan
4.3 1.25 1 0.05 0.6 0.0423257 0.000190784
4.3 1.25 1 0.1 0.6 0.0422764 0.000382834
4.3 1.25 1 0.15 0.6 0.0421849 0.000580856
4.3 1.25 1 0.2 0.6 0.042055 0.000768911
4.3 1.25 1 0.25 0.6 0.041896 0.00095806
4.3 1.25 1 0.3 0.6 0.0416667 0.00115197
4.3 1.25 1 0.35 0.6 0.0414231 0.00135902
4.3 1.25 1 0.4 0.6 0.0411731 0.00156684
4.3 1.25 1 0.45 0.6 0.0408069 0.00176561
4.3 1.25 1 0.5 0.6 0.0404324 0.00195854
4.3 1.25 1 0.55 0.6 0.0400198 0.00217804
4.3 1.25 1 0.6 0.6 0.0395361 0.00240661
4.3 1.25 1 0.65 0.6 0.0390298 0.00258848
4.3 1.25 1 0.7 0.6 0.0384369 0.00286156
4.3 1.25 1 0.75 0.6 0.037753 0.00310952
4.3 1.25 1 0.8 0.6 0.03709 0.00333292
4.3 1.25 1 0.85 0.6 0.0362424 0.00358391
4.3 1.25 1 0.9 0.6 0.0354023 0.00384983
4.3 1.25 1 0.95 0.6 0.0343822 0.00409664
4.3 1.25 1 1 0.6 0.0332867 0.00447619
4.3 1.25 1 1.05 0.6 0.0322102 0.00473029
4.3 1.25 1 1.1 0.6 0.0307431 0.00511714
4.3 1.25 1 1.15 0.6 0.0292271 0.00551075
4.3 1.25 1 1.2 0.6 0.0273519 0.00602434

4.4 1.25 1 0 0.6 0.041555 -nan
4.4 1.25 1 0.05 0.6 0.0415363 0.000186789
4.4 1.25 1 0.1 0.6 0.0414847 0.000372849
4.4 1.25 1 0.15 0.6 0.0414085 0.000562191
4.4 1.25 1 0.2 0.6 0.041274 0.00075052
4.4 1.25 1 0.25 0.6 0.0411312 0.000949218
4.4 1.25 1 0.3 0.6 0.0409172 0.0011465
4.4 1.25 1 0.35 0.6 0.0406575 0.00132187
4.4 1.25 1 0.4 0.6 0.0403859 0.00152622
4.4 1.25 1 0.45 0.6 0.0401038 0.00173729
4.4 1.25 1 0.5 0.6 0.0397028 0.00192705
4.4 1.25 1 0.55 0.6 0.0393143 0.00214357
4.4 1.25 1 0.6 0.6 0.0388691 0.00235289
4.4 1.25 1 0.65 0.6 0.0383309 0.0025729
4.4 1.25 1 0.7 0.6 0.0378063 0.00275423
4.4 1.25 1 0.75 0.6 0.0372424 0.00301517
4.4 1.25 1 0.8 0.6 0.0364692 0.00329987
4.4 1.25 1 0.85 0.6 0.035689 0.00347766
4.4 1.25 1 0.9 0.6 0.0348031 0.00379134
4.4 1.25 1 0.95 0.6 0.0338893 0.00409304
4.4 1.25 1 1 0.6 0.0327932 0.00431925
4.4 1.25 1 1.05 0.6 0.0316311 0.00471615
4.4 1.25 1 1.1 0.6 0.0302411 0.00499788
4.4 1.25 1 1.15 0.6 0.0287 0.00543403
4.4 1.25 1 1.2 0.6 0.027115 0.00592619

4.5 1.25 1 0 0.6 0.040796 -nan
4.5 1.25 1 0.05 0.6 0.0407813 0.000185006
4.5 1.25 1 0.1 0.6 0.0407252 0.000369004
4.5 1.25 1 0.15 0.6 0.040645 0.000555675
4.5 1.25 1 0.2 0.6 0.0405374 0.000731107
4.5 1.25 1 0.25 0.6 0.0403808 0.000924778
4.5 1.25 1 0.3 0.6 0.040181 0.00111889
4.5 1.25 1 0.35 0.6 0.0399542 0.00131333
4.5 1.25 1 0.4 0.6 0.039705 0.00148287
4.5 1.25 1 0.45 0.6 0.0393773 0.00170075
4.5 1.25 1 0.5 0.6 0.0390319 0.00190059
4.5 1.25 1 0.55 0.6 0.0386466 0.00209386
4.5 1.25 1 0.6 0.6 0.0382181 0.00229112
4.5 1.25 1 0.65 0.6 0.0377455 0.00252384
4.5 1.25 1 0.7 0.6 0.0371645 0.00273116
4.5 1.25 1 0.75 0.6 0.0365231 0.00300299
4.5 1.25 1 0.8 0.6 0.0358409 0.00318459
4.5 1.25 1 0.85 0.6 0.0351245 0.00341838
4.5 1.25 1 0.9 0.6 0.034293 0.00371094
4.5 1.25 1 0.95 0.6 0.0333581 0.00399063
4.5 1.25 1 1 0.6 0.0323863 0.00425249
4.5 1.25 1 1.05 0.6 0.0311672 0.00465364
4.5 1.25 1 1.1 0.6 0.0299884 0.00501021
4.5 1.25 1 1.15 0.6 0.0284519 0.00528872
4.5 1.25 1 1.2 0.6 0.0267325 0.0057178

4.6 1.25 1 0 0.6 0.0401363 -nan
4.6 1.25 1 0.05 0.6 0.0401185 0.000180807
4.6 1.25 1 0.1 0.6 0.0400688 0.000364433
4.6 1.25 1 0.15 0.6 0.0399902 0.000550904
4.6 1.25 1 0.2 0.6 0.0398702 0.00072705
4.6 1.25 1 0.25 0.6 0.0397207 0.000909283
4.6 1.25 1 0.3 0.6 0.0395578 0.00110208
4.6 1.25 1 0.35 0.6 0.039322 0.00128502
4.6 1.25 1 0.4 0.6 0.0390814 0.00146003
4.6 1.25 1 0.45 0.6 0.0387375 0.00167597
4.6 1.25 1 0.5 0.6 0.0384392 0.0019019
4.6 1.25 1 0.55 0.6 0.0380505 0.00206046
4.6 1.25 1 0.6 0.6 0.037645 0.00227828
4.6 1.25 1 0.65 0.6 0.0371458 0.00249434
4.6 1.25 1 0.7 0.6 0.0365919 0.00268109
4.6 1.25 1 0.75 0.6 0.0359962 0.00290948
4.6 1.25 1 0.8 0.6 0.0353048 0.00315967
4.6 1.25 1 0.85 0.6 0.0346225 0.00340051
4.6 1.25 1 0.9 0.6 0.0338419 0.00366666
4.6 1.25 1 0.95 0.6 0.0330098 0.00393867
4.6 1.25 1 1 0.6 0.0319752 0.00419748
4.6 1.25 1 1.05 0.6 0.0308545 0.00457833
4.6 1.25 1 1.1 0.6 0.0295643 0.00486786
4.6 1.25 1 1.15 0.6 0.0280834 0.00526483
4.6 1.25 1 1.2 0.6 0.0265015 0.00561067

4.7 1.25 1 0 0.6 0.0394281 -nan
4.7 1.25 1 0.05 0.6 0.0394095 0.000177978
4.7 1.25 1 0.1 0.6 0.0393604 0.000353121
4.7 1.25 1 0.15 0.6 0.0392808 0.00053226
4.7 1.25 1 0.2 0.6 0.0391771 0.000715945
4.7 1.25 1 0.25 0.6 0.039015 0.000895595
4.7 1.25 1 0.3 0.6 0.038854 0.00107013
4.7 1.25 1 0.35 0.6 0.0386438 0.00127279
4.7 1.25 1 0.4 0.6 0.0383831 0.00144761
4.7 1.25 1 0.45 0.6 0.0380789 0.00162631
4.7 1.25 1 0.5 0.6 0.0377652 0.00181949
4.7 1.25 1 0.55 0.6 0.0374031 0.00203443
4.7 1.25 1 0.6 0.6 0.0370081 0.00224489
4.7 1.25 1 0.65 0.6 0.0365314 0.00243557
4.7 1.25 1 0.7 0.6 0.0359998 0.00265976
4.7 1.25 1 0.75 0.6 0.0354449 0.00289685
4.7 1.25 1 0.8 0.6 0.0348315 0.00311138
4.7 1.25 1 0.85 0.6 0.0340979 0.00330903
4.7 1.25 1 0.9 0.6 0.0333629 0.00358682
4.7 1.25 1 0.95 0.6 0.0325091 0.00383235
4.7 1.25 1 1 0.6 0.0314804 0.00412055
4.7 1.25 1 1.05 0.6 0.0304404 0.00448124
4.7 1.25 1 1.1 0.6 0.0292319 0.0047892
4.7 1.25 1 1.15 0.6 0.0278213 0.00517072
4.7 1.25 1 1.2 0.6 0.0261999 0.00560272

4.8 1.25 1 0 0.6 0.0387446 -nan
4.8 1.25 1 0.05 0.6 0.0387279 0.000173765
4.8 1.25 1 0.1 0.6 0.0386857 0.00034942
4.8 1.25 1 0.15 0.6 0.038608 0.000517833
4.8 1.25 1 0.2 0.6 0.0384998 0.000701712
4.8 1.25 1 0.25 0.6 0.0383704 0.000891164
4.8 1.25 1 0.3 0.6 0.0381908 0.00105246
4.8 1.25 1 0.35 0.6 0.0379791 0.00124165
4.8 1.25 1 0.4 0.6 0.0377426 0.00143474
4.8 1.25 1 0.45 0.6 0.0374628 0.00162205
4.8 1.25 1 0.5 0.6 0.0371304 0.00180984
4.8 1.25 1 0.55 0.6 0.0367383 0.00200451
4.8 1.25 1 0.6 0.6 0.0363612 0.00220522
4.8 1.25 1 0.65 0.6 0.0359508 0.00241634
4.8 1.25 1 0.7 0.6 0.0354434 0.0026272
4.8 1.25 1 0.75 0.6 0.0348639 0.00282324
4.8 1.25 1 0.8 0.6 0.0342022 0.00309991
4.8 1.25 1 0.85 0.6 0.0335718 0.00333591
4.8 1.25 1 0.9 0.6 0.0328619 0.00353116
4.8 1.25 1 0.95 0.6 0.0319517 0.00377797
4.8 1.25 1 1 0.6 0.0310669 0.0040556
4.8 1.25 1 1.05 0.6 0.030001 0.00435497
4.8 1.25 1 1.1 0.6 0.0288048 0.00472249
4.8 1.25 1 1.15 0.6 0.0275206 0.00506315
4.8 1.25 1 1.2 0.6 0.0259629 0.00544404

4.9 1.25 1 0 0.6 0.0380846 -nan
4.9 1.25 1 0.05 0.6 0.0380704 0.000175429
4.9 1.25 1 0.1 0.6 0.0380225 0.000344963
4.9 1.25 1 0.15 0.6 0.0379558 0.00052224
4.9 1.25 1 0.2 0.6 0.0378409 0.000697809
4.9 1.25 1 0.25 0.6 0.0376998 0.000860615
4.9 1.25 1 0.3 0.6 0.0375389 0.00105078
4.9 1.25 1 0.35 0.6 0.037347 0.00122356
4.9 1.25 1 0.4 0.6 0.0371369 0.00138899
4.9 1.25 1 0.45 0.6 0.0368501 0.00158753
4.9 1.25 1 0.5 0.6 0.0365065 0.00178151
4.9 1.25 1 0.55 0.6 0.0361777 0.00198082
4.9 1.25 1 0.6 0.6 0.0357832 0.00216341
4.9 1.25 1 0.65 0.6 0.0353199 0.00237915
4.9 1.25 1 0.7 0.6 0.0348936 0.00258752
4.9 1.25 1 0.75 0.6 0.0343653 0.0027752
4.9 1.25 1 0.8 0.6 0.0337458 0.00299174
4.9 1.25 1 0.85 0.6 0.0330435 0.00326066
4.9 1.25 1 0.9 0.6 0.0323475 0.00353506
4.9 1.25 1 0.95 0.6 0.0315824 0.00376006
4.9 1.25 1 1 0.6 0.0306185 0.0040022
4.9 1.25 1 1.05 0.6 0.0296692 0.00433765
4.9 1.25 1 1.1 0.6 0.0284788 0.0046169
4.9 1.25 1 1.15 0.6 0.0272564 0.00491281
4.9 1.25 1 1.2 0.6 0.0256892 0.00539086

5 1.25 1 0 0.6 0.0374467 2.42948e-08
5 1.25 1 0.05 0.6 0.0374319 0.000170333
5 1.25 1 0.1 0.6 0.0373873 0.000339506
5 1.25 1 0.15 0.6 0.0373161 0.000510097
5 1.25 1 0.2 0.6 0.0372197 0.000681421
5 1.25 1 0.25 0.6 0.0370772 0.000848374
5 1.25 1 0.3 0.6 0.0369186 0.00103453
5 1.25 1 0.35 0.6 0.0367226 0.0011991
5 1.25 1 0.4 0.6 0.0365062 0.00137608
5 1.25 1 0.45 0.6 0.03625 0.00157868
5 1.25 1 0.5 0.6 0.0359582 0.00173061
5 1.25 1 0.55 0.6 0.0356199 0.00194182
5 1.25 1 0.6 0.6 0.0352027 0.00214482
5 1.25 1 0.65 0.6 0.0348075 0.00230185
5 1.25 1 0.7 0.6 0.0343314 0.00252666
5 1.25 1 0.75 0.6 0.0337442 0.00272026
5 1.25 1 0.8 0.6 0.0332696 0.00298991
5 1.25 1 0.85 0.6 0.0326035 0.0031975
5 1.25 1 0.9 0.6 0.0319165 0.00344445
5 1.25 1 0.95 0.6 0.0311307 0.00367692
5 1.25 1 1 0.6 0.0302353 0.00399049
5 1.25 1 1.05 0.6 0.0292286 0.0042415
5 1.25 1 1.1 0.6 0.0282943 0.00454536
5 1.25 1 1.15 0.6 0.026889 0.0049519
5 1.25 1 1.2 0.6 0.0254525 0.0052547

5.1 1.25 1 0 0.6 0.0367573 -nan
5.1 1.25 1 0.05 0.6 0.0367456 5.29991e-05
5.1 1.25 1 0.1 0.6 0.0366975 0.000103094
5.1 1.25 1 0.15 0.6 0.0366353 0.000156363
5.1 1.25 1 0.2 0.6 0.0365367 0.000207447
5.1 1.25 1 0.25 0.6 0.0364234 0.000253716
5.1 1.25 1 0.3 0.6 0.0362604 0.000316076
5.1 1.25 1 0.35 0.6 0.0360979 0.000351482
5.1 1.25 1 0.4 0.6 0.0358783 0.000414995
5.1 1.25 1 0.45 0.6 0.035633 0.000460288
5.1 1.25 1 0.5 0.6 0.0353979 0.000530722
5.1 1.25 1 0.55 0.6 0.035029 0.000572676
5.1 1.25 1 0.6 0.6 0.0347542 0.000640898
5.1 1.25 1 0.65 0.6 0.0342792 0.000695391
5.1 1.25 1 0.7 0.6 0.0339438 0.000781862
5.1 1.25 1 0.75 0.6 0.0334415 0.000830711
5.1 1.25 1 0.8 0.6 0.0328895 0.000913905
5.1 1.25 1 0.85 0.6 0.0323098 0.00093807
5.1 1.25 1 0.9 0.6 0.0315782 0.00106684
5.1 1.25 1 0.95 0.6 0.0309378 0.00112249
5.1 1.25 1 1 0.6 0.0301119 0.00112233
5.1 1.25 1 1.05 0.6 0.0292741 0.0012454
5.1 1.25 1 1.1 0.6 0.0282738 0.00137812
5.1 1.25 1 1.15 0.6 0.0270832 0.00147376
5.1 1.25 1 1.2 0.6 0.0257705 0.00157629

5.2 1.25 1 0 0.6 0.0361602 -nan
5.2 1.25 1 0.05 0.6 0.0361468 5.08147e-05
5.2 1.25 1 0.1 0.6 0.0361094 9.98166e-05
5.2 1.25 1 0.15 0.6 0.0360515 0.000151736
5.2 1.25 1 0.2 0.6 0.0359647 0.000206927
5.2 1.25 1 0.25 0.6 0.0358367 0.000250453
5.2 1.25 1 0.3 0.6 0.0356871 0.000302049
5.2 1.25 1 0.35 0.6 0.035519 0.000354006
5.2 1.25 1 0.4 0.6 0.0353225 0.000418095
5.2 1.25 1 0.45 0.6 0.03507 0.000464189
5.2 1.25 1 0.5 0.6 0.0348214 0.00052967
5.2 1.25 1 0.55 0.6 0.0345071 0.000569038
5.2 1.25 1 0.6 0.6 0.0341545 0.000625542
5.2 1.25 1 0.65 0.6 0.0338029 0.000682603
5.2 1.25 1 0.7 0.6 0.0333912 0.000731669
5.2 1.25 1 0.75 0.6 0.0329519 0.000817031
5.2 1.25 1 0.8 0.6 0.0324477 0.000898242
5.2 1.25 1 0.85 0.6 0.0317848 0.000955218
5.2 1.25 1 0.9 0.6 0.0312168 0.00105345
5.2 1.25 1 0.95 0.6 0.0304795 0.00108604
5.2 1.25 1 1 0.6 0.0297106 0.00115696
5.2 1.25 1 1.05 0.6 0.0288119 0.00125774
5.2 1.25 1 1.1 0.6 0.027908 0.00129283
5.2 1.25 1 1.15 0.6 0.0267033 0.00144876
5.2 1.25 1 1.2 0.6 0.0255036 0.00159807

5.3 1.25 1 0 0.6 0.0355823 -nan
5.3 1.25 1 0.05 0.6 0.035568 4.77374e-05
5.3 1.25 1 0.1 0.6 0.0355352 0.000100164
5.3 1.25 1 0.15 0.6 0.0354721 0.000151515
5.3 1.25 1 0.2 0.6 0.0353852 0.000196793
5.3 1.25 1 0.25 0.6 0.0352677 0.000247081
5.3 1.25 1 0.3 0.6 0.0351382 0.000300034
5.3 1.25 1 0.35 0.6 0.0349656 0.000358319
5.3 1.25 1 0.4 0.6 0.03478 0.000389698
5.3 1.25 1 0.45 0.6 0.0345406 0.000453432
5.3 1.25 1 0.5 0.6 0.0342592 0.000522155
5.3 1.25 1 0.55 0.6 0.0339562 0.000577623
5.3 1.25 1 0.6 0.6 0.0336371 0.00062089
5.3 1.25 1 0.65 0.6 0.0333273 0.000668637
5.3 1.25 1 0.7 0.6 0.032933 0.000755111
5.3 1.25 1 0.75 0.6 0.0324793 0.000804745
5.3 1.25 1 0.8 0.6 0.0318879 0.000866671
5.3 1.25 1 0.85 0.6 0.0314327 0.000925038
5.3 1.25 1 0.9 0.6 0.0307781 0.00100101
5.3 1.25 1 0.95 0.6 0.0301063 0.00108081
5.3 1.25 1 1 0.6 0.0293602 0.00116991
5.3 1.25 1 1.05 0.6 0.0285142 0.00124758
5.3 1.25 1 1.1 0.6 0.0275854 0.00134407
5.3 1.25 1 1.15 0.6 0.0264728 0.00142632
5.3 1.25 1 1.2 0.6 0.0252825 0.00153556

5.4 1.25 1 0 0.6 0.0350227 -nan
5.4 1.25 1 0.05 0.6 0.0350114 4.76946e-05
5.4 1.25 1 0.1 0.6 0.034977 9.54412e-05
5.4 1.25 1 0.15 0.6 0.0349108 0.000146226
5.4 1.25 1 0.2 0.6 0.0348335 0.000200714
5.4 1.25 1 0.25 0.6 0.0347314 0.000260859
5.4 1.25 1 0.3 0.6 0.0345843 0.000294261
5.4 1.25 1 0.35 0.6 0.0344269 0.00033304
5.4 1.25 1 0.4 0.6 0.0342219 0.000409535
5.4 1.25 1 0.45 0.6 0.0339905 0.000433811
5.4 1.25 1 0.5 0.6 0.0337605 0.000532666
5.4 1.25 1 0.55 0.6 0.0334796 0.000572505
5.4 1.25 1 0.6 0.6 0.0331834 0.000621133
5.4 1.25 1 0.65 0.6 0.0328253 0.000666524
5.4 1.25 1 0.7 0.6 0.0323582 0.000740724
5.4 1.25 1 0.75 0.6 0.0319808 0.000793918
5.4 1.25 1 0.8 0.6 0.0314542 0.000845068
5.4 1.25 1 0.85 0.6 0.030987 0.00096139
5.4 1.25 1 0.9 0.6 0.0303803 0.000971018
5.4 1.25 1 0.95 0.6 0.0296444 0.00108778
5.4 1.25 1 1 0.6 0.0289729 0.00113103
5.4 1.25 1 1.05 0.6 0.0281378 0.00116043
5.4 1.25 1 1.1 0.6 0.0271472 0.00126643
5.4 1.25 1 1.15 0.6 0.0261569 0.00135795
5.4 1.25 1 1.2 0.6 0.0250055 0.00157368

5.5 1.25 1 0 0.6 0.0344804 -nan
5.5 1.25 1 0.05 0.6 0.0344694 4.55044e-05
5.5 1.25 1 0.1 0.6 0.0344322 9.4145e-05
5.5 1.25 1 0.15 0.6 0.0343804 0.000144884
5.5 1.25 1 0.2 0.6 0.0342925 0.000188482
5.5 1.25 1 0.25 0.6 0.0342018 0.000237988
5.5 1.25 1 0.3 0.6 0.0340604 0.000288478
5.5 1.25 1 0.35 0.6 0.0339055 0.000343348
5.5 1.25 1 0.4 0.6 0.0336944 0.000387509
5.5 1.25 1 0.45 0.6 0.0335261 0.000439494
5.5 1.25 1 0.5 0.6 0.0332547 0.000489554
5.5 1.25 1 0.55 0.6 0.032985 0.000547872
5.5 1.25 1 0.6 0.6 0.0326676 0.000603383
5.5 1.25 1 0.65 0.6 0.0323232 0.00064221
5.5 1.25 1 0.7 0.6 0.0319381 0.000692971
5.5 1.25 1 0.75 0.6 0.0315653 0.000786061
5.5 1.25 1 0.8 0.6 0.031066 0.000838913
5.5 1.25 1 0.85 0.6 0.030525 0.000917282
5.5 1.25 1 0.9 0.6 0.0299441 0.000983263
5.5 1.25 1 0.95 0.6 0.0292582 0.00103014
5.5 1.25 1 1 0.6 0.028626 0.00110185
5.5 1.25 1 1.05 0.6 0.0277835 0.00119166
5.5 1.25 1 1.1 0.6 0.0269867 0.00135543
5.5 1.25 1 1.15 0.6 0.0259226 0.00137441
5.5 1.25 1 1.2 0.6 0.0247106 0.00150255

5.6 1.25 1 0 0.6 0.0339547 -nan
5.6 1.25 1 0.05 0.6 0.0339434 4.75258e-05
5.6 1.25 1 0.1 0.6 0.0339093 9.45218e-05
5.6 1.25 1 0.15 0.6 0.033855 0.000139346
5.6 1.25 1 0.2 0.6 0.0337763 0.000190084
5.6 1.25 1 0.25 0.6 0.0336697 0.000237322
5.6 1.25 1 0.3 0.6 0.0335359 0.000287964
5.6 1.25 1 0.35 0.6 0.0333826 0.000338571
5.6 1.25 1 0.4 0.6 0.0331981 0.000381244
5.6 1.25 1 0.45 0.6 0.0330169 0.000437178
5.6 1.25 1 0.5 0.6 0.0327488 0.000490758
5.6 1.25 1 0.55 0.6 0.0325023 0.000516726
5.6 1.25 1 0.6 0.6 0.0322014 0.000589843
5.6 1.25 1 0.65 0.6 0.0318549 0.00064439
5.6 1.25 1 0.7 0.6 0.0314851 0.00074186
5.6 1.25 1 0.75 0.6 0.0310808 0.000764053
5.6 1.25 1 0.8 0.6 0.0305956 0.00082926
5.6 1.25 1 0.85 0.6 0.0300916 0.000893012
5.6 1.25 1 0.9 0.6 0.0295487 0.000914337
5.6 1.25 1 0.95 0.6 0.0289875 0.00107216
5.6 1.25 1 1 0.6 0.0283006 0.00106295
5.6 1.25 1 1.05 0.6 0.0274505 0.00121661
5.6 1.25 1 1.1 0.6 0.0265755 0.00134407
5.6 1.25 1 1.15 0.6 0.0256382 0.00139204
