alpha b0 d sigma tau Gmean Gstd
2 1.25 1 0.55 5 0.0489521 0.0112804
2 1.25 1 0.6 5 0.0431305 0.012458
2 1.25 1 0.65 5 0.0371141 0.0135997
2 1.25 1 0.7 5 0.0299337 0.0148841
2 1.25 1 0.75 5 0.0222628 0.0161965
2 1.25 1 0.8 5 0.0129771 0.0175105
2 1.25 1 0.85 5 0.00307951 0.0190671
2 1.25 1 0.9 5 -0.00913498 0.0207768
2 1.25 1 0.95 5 -0.0229323 0.0229381
2 1.25 1 1 5 -0.0392325 0.0244589
2 1.25 1 1.05 5 -0.0583323 0.0271288
2 1.25 1 1.1 5 -0.0811626 0.0300521
2 1.25 1 1.15 5 -0.111326 0.0325327
2 1.25 1 1.2 5 -0.152836 0.0379493

2.1 1.25 1 0 5 0.0728522 5.4305e-09
2.1 1.25 1 0.05 5 0.0726777 0.000922817
2.1 1.25 1 0.1 5 0.0720696 0.00185958
2.1 1.25 1 0.15 5 0.0711048 0.00283016
2.1 1.25 1 0.2 5 0.0697967 0.00374278
2.1 1.25 1 0.25 5 0.0679456 0.0047169
2.1 1.25 1 0.3 5 0.0656563 0.00565067
2.1 1.25 1 0.35 5 0.0630791 0.00666774
2.1 1.25 1 0.4 5 0.0598789 0.00764974
2.1 1.25 1 0.45 5 0.0564032 0.00869059
2.1 1.25 1 0.5 5 0.0520351 0.00982329
2.1 1.25 1 0.55 5 0.047336 0.0108637
2.1 1.25 1 0.6 5 0.0419529 0.0120125
2.1 1.25 1 0.65 5 0.0360743 0.0132663
2.1 1.25 1 0.7 5 0.0291064 0.0145007
2.1 1.25 1 0.75 5 0.0211683 0.0160603
2.1 1.25 1 0.8 5 0.0124702 0.0170032
2.1 1.25 1 0.85 5 0.00243876 0.018508
2.1 1.25 1 0.9 5 -0.00901818 0.0202042
2.1 1.25 1 0.95 5 -0.022245 0.021971
2.1 1.25 1 1 5 -0.037969 0.023964
2.1 1.25 1 1.05 5 -0.0570327 0.0265655
2.1 1.25 1 1.1 5 -0.0797173 0.0289019
2.1 1.25 1 1.15 5 -0.109659 0.0322409
2.1 1.25 1 1.2 5 -0.150809 0.0369439

2.2 1.25 1 0 5 0.0705302 -nan
2.2 1.25 1 0.05 5 0.0703545 0.000902064
2.2 1.25 1 0.1 5 0.0697771 0.00180819
2.2 1.25 1 0.15 5 0.0688837 0.00272209
2.2 1.25 1 0.2 5 0.0675087 0.00361634
2.2 1.25 1 0.25 5 0.0658759 0.00456059
2.2 1.25 1 0.3 5 0.0635674 0.00561102
2.2 1.25 1 0.35 5 0.061081 0.00638798
2.2 1.25 1 0.4 5 0.058222 0.00742237
2.2 1.25 1 0.45 5 0.0546169 0.00837928
2.2 1.25 1 0.5 5 0.050513 0.00942664
2.2 1.25 1 0.55 5 0.0460396 0.0107314
2.2 1.25 1 0.6 5 0.0406469 0.0116707
2.2 1.25 1 0.65 5 0.0348259 0.0126498
2.2 1.25 1 0.7 5 0.0281814 0.014015
2.2 1.25 1 0.75 5 0.0205939 0.0153551
2.2 1.25 1 0.8 5 0.0121465 0.0165505
2.2 1.25 1 0.85 5 0.0022885 0.0180605
2.2 1.25 1 0.9 5 -0.00865619 0.0196019
2.2 1.25 1 0.95 5 -0.0218542 0.0214807
2.2 1.25 1 1 5 -0.0371074 0.0232066
2.2 1.25 1 1.05 5 -0.0550701 0.0257222
2.2 1.25 1 1.1 5 -0.0769086 0.028194
2.2 1.25 1 1.15 5 -0.106151 0.0314219
2.2 1.25 1 1.2 5 -0.148365 0.0364547

2.3 1.25 1 0 5 0.0683532 -nan
2.3 1.25 1 0.05 5 0.0681773 0.000881277
2.3 1.25 1 0.1 5 0.0676248 0.00174365
2.3 1.25 1 0.15 5 0.0667734 0.00266049
2.3 1.25 1 0.2 5 0.0654601 0.00353054
2.3 1.25 1 0.25 5 0.0637226 0.00441825
2.3 1.25 1 0.3 5 0.0616438 0.00530465
2.3 1.25 1 0.35 5 0.0591498 0.00627648
2.3 1.25 1 0.4 5 0.0561966 0.00723215
2.3 1.25 1 0.45 5 0.052956 0.00813589
2.3 1.25 1 0.5 5 0.0489435 0.00914598
2.3 1.25 1 0.55 5 0.0445526 0.0101114
2.3 1.25 1 0.6 5 0.0394532 0.0112207
2.3 1.25 1 0.65 5 0.0339028 0.0124618
2.3 1.25 1 0.7 5 0.0275829 0.013538
2.3 1.25 1 0.75 5 0.0201332 0.0147071
2.3 1.25 1 0.8 5 0.0115741 0.0160821
2.3 1.25 1 0.85 5 0.00219966 0.0175867
2.3 1.25 1 0.9 5 -0.00833555 0.0188578
2.3 1.25 1 0.95 5 -0.0210879 0.0208671
2.3 1.25 1 1 5 -0.0358667 0.0228388
2.3 1.25 1 1.05 5 -0.0534085 0.0249523
2.3 1.25 1 1.1 5 -0.075384 0.0273476
2.3 1.25 1 1.15 5 -0.104408 0.0307229
2.3 1.25 1 1.2 5 -0.14589 0.0354809

2.4 1.25 1 0 5 0.0663079 4.66406e-08
2.4 1.25 1 0.05 5 0.0661363 0.000854833
2.4 1.25 1 0.1 5 0.065619 0.00171353
2.4 1.25 1 0.15 5 0.0647296 0.00256765
2.4 1.25 1 0.2 5 0.0634581 0.00338864
2.4 1.25 1 0.25 5 0.0618507 0.00420341
2.4 1.25 1 0.3 5 0.0598 0.00517056
2.4 1.25 1 0.35 5 0.0575401 0.00604797
2.4 1.25 1 0.4 5 0.0545058 0.00694895
2.4 1.25 1 0.45 5 0.0513196 0.00800013
2.4 1.25 1 0.5 5 0.0475807 0.00879837
2.4 1.25 1 0.55 5 0.0432385 0.0100657
2.4 1.25 1 0.6 5 0.0385557 0.0109165
2.4 1.25 1 0.65 5 0.0328965 0.0119503
2.4 1.25 1 0.7 5 0.0265716 0.0128594
2.4 1.25 1 0.75 5 0.0194704 0.0143287
2.4 1.25 1 0.8 5 0.0115833 0.0155919
2.4 1.25 1 0.85 5 0.00234662 0.0170202
2.4 1.25 1 0.9 5 -0.00828849 0.0184097
2.4 1.25 1 0.95 5 -0.01992 0.0201616
2.4 1.25 1 1 5 -0.0345974 0.0218072
2.4 1.25 1 1.05 5 -0.0516782 0.024052
2.4 1.25 1 1.1 5 -0.0739872 0.0265625
2.4 1.25 1 1.15 5 -0.101762 0.0301652
2.4 1.25 1 1.2 5 -0.142334 0.034816

2.5 1.25 1 0 5 0.0643827 3.49091e-08
2.5 1.25 1 0.05 5 0.0642177 0.000821878
2.5 1.25 1 0.1 5 0.0636822 0.00164143
2.5 1.25 1 0.15 5 0.0628893 0.00244823
2.5 1.25 1 0.2 5 0.0616316 0.00330409
2.5 1.25 1 0.25 5 0.0601146 0.0041424
2.5 1.25 1 0.3 5 0.0581984 0.00498722
2.5 1.25 1 0.35 5 0.0558786 0.00595516
2.5 1.25 1 0.4 5 0.0530938 0.00687664
2.5 1.25 1 0.45 5 0.0499224 0.00772464
2.5 1.25 1 0.5 5 0.0462588 0.00875206
2.5 1.25 1 0.55 5 0.0421245 0.00969291
2.5 1.25 1 0.6 5 0.0374722 0.0106101
2.5 1.25 1 0.65 5 0.0321875 0.0115378
2.5 1.25 1 0.7 5 0.0259914 0.0129269
2.5 1.25 1 0.75 5 0.0189831 0.0140312
2.5 1.25 1 0.8 5 0.0114888 0.0151399
2.5 1.25 1 0.85 5 0.0021665 0.0166986
2.5 1.25 1 0.9 5 -0.00771638 0.0179762
2.5 1.25 1 0.95 5 -0.0196803 0.0193578
2.5 1.25 1 1 5 -0.0338595 0.0214803
2.5 1.25 1 1.05 5 -0.0505021 0.0234547
2.5 1.25 1 1.1 5 -0.0714936 0.0257435
2.5 1.25 1 1.15 5 -0.0991535 0.0291934
2.5 1.25 1 1.2 5 -0.139086 0.0336084

2.6 1.25 1 0 5 0.0625671 -nan
2.6 1.25 1 0.05 5 0.062403 0.000793273
2.6 1.25 1 0.1 5 0.0618823 0.0015971
2.6 1.25 1 0.15 5 0.0610833 0.00244402
2.6 1.25 1 0.2 5 0.0599009 0.00323966
2.6 1.25 1 0.25 5 0.0584168 0.00408277
2.6 1.25 1 0.3 5 0.056461 0.00487752
2.6 1.25 1 0.35 5 0.0543414 0.00571163
2.6 1.25 1 0.4 5 0.0516523 0.00656387
2.6 1.25 1 0.45 5 0.048699 0.00747201
2.6 1.25 1 0.5 5 0.0451249 0.0083884
2.6 1.25 1 0.55 5 0.0410122 0.00931001
2.6 1.25 1 0.6 5 0.0365269 0.0103093
2.6 1.25 1 0.65 5 0.0310884 0.0112888
2.6 1.25 1 0.7 5 0.025379 0.0124629
2.6 1.25 1 0.75 5 0.0185696 0.0136612
2.6 1.25 1 0.8 5 0.0115027 0.0146128
2.6 1.25 1 0.85 5 0.0028321 0.0160498
2.6 1.25 1 0.9 5 -0.00759385 0.0174235
2.6 1.25 1 0.95 5 -0.019141 0.0193285
2.6 1.25 1 1 5 -0.0324356 0.020768
2.6 1.25 1 1.05 5 -0.0485779 0.0229648
2.6 1.25 1 1.1 5 -0.0695737 0.0251993
2.6 1.25 1 1.15 5 -0.0974751 0.0284984
2.6 1.25 1 1.2 5 -0.136242 0.0334902

2.7 1.25 1 0 5 0.060852 -nan
2.7 1.25 1 0.05 5 0.0607007 0.000781856
2.7 1.25 1 0.1 5 0.0602138 0.00156613
2.7 1.25 1 0.15 5 0.0594158 0.00234948
2.7 1.25 1 0.2 5 0.0583213 0.00310668
2.7 1.25 1 0.25 5 0.0569295 0.00392377
2.7 1.25 1 0.3 5 0.0549962 0.00473745
2.7 1.25 1 0.35 5 0.0528136 0.00555184
2.7 1.25 1 0.4 5 0.0503321 0.00637253
2.7 1.25 1 0.45 5 0.0472858 0.00733028
2.7 1.25 1 0.5 5 0.0438818 0.00810405
2.7 1.25 1 0.55 5 0.0399469 0.00909429
2.7 1.25 1 0.6 5 0.0356071 0.0100778
2.7 1.25 1 0.65 5 0.0304729 0.0109608
2.7 1.25 1 0.7 5 0.025062 0.0121108
2.7 1.25 1 0.75 5 0.0183072 0.0132355
2.7 1.25 1 0.8 5 0.0109479 0.0145317
2.7 1.25 1 0.85 5 0.00280535 0.0156263
2.7 1.25 1 0.9 5 -0.00711484 0.0171632
2.7 1.25 1 0.95 5 -0.018622 0.0186112
2.7 1.25 1 1 5 -0.0312274 0.0205433
2.7 1.25 1 1.05 5 -0.0473589 0.0224103
2.7 1.25 1 1.1 5 -0.0676156 0.0247286
2.7 1.25 1 1.15 5 -0.0936827 0.0280779
2.7 1.25 1 1.2 5 -0.133024 0.0324235

2.8 1.25 1 0 5 0.0592292 3.42823e-08
2.8 1.25 1 0.05 5 0.0590784 0.000740159
2.8 1.25 1 0.1 5 0.0586032 0.00150841
2.8 1.25 1 0.15 5 0.0578468 0.00231295
2.8 1.25 1 0.2 5 0.0567523 0.0030361
2.8 1.25 1 0.25 5 0.0553641 0.00383218
2.8 1.25 1 0.3 5 0.0535383 0.00462777
2.8 1.25 1 0.35 5 0.0515032 0.00539598
2.8 1.25 1 0.4 5 0.0491096 0.00620479
2.8 1.25 1 0.45 5 0.0461745 0.00705074
2.8 1.25 1 0.5 5 0.0428607 0.0079766
2.8 1.25 1 0.55 5 0.0390552 0.00886105
2.8 1.25 1 0.6 5 0.034613 0.00979723
2.8 1.25 1 0.65 5 0.0298735 0.0107402
2.8 1.25 1 0.7 5 0.0241456 0.0117611
2.8 1.25 1 0.75 5 0.0180621 0.0128456
2.8 1.25 1 0.8 5 0.0110483 0.0139741
2.8 1.25 1 0.85 5 0.00260115 0.0152718
2.8 1.25 1 0.9 5 -0.00637379 0.0165163
2.8 1.25 1 0.95 5 -0.0176135 0.018091
2.8 1.25 1 1 5 -0.0307526 0.0197813
2.8 1.25 1 1.05 5 -0.0458011 0.021759
2.8 1.25 1 1.1 5 -0.0653244 0.0241778
2.8 1.25 1 1.15 5 -0.0918253 0.0274862
2.8 1.25 1 1.2 5 -0.130329 0.0320307

2.9 1.25 1 0 5 0.0576915 1.85097e-08
2.9 1.25 1 0.05 5 0.05754 0.000740016
2.9 1.25 1 0.1 5 0.0570917 0.00146955
2.9 1.25 1 0.15 5 0.056404 0.00224437
2.9 1.25 1 0.2 5 0.0553174 0.00295673
2.9 1.25 1 0.25 5 0.0538968 0.00369947
2.9 1.25 1 0.3 5 0.0522267 0.00447178
2.9 1.25 1 0.35 5 0.0502353 0.00525775
2.9 1.25 1 0.4 5 0.0477738 0.00599878
2.9 1.25 1 0.45 5 0.0450492 0.00682943
2.9 1.25 1 0.5 5 0.0417376 0.00782102
2.9 1.25 1 0.55 5 0.0381707 0.00854043
2.9 1.25 1 0.6 5 0.0338473 0.00954882
2.9 1.25 1 0.65 5 0.0291935 0.0104233
2.9 1.25 1 0.7 5 0.0237198 0.0112979
2.9 1.25 1 0.75 5 0.0177252 0.012393
2.9 1.25 1 0.8 5 0.0108145 0.0136142
2.9 1.25 1 0.85 5 0.0029538 0.0150001
2.9 1.25 1 0.9 5 -0.00610115 0.0161725
2.9 1.25 1 0.95 5 -0.0166573 0.017545
2.9 1.25 1 1 5 -0.0294502 0.0192373
2.9 1.25 1 1.05 5 -0.0441772 0.0212607
2.9 1.25 1 1.1 5 -0.0638359 0.0235869
2.9 1.25 1 1.15 5 -0.0892252 0.0268541
2.9 1.25 1 1.2 5 -0.127105 0.0314156

3 1.25 1 0 5 0.0562322 -nan
3 1.25 1 0.05 5 0.0560839 0.000712909
3 1.25 1 0.1 5 0.0556701 0.0014383
3 1.25 1 0.15 5 0.0549188 0.00216354
3 1.25 1 0.2 5 0.0539176 0.00286447
3 1.25 1 0.25 5 0.052541 0.00361694
3 1.25 1 0.3 5 0.0508803 0.00438203
3 1.25 1 0.35 5 0.0490495 0.00515199
3 1.25 1 0.4 5 0.0465852 0.00588978
3 1.25 1 0.45 5 0.0438663 0.00672032
3 1.25 1 0.5 5 0.0406914 0.00757863
3 1.25 1 0.55 5 0.0371752 0.00844074
3 1.25 1 0.6 5 0.0331588 0.00919758
3 1.25 1 0.65 5 0.0285496 0.0102937
3 1.25 1 0.7 5 0.023319 0.0110922
3 1.25 1 0.75 5 0.0175733 0.0122573
3 1.25 1 0.8 5 0.0108835 0.0132706
3 1.25 1 0.85 5 0.00304569 0.0146725
3 1.25 1 0.9 5 -0.00561522 0.015976
3 1.25 1 0.95 5 -0.0159386 0.0172464
3 1.25 1 1 5 -0.0283969 0.018926
3 1.25 1 1.05 5 -0.0430912 0.0206094
3 1.25 1 1.1 5 -0.0618173 0.023199
3 1.25 1 1.15 5 -0.0866278 0.0260919
3 1.25 1 1.2 5 -0.124095 0.0306072

3.1 1.25 1 0 5 0.0548455 -nan
3.1 1.25 1 0.05 5 0.0547149 0.00069842
3.1 1.25 1 0.1 5 0.0543146 0.00138881
3.1 1.25 1 0.15 5 0.053571 0.00210261
3.1 1.25 1 0.2 5 0.0525574 0.00281133
3.1 1.25 1 0.25 5 0.0512988 0.00354409
3.1 1.25 1 0.3 5 0.0497218 0.00427316
3.1 1.25 1 0.35 5 0.047701 0.00500512
3.1 1.25 1 0.4 5 0.0455205 0.00572197
3.1 1.25 1 0.45 5 0.0428067 0.00663686
3.1 1.25 1 0.5 5 0.0398056 0.00729337
3.1 1.25 1 0.55 5 0.0363797 0.00822213
3.1 1.25 1 0.6 5 0.0324541 0.0090428
3.1 1.25 1 0.65 5 0.0281438 0.0100723
3.1 1.25 1 0.7 5 0.0230323 0.0110049
3.1 1.25 1 0.75 5 0.0171968 0.0119635
3.1 1.25 1 0.8 5 0.0106641 0.0129708
3.1 1.25 1 0.85 5 0.00329016 0.0141573
3.1 1.25 1 0.9 5 -0.0055335 0.015314
3.1 1.25 1 0.95 5 -0.0156176 0.0168495
3.1 1.25 1 1 5 -0.0272412 0.0182626
3.1 1.25 1 1.05 5 -0.0417452 0.0200851
3.1 1.25 1 1.1 5 -0.0599618 0.0226448
3.1 1.25 1 1.15 5 -0.0838021 0.0259407
3.1 1.25 1 1.2 5 -0.121299 0.0300695

3.2 1.25 1 0 5 0.0535261 -nan
3.2 1.25 1 0.05 5 0.0533925 0.000681642
3.2 1.25 1 0.1 5 0.0529785 0.00134972
3.2 1.25 1 0.15 5 0.0522835 0.00204574
3.2 1.25 1 0.2 5 0.0512752 0.00272897
3.2 1.25 1 0.25 5 0.0500473 0.00346977
3.2 1.25 1 0.3 5 0.0485869 0.00417183
3.2 1.25 1 0.35 5 0.0466123 0.0048411
3.2 1.25 1 0.4 5 0.0445061 0.0056314
3.2 1.25 1 0.45 5 0.0419243 0.00643386
3.2 1.25 1 0.5 5 0.0390032 0.00720855
3.2 1.25 1 0.55 5 0.0355887 0.00792362
3.2 1.25 1 0.6 5 0.0317484 0.00887259
3.2 1.25 1 0.65 5 0.0275206 0.00972399
3.2 1.25 1 0.7 5 0.0225383 0.0106982
3.2 1.25 1 0.75 5 0.0168962 0.0116767
3.2 1.25 1 0.8 5 0.0104584 0.0127377
3.2 1.25 1 0.85 5 0.00367533 0.0138838
3.2 1.25 1 0.9 5 -0.00479566 0.015027
3.2 1.25 1 0.95 5 -0.0147667 0.0164395
3.2 1.25 1 1 5 -0.0265024 0.0180873
3.2 1.25 1 1.05 5 -0.0402968 0.0197588
3.2 1.25 1 1.1 5 -0.0576379 0.0221277
3.2 1.25 1 1.15 5 -0.0816985 0.0249057
3.2 1.25 1 1.2 5 -0.118384 0.0296309

3.3 1.25 1 0 5 0.0522691 2.84778e-08
3.3 1.25 1 0.05 5 0.0521403 0.000661553
3.3 1.25 1 0.1 5 0.0517454 0.00131613
3.3 1.25 1 0.15 5 0.0510768 0.002031
3.3 1.25 1 0.2 5 0.0501101 0.0026564
3.3 1.25 1 0.25 5 0.0489233 0.00338213
3.3 1.25 1 0.3 5 0.0474576 0.00409044
3.3 1.25 1 0.35 5 0.0455955 0.00477052
3.3 1.25 1 0.4 5 0.0434609 0.00549508
3.3 1.25 1 0.45 5 0.0410098 0.00629502
3.3 1.25 1 0.5 5 0.0381761 0.00705843
3.3 1.25 1 0.55 5 0.034837 0.00781722
3.3 1.25 1 0.6 5 0.0311203 0.00860545
3.3 1.25 1 0.65 5 0.0271449 0.00961239
3.3 1.25 1 0.7 5 0.0223072 0.0102072
3.3 1.25 1 0.75 5 0.01667 0.0114183
3.3 1.25 1 0.8 5 0.0105074 0.0124826
3.3 1.25 1 0.85 5 0.00321616 0.0135477
3.3 1.25 1 0.9 5 -0.004382 0.0147286
3.3 1.25 1 0.95 5 -0.014119 0.0161566
3.3 1.25 1 1 5 -0.0254209 0.0176715
3.3 1.25 1 1.05 5 -0.0391269 0.0194733
3.3 1.25 1 1.1 5 -0.0561815 0.0216493
3.3 1.25 1 1.15 5 -0.0797821 0.0243043
3.3 1.25 1 1.2 5 -0.115496 0.0289832

3.4 1.25 1 0 5 0.0510702 2.72322e-08
3.4 1.25 1 0.05 5 0.0509361 0.000647334
3.4 1.25 1 0.1 5 0.0505699 0.00130049
3.4 1.25 1 0.15 5 0.0499004 0.00196141
3.4 1.25 1 0.2 5 0.0490132 0.00260743
3.4 1.25 1 0.25 5 0.0478114 0.00329792
3.4 1.25 1 0.3 5 0.0463855 0.00397495
3.4 1.25 1 0.35 5 0.0445703 0.00464341
3.4 1.25 1 0.4 5 0.042472 0.00538532
3.4 1.25 1 0.45 5 0.0400311 0.00609126
3.4 1.25 1 0.5 5 0.0373792 0.00679511
3.4 1.25 1 0.55 5 0.0341258 0.00767883
3.4 1.25 1 0.6 5 0.0305868 0.00841537
3.4 1.25 1 0.65 5 0.0264855 0.00930115
3.4 1.25 1 0.7 5 0.0220771 0.010241
3.4 1.25 1 0.75 5 0.0166594 0.0111631
3.4 1.25 1 0.8 5 0.0106203 0.0121376
3.4 1.25 1 0.85 5 0.00385829 0.0131112
3.4 1.25 1 0.9 5 -0.0044251 0.0143422
3.4 1.25 1 0.95 5 -0.0133321 0.0156754
3.4 1.25 1 1 5 -0.0247595 0.0171789
3.4 1.25 1 1.05 5 -0.0379989 0.0188762
3.4 1.25 1 1.1 5 -0.0549066 0.0212434
3.4 1.25 1 1.15 5 -0.0773325 0.0240205
3.4 1.25 1 1.2 5 -0.113127 0.0283794

3.5 1.25 1 0 5 0.0499255 2.72879e-08
3.5 1.25 1 0.05 5 0.0498122 0.000629306
3.5 1.25 1 0.1 5 0.0494203 0.00125569
3.5 1.25 1 0.15 5 0.0487803 0.00190729
3.5 1.25 1 0.2 5 0.0479593 0.002551
3.5 1.25 1 0.25 5 0.0467413 0.00322544
3.5 1.25 1 0.3 5 0.0453502 0.00390882
3.5 1.25 1 0.35 5 0.0436685 0.00455294
3.5 1.25 1 0.4 5 0.0416673 0.00531755
3.5 1.25 1 0.45 5 0.0393092 0.00591033
3.5 1.25 1 0.5 5 0.0365485 0.00672753
3.5 1.25 1 0.55 5 0.0334553 0.00737014
3.5 1.25 1 0.6 5 0.0298717 0.008232
3.5 1.25 1 0.65 5 0.0260062 0.00923733
3.5 1.25 1 0.7 5 0.0215883 0.00995216
3.5 1.25 1 0.75 5 0.016391 0.0108378
3.5 1.25 1 0.8 5 0.010376 0.0119601
3.5 1.25 1 0.85 5 0.00407251 0.0130146
3.5 1.25 1 0.9 5 -0.00391955 0.0142576
3.5 1.25 1 0.95 5 -0.0126884 0.0154557
3.5 1.25 1 1 5 -0.0234434 0.0168188
3.5 1.25 1 1.05 5 -0.0367722 0.0184786
3.5 1.25 1 1.1 5 -0.0530423 0.0205996
3.5 1.25 1 1.15 5 -0.0751004 0.0234656
3.5 1.25 1 1.2 5 -0.109909 0.028329

3.6 1.25 1 0 5 0.0488313 3.83599e-08
3.6 1.25 1 0.05 5 0.048708 0.000625795
3.6 1.25 1 0.1 5 0.0483632 0.00124667
3.6 1.25 1 0.15 5 0.0477266 0.00187699
3.6 1.25 1 0.2 5 0.0468649 0.00252227
3.6 1.25 1 0.25 5 0.0457239 0.00317528
3.6 1.25 1 0.3 5 0.0444219 0.00378228
3.6 1.25 1 0.35 5 0.0427761 0.00443026
3.6 1.25 1 0.4 5 0.0407551 0.00517459
3.6 1.25 1 0.45 5 0.0383832 0.00586455
3.6 1.25 1 0.5 5 0.0358831 0.00652217
3.6 1.25 1 0.55 5 0.032982 0.00735905
3.6 1.25 1 0.6 5 0.0292926 0.00800002
3.6 1.25 1 0.65 5 0.0256024 0.00890488
3.6 1.25 1 0.7 5 0.0212546 0.00979233
3.6 1.25 1 0.75 5 0.0160788 0.0105761
3.6 1.25 1 0.8 5 0.0105401 0.0115261
3.6 1.25 1 0.85 5 0.00368572 0.0127358
3.6 1.25 1 0.9 5 -0.00332271 0.0137095
3.6 1.25 1 0.95 5 -0.0119085 0.0150808
3.6 1.25 1 1 5 -0.0225041 0.0165037
3.6 1.25 1 1.05 5 -0.0354311 0.0180082
3.6 1.25 1 1.1 5 -0.0515169 0.020299
3.6 1.25 1 1.15 5 -0.0733453 0.023168
3.6 1.25 1 1.2 5 -0.106893 0.0273198

3.7 1.25 1 0 5 0.0477844 -nan
3.7 1.25 1 0.05 5 0.0476576 0.000614773
3.7 1.25 1 0.1 5 0.0473164 0.00122273
3.7 1.25 1 0.15 5 0.0467192 0.00183364
3.7 1.25 1 0.2 5 0.0458919 0.00245594
3.7 1.25 1 0.25 5 0.0448161 0.00309798
3.7 1.25 1 0.3 5 0.0434116 0.00372395
3.7 1.25 1 0.35 5 0.0418429 0.00441048
3.7 1.25 1 0.4 5 0.0399642 0.00501999
3.7 1.25 1 0.45 5 0.0377048 0.00572979
3.7 1.25 1 0.5 5 0.0351312 0.00640819
3.7 1.25 1 0.55 5 0.0322305 0.00712322
3.7 1.25 1 0.6 5 0.0290098 0.00787918
3.7 1.25 1 0.65 5 0.0250978 0.0087222
3.7 1.25 1 0.7 5 0.0209171 0.00964528
3.7 1.25 1 0.75 5 0.0160063 0.0103253
3.7 1.25 1 0.8 5 0.0102646 0.0113007
3.7 1.25 1 0.85 5 0.0042557 0.012539
3.7 1.25 1 0.9 5 -0.00283938 0.0133915
3.7 1.25 1 0.95 5 -0.0114864 0.0145794
3.7 1.25 1 1 5 -0.0220267 0.0161033
3.7 1.25 1 1.05 5 -0.0341533 0.0179503
3.7 1.25 1 1.1 5 -0.049552 0.0199796
3.7 1.25 1 1.15 5 -0.0712326 0.0226317
3.7 1.25 1 1.2 5 -0.103985 0.0269686

3.8 1.25 1 0 5 0.0467817 2.16119e-08
3.8 1.25 1 0.05 5 0.0466677 0.000594024
3.8 1.25 1 0.1 5 0.0463119 0.00119653
3.8 1.25 1 0.15 5 0.0457439 0.00177089
3.8 1.25 1 0.2 5 0.0449068 0.00238855
3.8 1.25 1 0.25 5 0.0438901 0.00298077
3.8 1.25 1 0.3 5 0.0425454 0.00363195
3.8 1.25 1 0.35 5 0.0410259 0.00427823
3.8 1.25 1 0.4 5 0.0392075 0.00489047
3.8 1.25 1 0.45 5 0.0369106 0.00547971
3.8 1.25 1 0.5 5 0.0344728 0.00626283
3.8 1.25 1 0.55 5 0.0316992 0.00695652
3.8 1.25 1 0.6 5 0.0284071 0.00778036
3.8 1.25 1 0.65 5 0.0247522 0.00847992
3.8 1.25 1 0.7 5 0.0206038 0.0094745
3.8 1.25 1 0.75 5 0.0158313 0.0102291
3.8 1.25 1 0.8 5 0.0102548 0.0111988
3.8 1.25 1 0.85 5 0.00437897 0.0123383
3.8 1.25 1 0.9 5 -0.00263321 0.0132339
3.8 1.25 1 0.95 5 -0.0111182 0.0145982
3.8 1.25 1 1 5 -0.0207717 0.0160569
3.8 1.25 1 1.05 5 -0.0330459 0.0174753
3.8 1.25 1 1.1 5 -0.0483062 0.0197083
3.8 1.25 1 1.15 5 -0.0692146 0.0224501
3.8 1.25 1 1.2 5 -0.10139 0.0260573

3.9 1.25 1 0 5 0.0458205 2.02335e-08
3.9 1.25 1 0.05 5 0.0457238 0.000582114
3.9 1.25 1 0.1 5 0.0453775 0.00116607
3.9 1.25 1 0.15 5 0.0447876 0.00173658
3.9 1.25 1 0.2 5 0.0440328 0.00235549
3.9 1.25 1 0.25 5 0.04294 0.00296067
3.9 1.25 1 0.3 5 0.0417415 0.00356891
3.9 1.25 1 0.35 5 0.0401223 0.00420407
3.9 1.25 1 0.4 5 0.0384399 0.00476866
3.9 1.25 1 0.45 5 0.0362819 0.00546252
3.9 1.25 1 0.5 5 0.0338029 0.00618786
3.9 1.25 1 0.55 5 0.0311963 0.00689866
3.9 1.25 1 0.6 5 0.0279016 0.00763263
3.9 1.25 1 0.65 5 0.0243411 0.00821484
3.9 1.25 1 0.7 5 0.0204782 0.00898486
3.9 1.25 1 0.75 5 0.015763 0.00990391
3.9 1.25 1 0.8 5 0.0105272 0.010822
3.9 1.25 1 0.85 5 0.00450547 0.011837
3.9 1.25 1 0.9 5 -0.00221314 0.0130645
3.9 1.25 1 0.95 5 -0.0104613 0.0141457
3.9 1.25 1 1 5 -0.0199558 0.0155639
3.9 1.25 1 1.05 5 -0.0320787 0.0170927
3.9 1.25 1 1.1 5 -0.0468698 0.0193305
3.9 1.25 1 1.15 5 -0.0668527 0.0217366
3.9 1.25 1 1.2 5 -0.0986927 0.0260447

4 1.25 1 0 5 0.0448983 -nan
4 1.25 1 0.05 5 0.0447995 0.000568241
4 1.25 1 0.1 5 0.0444778 0.00113845
4 1.25 1 0.15 5 0.0439052 0.00171555
4 1.25 1 0.2 5 0.0431587 0.00231252
4 1.25 1 0.25 5 0.042125 0.00289654
4 1.25 1 0.3 5 0.0408852 0.0035216
4 1.25 1 0.35 5 0.0394222 0.00410435
4 1.25 1 0.4 5 0.0376678 0.00479118
4 1.25 1 0.45 5 0.0355791 0.00539719
4 1.25 1 0.5 5 0.0332475 0.0059989
4 1.25 1 0.55 5 0.0305461 0.00669883
4 1.25 1 0.6 5 0.0275801 0.00747027
4 1.25 1 0.65 5 0.0239434 0.00820983
