alpha b0 d sigma tau Gmean Gstd
1.9 1.25 1 0.1 1.2 0.0775545 0.000983114
1.9 1.25 1 0.15 1.2 0.0769853 0.001477
1.9 1.25 1 0.2 1.2 0.0761505 0.00196468
1.9 1.25 1 0.25 1.2 0.0751788 0.00245736
1.9 1.25 1 0.3 1.2 0.073923 0.00300302
1.9 1.25 1 0.35 1.2 0.0724166 0.00354142
1.9 1.25 1 0.4 1.2 0.0706068 0.00400321
1.9 1.25 1 0.45 1.2 0.0685332 0.00450953
1.9 1.25 1 0.5 1.2 0.0663552 0.0050905
1.9 1.25 1 0.55 1.2 0.0636835 0.00565222
1.9 1.25 1 0.6 1.2 0.0607202 0.00625791
1.9 1.25 1 0.65 1.2 0.057347 0.00683785
1.9 1.25 1 0.7 1.2 0.0536678 0.00748041
1.9 1.25 1 0.75 1.2 0.049321 0.00811974
1.9 1.25 1 0.8 1.2 0.0447587 0.00883189
1.9 1.25 1 0.85 1.2 0.0396452 0.00963736
1.9 1.25 1 0.9 1.2 0.0339095 0.0105016
1.9 1.25 1 0.95 1.2 0.0272452 0.0111684
1.9 1.25 1 1 1.2 0.0199831 0.0121299
1.9 1.25 1 1.05 1.2 0.011401 0.0131868
1.9 1.25 1 1.1 1.2 0.00142658 0.0141617
1.9 1.25 1 1.15 1.2 -0.0103898 0.0158355
1.9 1.25 1 1.2 1.2 -0.0257728 0.0177257

2 1.25 1 0 1.2 0.0753342 3.41809e-08
2 1.25 1 0.05 1.2 0.0752183 0.000474125
2 1.25 1 0.1 1.2 0.0748973 0.000953501
2 1.25 1 0.15 1.2 0.0743776 0.0014274
2 1.25 1 0.2 1.2 0.0736692 0.00190422
2 1.25 1 0.25 1.2 0.0726791 0.0024095
2 1.25 1 0.3 1.2 0.0715017 0.00287324
2 1.25 1 0.35 1.2 0.0700683 0.00342328
2 1.25 1 0.4 1.2 0.0683619 0.00390776
2 1.25 1 0.45 1.2 0.066537 0.00444703
2 1.25 1 0.5 1.2 0.0642964 0.00494064
2 1.25 1 0.55 1.2 0.0618581 0.00549371
2 1.25 1 0.6 1.2 0.0590317 0.00604908
2 1.25 1 0.65 1.2 0.0559189 0.00660066
2 1.25 1 0.7 1.2 0.0522959 0.00727264
2 1.25 1 0.75 1.2 0.0485384 0.00799232
2 1.25 1 0.8 1.2 0.0440958 0.00856182
2 1.25 1 0.85 1.2 0.0393809 0.00928406
2 1.25 1 0.9 1.2 0.0336201 0.010032
2 1.25 1 0.95 1.2 0.0273439 0.010845
2 1.25 1 1 1.2 0.0205543 0.0117795
2 1.25 1 1.05 1.2 0.0123965 0.0127235
2 1.25 1 1.1 1.2 0.00279762 0.0139464
2 1.25 1 1.15 1.2 -0.00868347 0.0151924
2 1.25 1 1.2 1.2 -0.0232753 0.0171717

2.1 1.25 1 0 1.2 0.0728522 5.4305e-09
2.1 1.25 1 0.05 1.2 0.0727516 0.000457926
2.1 1.25 1 0.1 1.2 0.0724637 0.000913315
2.1 1.25 1 0.15 1.2 0.0719427 0.00137793
2.1 1.25 1 0.2 1.2 0.0712592 0.00182331
2.1 1.25 1 0.25 1.2 0.0703281 0.00230775
2.1 1.25 1 0.3 1.2 0.0692547 0.0027707
2.1 1.25 1 0.35 1.2 0.0678593 0.00333589
2.1 1.25 1 0.4 1.2 0.0663233 0.00373917
2.1 1.25 1 0.45 1.2 0.0645299 0.00426013
2.1 1.25 1 0.5 1.2 0.0623843 0.00475957
2.1 1.25 1 0.55 1.2 0.0601027 0.00534021
2.1 1.25 1 0.6 1.2 0.0574122 0.0057618
2.1 1.25 1 0.65 1.2 0.0544612 0.00644999
2.1 1.25 1 0.7 1.2 0.0511501 0.00703435
2.1 1.25 1 0.75 1.2 0.0474615 0.00755041
2.1 1.25 1 0.8 1.2 0.0433837 0.00825388
2.1 1.25 1 0.85 1.2 0.0388527 0.00899845
2.1 1.25 1 0.9 1.2 0.033544 0.00971087
2.1 1.25 1 0.95 1.2 0.0276314 0.0105091
2.1 1.25 1 1 1.2 0.0209332 0.0113955
2.1 1.25 1 1.05 1.2 0.0130563 0.0123922
2.1 1.25 1 1.1 1.2 0.00408102 0.0134116
2.1 1.25 1 1.15 1.2 -0.00675407 0.0148227
2.1 1.25 1 1.2 1.2 -0.0209631 0.0166443

2.2 1.25 1 0 1.2 0.0705302 -nan
2.2 1.25 1 0.05 1.2 0.070434 0.000442356
2.2 1.25 1 0.1 1.2 0.0701627 0.000893143
2.2 1.25 1 0.15 1.2 0.0696781 0.00132908
2.2 1.25 1 0.2 1.2 0.0690168 0.00178834
2.2 1.25 1 0.25 1.2 0.0682144 0.00226414
2.2 1.25 1 0.3 1.2 0.0671091 0.002707
2.2 1.25 1 0.35 1.2 0.0658445 0.00313956
2.2 1.25 1 0.4 1.2 0.0643943 0.00368422
2.2 1.25 1 0.45 1.2 0.0626297 0.00415978
2.2 1.25 1 0.5 1.2 0.0607063 0.00466424
2.2 1.25 1 0.55 1.2 0.0585844 0.00509708
2.2 1.25 1 0.6 1.2 0.0559558 0.00563627
2.2 1.25 1 0.65 1.2 0.0533231 0.00618687
2.2 1.25 1 0.7 1.2 0.0499988 0.0067668
2.2 1.25 1 0.75 1.2 0.0466885 0.00735858
2.2 1.25 1 0.8 1.2 0.0426693 0.00805187
2.2 1.25 1 0.85 1.2 0.0383878 0.00871559
2.2 1.25 1 0.9 1.2 0.0333512 0.00957379
2.2 1.25 1 0.95 1.2 0.027712 0.0101841
2.2 1.25 1 1 1.2 0.0214051 0.0109885
2.2 1.25 1 1.05 1.2 0.0141408 0.0119879
2.2 1.25 1 1.1 1.2 0.0054328 0.0132768
2.2 1.25 1 1.15 1.2 -0.00499106 0.0143762
2.2 1.25 1 1.2 1.2 -0.0181809 0.016017

2.3 1.25 1 0 1.2 0.0683532 -nan
2.3 1.25 1 0.05 1.2 0.0682693 0.000432787
2.3 1.25 1 0.1 1.2 0.0680033 0.000853215
2.3 1.25 1 0.15 1.2 0.0675673 0.00129416
2.3 1.25 1 0.2 1.2 0.066962 0.00174005
2.3 1.25 1 0.25 1.2 0.0660995 0.00219668
2.3 1.25 1 0.3 1.2 0.0650989 0.00259507
2.3 1.25 1 0.35 1.2 0.0639615 0.0030328
2.3 1.25 1 0.4 1.2 0.0624636 0.00355407
2.3 1.25 1 0.45 1.2 0.0608937 0.00398186
2.3 1.25 1 0.5 1.2 0.0590282 0.00451017
2.3 1.25 1 0.55 1.2 0.056925 0.00499226
2.3 1.25 1 0.6 1.2 0.0545227 0.00547578
2.3 1.25 1 0.65 1.2 0.0519107 0.0059749
2.3 1.25 1 0.7 1.2 0.0490636 0.00656051
2.3 1.25 1 0.75 1.2 0.0457297 0.00719106
2.3 1.25 1 0.8 1.2 0.0420146 0.0078883
2.3 1.25 1 0.85 1.2 0.0378223 0.00842441
2.3 1.25 1 0.9 1.2 0.0332529 0.00911399
2.3 1.25 1 0.95 1.2 0.0277115 0.00984564
2.3 1.25 1 1 1.2 0.021675 0.0107797
2.3 1.25 1 1.05 1.2 0.0150049 0.0116445
2.3 1.25 1 1.1 1.2 0.00671496 0.012724
2.3 1.25 1 1.15 1.2 -0.00340593 0.0140196
2.3 1.25 1 1.2 1.2 -0.0158111 0.0158979

2.4 1.25 1 0 1.2 0.0663079 4.66406e-08
2.4 1.25 1 0.05 1.2 0.066222 0.000417208
2.4 1.25 1 0.1 1.2 0.0659722 0.000829789
2.4 1.25 1 0.15 1.2 0.0655588 0.00127198
2.4 1.25 1 0.2 1.2 0.0649798 0.00169079
2.4 1.25 1 0.25 1.2 0.0642432 0.00211196
2.4 1.25 1 0.3 1.2 0.0632475 0.00253758
2.4 1.25 1 0.35 1.2 0.0621768 0.00296185
2.4 1.25 1 0.4 1.2 0.0608214 0.00343334
2.4 1.25 1 0.45 1.2 0.0592345 0.00387989
2.4 1.25 1 0.5 1.2 0.0575055 0.00434008
2.4 1.25 1 0.55 1.2 0.0554922 0.00479546
2.4 1.25 1 0.6 1.2 0.0533229 0.00528571
2.4 1.25 1 0.65 1.2 0.0507168 0.00583854
2.4 1.25 1 0.7 1.2 0.0480444 0.00646213
2.4 1.25 1 0.75 1.2 0.0449837 0.00687852
2.4 1.25 1 0.8 1.2 0.0413857 0.00747584
2.4 1.25 1 0.85 1.2 0.0373739 0.0081082
2.4 1.25 1 0.9 1.2 0.0329338 0.00883516
2.4 1.25 1 0.95 1.2 0.027961 0.00955028
2.4 1.25 1 1 1.2 0.0221183 0.0104226
2.4 1.25 1 1.05 1.2 0.0154544 0.0113371
2.4 1.25 1 1.1 1.2 0.00790479 0.0123868
2.4 1.25 1 1.15 1.2 -0.00185212 0.0135505
2.4 1.25 1 1.2 1.2 -0.0139185 0.0151768

2.5 1.25 1 0 1.2 0.0643827 3.49091e-08
2.5 1.25 1 0.05 1.2 0.0643051 0.000401789
2.5 1.25 1 0.1 1.2 0.0640581 0.00080888
2.5 1.25 1 0.15 1.2 0.0636543 0.00122435
2.5 1.25 1 0.2 1.2 0.0631334 0.0016433
2.5 1.25 1 0.25 1.2 0.062358 0.00202536
2.5 1.25 1 0.3 1.2 0.0614593 0.00244493
2.5 1.25 1 0.35 1.2 0.0604365 0.00287487
2.5 1.25 1 0.4 1.2 0.059233 0.00330136
2.5 1.25 1 0.45 1.2 0.0576876 0.00380308
2.5 1.25 1 0.5 1.2 0.0560738 0.0042349
2.5 1.25 1 0.55 1.2 0.0540997 0.00468778
2.5 1.25 1 0.6 1.2 0.0520398 0.00519178
2.5 1.25 1 0.65 1.2 0.049611 0.00568084
2.5 1.25 1 0.7 1.2 0.0469852 0.00618571
2.5 1.25 1 0.75 1.2 0.0440729 0.00672397
2.5 1.25 1 0.8 1.2 0.0406422 0.00730605
2.5 1.25 1 0.85 1.2 0.0370452 0.00790529
2.5 1.25 1 0.9 1.2 0.0325957 0.00859632
2.5 1.25 1 0.95 1.2 0.0279007 0.00926818
2.5 1.25 1 1 1.2 0.0223925 0.0101322
2.5 1.25 1 1.05 1.2 0.0162012 0.0109579
2.5 1.25 1 1.1 1.2 0.00870752 0.0120011
2.5 1.25 1 1.15 1.2 -0.00014358 0.0131443
2.5 1.25 1 1.2 1.2 -0.0122093 0.0148659

2.6 1.25 1 0 1.2 0.0625671 -nan
2.6 1.25 1 0.05 1.2 0.0624927 0.000393774
2.6 1.25 1 0.1 1.2 0.0622701 0.000782172
2.6 1.25 1 0.15 1.2 0.061868 0.00117365
2.6 1.25 1 0.2 1.2 0.061356 0.00158052
2.6 1.25 1 0.25 1.2 0.0606699 0.00198163
2.6 1.25 1 0.3 1.2 0.0598729 0.00242514
2.6 1.25 1 0.35 1.2 0.0588346 0.00283508
2.6 1.25 1 0.4 1.2 0.0576202 0.00324402
2.6 1.25 1 0.45 1.2 0.0562828 0.00367277
2.6 1.25 1 0.5 1.2 0.0547009 0.00405957
2.6 1.25 1 0.55 1.2 0.0528221 0.00454018
2.6 1.25 1 0.6 1.2 0.0508057 0.00506469
2.6 1.25 1 0.65 1.2 0.0486219 0.00550339
2.6 1.25 1 0.7 1.2 0.0459847 0.00597598
2.6 1.25 1 0.75 1.2 0.0430385 0.00651439
2.6 1.25 1 0.8 1.2 0.0400052 0.00707679
2.6 1.25 1 0.85 1.2 0.036452 0.00772273
2.6 1.25 1 0.9 1.2 0.0326623 0.0083867
2.6 1.25 1 0.95 1.2 0.0278979 0.00896261
2.6 1.25 1 1 1.2 0.022729 0.00982824
2.6 1.25 1 1.05 1.2 0.0168417 0.0107022
2.6 1.25 1 1.1 1.2 0.00964244 0.0115573
2.6 1.25 1 1.15 1.2 0.00119659 0.0128806
2.6 1.25 1 1.2 1.2 -0.0100928 0.0145184

2.7 1.25 1 0 1.2 0.060852 -nan
2.7 1.25 1 0.05 1.2 0.06078 0.000377905
2.7 1.25 1 0.1 1.2 0.0605719 0.000769494
2.7 1.25 1 0.15 1.2 0.0602183 0.00115742
2.7 1.25 1 0.2 1.2 0.0596663 0.00155746
2.7 1.25 1 0.25 1.2 0.059029 0.00191898
2.7 1.25 1 0.3 1.2 0.0582525 0.00234304
2.7 1.25 1 0.35 1.2 0.0572306 0.00275989
2.7 1.25 1 0.4 1.2 0.0561459 0.00317785
2.7 1.25 1 0.45 1.2 0.0548674 0.00358373
2.7 1.25 1 0.5 1.2 0.0533206 0.00402007
2.7 1.25 1 0.55 1.2 0.0516745 0.00442749
2.7 1.25 1 0.6 1.2 0.0496506 0.00485117
2.7 1.25 1 0.65 1.2 0.0475101 0.00532215
2.7 1.25 1 0.7 1.2 0.0451871 0.00577669
2.7 1.25 1 0.75 1.2 0.0424417 0.00638886
2.7 1.25 1 0.8 1.2 0.0394403 0.00692797
2.7 1.25 1 0.85 1.2 0.035998 0.00756994
2.7 1.25 1 0.9 1.2 0.0322968 0.00809949
2.7 1.25 1 0.95 1.2 0.0278596 0.00886769
2.7 1.25 1 1 1.2 0.0231431 0.00960328
2.7 1.25 1 1.05 1.2 0.0170949 0.0104323
2.7 1.25 1 1.1 1.2 0.0106205 0.0112114
2.7 1.25 1 1.15 1.2 0.00237961 0.0125364
2.7 1.25 1 1.2 1.2 -0.0086206 0.0141953

2.8 1.25 1 0 1.2 0.0592292 3.42823e-08
2.8 1.25 1 0.05 1.2 0.0591615 0.000376478
2.8 1.25 1 0.1 1.2 0.0589645 0.000750443
2.8 1.25 1 0.15 1.2 0.0586294 0.00110723
2.8 1.25 1 0.2 1.2 0.058143 0.0015015
2.8 1.25 1 0.25 1.2 0.0575055 0.00190151
2.8 1.25 1 0.3 1.2 0.0567541 0.00227138
2.8 1.25 1 0.35 1.2 0.0558253 0.00265193
2.8 1.25 1 0.4 1.2 0.0547738 0.00305489
2.8 1.25 1 0.45 1.2 0.0535237 0.00340076
2.8 1.25 1 0.5 1.2 0.052095 0.00389923
2.8 1.25 1 0.55 1.2 0.0504296 0.00433156
2.8 1.25 1 0.6 1.2 0.0486085 0.00478428
2.8 1.25 1 0.65 1.2 0.0466699 0.00521942
2.8 1.25 1 0.7 1.2 0.0442644 0.00572493
2.8 1.25 1 0.75 1.2 0.0417876 0.00624008
2.8 1.25 1 0.8 1.2 0.0388494 0.00677371
2.8 1.25 1 0.85 1.2 0.0356581 0.00728777
2.8 1.25 1 0.9 1.2 0.0319161 0.00799462
2.8 1.25 1 0.95 1.2 0.0280301 0.00850498
2.8 1.25 1 1 1.2 0.0233525 0.00937629
2.8 1.25 1 1.05 1.2 0.017691 0.0100926
2.8 1.25 1 1.1 1.2 0.0110973 0.0111229
2.8 1.25 1 1.15 1.2 0.00346166 0.0121926
2.8 1.25 1 1.2 1.2 -0.00692004 0.013745

2.9 1.25 1 0 1.2 0.0576915 1.85097e-08
2.9 1.25 1 0.05 1.2 0.0576249 0.000362971
2.9 1.25 1 0.1 1.2 0.0574393 0.000723233
2.9 1.25 1 0.15 1.2 0.057111 0.00109582
2.9 1.25 1 0.2 1.2 0.0566612 0.00146597
2.9 1.25 1 0.25 1.2 0.0560717 0.00184815
2.9 1.25 1 0.3 1.2 0.0553182 0.00220829
2.9 1.25 1 0.35 1.2 0.0544367 0.00262598
2.9 1.25 1 0.4 1.2 0.0534245 0.00296916
2.9 1.25 1 0.45 1.2 0.052211 0.00341404
2.9 1.25 1 0.5 1.2 0.0509256 0.00377972
2.9 1.25 1 0.55 1.2 0.0493787 0.00419057
2.9 1.25 1 0.6 1.2 0.0475727 0.00465815
2.9 1.25 1 0.65 1.2 0.0456557 0.00508644
2.9 1.25 1 0.7 1.2 0.0435603 0.00560642
2.9 1.25 1 0.75 1.2 0.0410618 0.0060088
2.9 1.25 1 0.8 1.2 0.0383089 0.0065254
2.9 1.25 1 0.85 1.2 0.0352798 0.00716249
2.9 1.25 1 0.9 1.2 0.0316989 0.00765954
2.9 1.25 1 0.95 1.2 0.0277358 0.0082977
2.9 1.25 1 1 1.2 0.0233542 0.00901938
2.9 1.25 1 1.05 1.2 0.0182954 0.00981047
2.9 1.25 1 1.1 1.2 0.0120645 0.0107131
2.9 1.25 1 1.15 1.2 0.0044669 0.0118042
2.9 1.25 1 1.2 1.2 -0.00552626 0.0132671

3 1.25 1 0 1.2 0.0562322 -nan
3 1.25 1 0.05 1.2 0.0561733 0.000353864
3 1.25 1 0.1 1.2 0.0559692 0.000706218
3 1.25 1 0.15 1.2 0.0556825 0.00106147
3 1.25 1 0.2 1.2 0.0552313 0.00140421
3 1.25 1 0.25 1.2 0.0546497 0.0017684
3 1.25 1 0.3 1.2 0.053984 0.00215598
3 1.25 1 0.35 1.2 0.0531742 0.00252938
3 1.25 1 0.4 1.2 0.052172 0.00289613
3 1.25 1 0.45 1.2 0.0510932 0.00334011
3 1.25 1 0.5 1.2 0.0497031 0.00369862
3 1.25 1 0.55 1.2 0.0481624 0.00412523
3 1.25 1 0.6 1.2 0.0465657 0.0044879
3 1.25 1 0.65 1.2 0.0447563 0.0049683
3 1.25 1 0.7 1.2 0.0426935 0.00548209
3 1.25 1 0.75 1.2 0.0404584 0.00587761
3 1.25 1 0.8 1.2 0.0376843 0.00642932
3 1.25 1 0.85 1.2 0.0348783 0.00684034
3 1.25 1 0.9 1.2 0.0313506 0.00753077
3 1.25 1 0.95 1.2 0.0277615 0.00814423
3 1.25 1 1 1.2 0.0235507 0.00888029
3 1.25 1 1.05 1.2 0.0183603 0.00967292
3 1.25 1 1.1 1.2 0.0124069 0.0105111
3 1.25 1 1.15 1.2 0.00541086 0.011672
3 1.25 1 1.2 1.2 -0.00390929 0.0130537

3.1 1.25 1 0 1.2 0.0548455 -nan
3.1 1.25 1 0.05 1.2 0.0547865 0.000344004
3.1 1.25 1 0.1 1.2 0.0546093 0.000688427
3.1 1.25 1 0.15 1.2 0.0543221 0.00103849
3.1 1.25 1 0.2 1.2 0.0539079 0.0013902
3.1 1.25 1 0.25 1.2 0.053372 0.00174352
3.1 1.25 1 0.3 1.2 0.0526959 0.00210625
3.1 1.25 1 0.35 1.2 0.0518791 0.00247088
3.1 1.25 1 0.4 1.2 0.0509996 0.00281659
3.1 1.25 1 0.45 1.2 0.049878 0.00317983
3.1 1.25 1 0.5 1.2 0.0486572 0.00356779
3.1 1.25 1 0.55 1.2 0.0473258 0.00396746
3.1 1.25 1 0.6 1.2 0.0456531 0.00440386
3.1 1.25 1 0.65 1.2 0.0439356 0.00485801
3.1 1.25 1 0.7 1.2 0.0419251 0.00526153
3.1 1.25 1 0.75 1.2 0.0396728 0.00574351
3.1 1.25 1 0.8 1.2 0.0371609 0.00623858
3.1 1.25 1 0.85 1.2 0.034233 0.0068555
3.1 1.25 1 0.9 1.2 0.0313235 0.00740316
3.1 1.25 1 0.95 1.2 0.0277492 0.00800459
3.1 1.25 1 1 1.2 0.023509 0.00859316
3.1 1.25 1 1.05 1.2 0.0186492 0.00938108
3.1 1.25 1 1.1 1.2 0.0129405 0.0101741
3.1 1.25 1 1.15 1.2 0.00621762 0.0113412
3.1 1.25 1 1.2 1.2 -0.00260242 0.0127737

3.2 1.25 1 0 1.2 0.0535261 -nan
3.2 1.25 1 0.05 1.2 0.0534693 0.00033745
3.2 1.25 1 0.1 1.2 0.0532969 0.00067772
3.2 1.25 1 0.15 1.2 0.0530386 0.00101069
3.2 1.25 1 0.2 1.2 0.0526045 0.00136205
3.2 1.25 1 0.25 1.2 0.0521365 0.00168937
3.2 1.25 1 0.3 1.2 0.0514641 0.00202767
3.2 1.25 1 0.35 1.2 0.0507285 0.00239092
3.2 1.25 1 0.4 1.2 0.049866 0.00276251
3.2 1.25 1 0.45 1.2 0.0488345 0.00313976
3.2 1.25 1 0.5 1.2 0.0476662 0.00350053
3.2 1.25 1 0.55 1.2 0.0462192 0.00386746
3.2 1.25 1 0.6 1.2 0.0448155 0.00429522
3.2 1.25 1 0.65 1.2 0.0430393 0.00476727
3.2 1.25 1 0.7 1.2 0.0411432 0.00513197
3.2 1.25 1 0.75 1.2 0.0391149 0.00568049
3.2 1.25 1 0.8 1.2 0.0366637 0.00613564
3.2 1.25 1 0.85 1.2 0.0338833 0.00663107
3.2 1.25 1 0.9 1.2 0.0309515 0.00718963
3.2 1.25 1 0.95 1.2 0.0275145 0.00778313
3.2 1.25 1 1 1.2 0.0236489 0.00846434
3.2 1.25 1 1.05 1.2 0.0189988 0.0091816
3.2 1.25 1 1.1 1.2 0.013564 0.0100228
3.2 1.25 1 1.15 1.2 0.00709221 0.0112462
3.2 1.25 1 1.2 1.2 -0.001547 0.0125351

3.3 1.25 1 0 1.2 0.0522691 2.84778e-08
3.3 1.25 1 0.05 1.2 0.0522201 0.000329095
3.3 1.25 1 0.1 1.2 0.0520586 0.000664249
3.3 1.25 1 0.15 1.2 0.0517709 0.000993788
3.3 1.25 1 0.2 1.2 0.0514204 0.00131081
3.3 1.25 1 0.25 1.2 0.05091 0.00165595
3.3 1.25 1 0.3 1.2 0.05031 0.00200132
3.3 1.25 1 0.35 1.2 0.0495989 0.00233409
3.3 1.25 1 0.4 1.2 0.0487325 0.00271412
3.3 1.25 1 0.45 1.2 0.0477284 0.00308472
3.3 1.25 1 0.5 1.2 0.046642 0.00345923
3.3 1.25 1 0.55 1.2 0.0454235 0.00381128
3.3 1.25 1 0.6 1.2 0.043863 0.00421046
3.3 1.25 1 0.65 1.2 0.0423334 0.00461746
3.3 1.25 1 0.7 1.2 0.040503 0.0050806
3.3 1.25 1 0.75 1.2 0.038465 0.00547035
3.3 1.25 1 0.8 1.2 0.0361366 0.00594305
3.3 1.25 1 0.85 1.2 0.0335518 0.00646415
3.3 1.25 1 0.9 1.2 0.0305967 0.0070475
3.3 1.25 1 0.95 1.2 0.0274423 0.00758587
3.3 1.25 1 1 1.2 0.0236511 0.00818958
3.3 1.25 1 1.05 1.2 0.0193241 0.00898937
3.3 1.25 1 1.1 1.2 0.0140378 0.00976828
3.3 1.25 1 1.15 1.2 0.00778271 0.0107407
3.3 1.25 1 1.2 1.2 -0.000705248 0.012277

3.4 1.25 1 0 1.2 0.0510702 2.72322e-08
3.4 1.25 1 0.05 1.2 0.0510204 0.000321862
3.4 1.25 1 0.1 1.2 0.0508757 0.000650594
3.4 1.25 1 0.15 1.2 0.0506174 0.000958608
3.4 1.25 1 0.2 1.2 0.0502696 0.00129609
3.4 1.25 1 0.25 1.2 0.049781 0.00161708
3.4 1.25 1 0.3 1.2 0.0491918 0.00193534
3.4 1.25 1 0.35 1.2 0.0485037 0.00230638
3.4 1.25 1 0.4 1.2 0.047676 0.00261328
3.4 1.25 1 0.45 1.2 0.0467576 0.0029658
3.4 1.25 1 0.5 1.2 0.045643 0.00337643
3.4 1.25 1 0.55 1.2 0.0444777 0.00373552
3.4 1.25 1 0.6 1.2 0.0430602 0.00411779
3.4 1.25 1 0.65 1.2 0.0414451 0.00453631
3.4 1.25 1 0.7 1.2 0.0397553 0.00495039
3.4 1.25 1 0.75 1.2 0.0377358 0.00534678
3.4 1.25 1 0.8 1.2 0.035619 0.00584793
3.4 1.25 1 0.85 1.2 0.0331158 0.00635479
3.4 1.25 1 0.9 1.2 0.0304602 0.00691133
3.4 1.25 1 0.95 1.2 0.0271794 0.0074514
3.4 1.25 1 1 1.2 0.0237147 0.0080687
3.4 1.25 1 1.05 1.2 0.0193222 0.0088566
3.4 1.25 1 1.1 1.2 0.0145561 0.00958222
3.4 1.25 1 1.15 1.2 0.00836892 0.0107555
3.4 1.25 1 1.2 1.2 0.000495147 0.0120212

3.5 1.25 1 0 1.2 0.0499255 2.72879e-08
3.5 1.25 1 0.05 1.2 0.0498785 0.00031438
3.5 1.25 1 0.1 1.2 0.0497332 0.000631367
3.5 1.25 1 0.15 1.2 0.0494712 0.000958392
3.5 1.25 1 0.2 1.2 0.0491299 0.00125377
3.5 1.25 1 0.25 1.2 0.0487342 0.00158482
3.5 1.25 1 0.3 1.2 0.0481281 0.00191423
3.5 1.25 1 0.35 1.2 0.0474662 0.00223812
3.5 1.25 1 0.4 1.2 0.0466713 0.00260652
3.5 1.25 1 0.45 1.2 0.0458267 0.00293751
3.5 1.25 1 0.5 1.2 0.0447462 0.00330265
3.5 1.25 1 0.55 1.2 0.0436457 0.00366444
3.5 1.25 1 0.6 1.2 0.0422194 0.00399534
3.5 1.25 1 0.65 1.2 0.0407737 0.00442717
3.5 1.25 1 0.7 1.2 0.0391308 0.00481264
3.5 1.25 1 0.75 1.2 0.0372368 0.00528594
3.5 1.25 1 0.8 1.2 0.035258 0.00576142
3.5 1.25 1 0.85 1.2 0.032698 0.00615371
3.5 1.25 1 0.9 1.2 0.0300497 0.00671422
3.5 1.25 1 0.95 1.2 0.0270161 0.00731534
3.5 1.25 1 1 1.2 0.0237228 0.00787956
3.5 1.25 1 1.05 1.2 0.0196985 0.00858748
3.5 1.25 1 1.1 1.2 0.0149159 0.00936351
3.5 1.25 1 1.15 1.2 0.00898868 0.0104291
3.5 1.25 1 1.2 1.2 0.0012719 0.011563

3.6 1.25 1 0 1.2 0.0488313 3.83599e-08
3.6 1.25 1 0.05 1.2 0.0487828 0.000303424
3.6 1.25 1 0.1 1.2 0.048628 0.000610884
3.6 1.25 1 0.15 1.2 0.0484062 0.000928616
3.6 1.25 1 0.2 1.2 0.0480785 0.00123932
3.6 1.25 1 0.25 1.2 0.0476644 0.00153612
3.6 1.25 1 0.3 1.2 0.0471095 0.00187821
3.6 1.25 1 0.35 1.2 0.0464328 0.00218314
3.6 1.25 1 0.4 1.2 0.0456508 0.0025427
3.6 1.25 1 0.45 1.2 0.044856 0.00285534
3.6 1.25 1 0.5 1.2 0.0438737 0.00322123
3.6 1.25 1 0.55 1.2 0.0427458 0.00356969
3.6 1.25 1 0.6 1.2 0.0414287 0.00395822
3.6 1.25 1 0.65 1.2 0.0400302 0.00430947
3.6 1.25 1 0.7 1.2 0.0384693 0.00472487
3.6 1.25 1 0.75 1.2 0.0365544 0.00512166
3.6 1.25 1 0.8 1.2 0.0346635 0.00560586
3.6 1.25 1 0.85 1.2 0.0323229 0.00601814
3.6 1.25 1 0.9 1.2 0.029959 0.0064931
3.6 1.25 1 0.95 1.2 0.0269299 0.00709409
3.6 1.25 1 1 1.2 0.0234622 0.00767839
3.6 1.25 1 1.05 1.2 0.0198495 0.008477
3.6 1.25 1 1.1 1.2 0.0151041 0.00922448
3.6 1.25 1 1.15 1.2 0.00952653 0.0102694
3.6 1.25 1 1.2 1.2 0.00218726 0.0114894

3.7 1.25 1 0 1.2 0.0477844 -nan
3.7 1.25 1 0.05 1.2 0.0477428 0.000301849
3.7 1.25 1 0.1 1.2 0.0475936 0.000605706
3.7 1.25 1 0.15 1.2 0.0473854 0.000897013
3.7 1.25 1 0.2 1.2 0.0470719 0.00121594
3.7 1.25 1 0.25 1.2 0.0466596 0.00150942
3.7 1.25 1 0.3 1.2 0.0461132 0.00181312
3.7 1.25 1 0.35 1.2 0.0455538 0.00216556
3.7 1.25 1 0.4 1.2 0.0448004 0.00252089
3.7 1.25 1 0.45 1.2 0.0439529 0.00278503
3.7 1.25 1 0.5 1.2 0.0430295 0.00311931
3.7 1.25 1 0.55 1.2 0.0419689 0.00345765
3.7 1.25 1 0.6 1.2 0.0407159 0.00383909
3.7 1.25 1 0.65 1.2 0.0392985 0.00418842
3.7 1.25 1 0.7 1.2 0.0378439 0.00459456
3.7 1.25 1 0.75 1.2 0.0360926 0.00505192
3.7 1.25 1 0.8 1.2 0.0341303 0.00547643
3.7 1.25 1 0.85 1.2 0.0318694 0.00592965
3.7 1.25 1 0.9 1.2 0.0294399 0.00642917
3.7 1.25 1 0.95 1.2 0.02681 0.00700083
3.7 1.25 1 1 1.2 0.0236034 0.0074705
3.7 1.25 1 1.05 1.2 0.0196928 0.00827001
3.7 1.25 1 1.1 1.2 0.0153048 0.0089421
3.7 1.25 1 1.15 1.2 0.0100752 0.00999347
