alpha b0 d sigma tau Gmean Gstd
1.9 1.25 1 0.2 0.5 0.0771691 0.00126424
1.9 1.25 1 0.25 0.5 0.0767536 0.00160115
1.9 1.25 1 0.3 0.5 0.0761437 0.00192184
1.9 1.25 1 0.35 0.5 0.0755033 0.00224383
1.9 1.25 1 0.4 0.5 0.0746665 0.00261439
1.9 1.25 1 0.45 0.5 0.0738034 0.00295232
1.9 1.25 1 0.5 0.5 0.0727885 0.00328131
1.9 1.25 1 0.55 0.5 0.0716209 0.00358229
1.9 1.25 1 0.6 0.5 0.0702837 0.00396125
1.9 1.25 1 0.65 0.5 0.0688679 0.00433005
1.9 1.25 1 0.7 0.5 0.0673385 0.00473808
1.9 1.25 1 0.75 0.5 0.0656294 0.00508895
1.9 1.25 1 0.8 0.5 0.063643 0.00553093
1.9 1.25 1 0.85 0.5 0.06165 0.00588489
1.9 1.25 1 0.9 0.5 0.0592609 0.00641165
1.9 1.25 1 0.95 0.5 0.0567597 0.00689281
1.9 1.25 1 1 0.5 0.0539333 0.00735273
1.9 1.25 1 1.05 0.5 0.0509003 0.00787946
1.9 1.25 1 1.1 0.5 0.0474817 0.00835046
1.9 1.25 1 1.15 0.5 0.0433992 0.00899911
1.9 1.25 1 1.2 0.5 0.0389233 0.00965473

2 1.25 1 0 0.5 0.0753342 3.41809e-08
2 1.25 1 0.05 0.5 0.0752847 0.000305796
2 1.25 1 0.1 0.5 0.0751422 0.000615313
2 1.25 1 0.15 0.5 0.0749183 0.000917005
2 1.25 1 0.2 0.5 0.0745726 0.00122005
2 1.25 1 0.25 0.5 0.0741261 0.00154388
2 1.25 1 0.3 0.5 0.0736345 0.00186812
2 1.25 1 0.35 0.5 0.0729968 0.00218507
2 1.25 1 0.4 0.5 0.0722863 0.00250087
2 1.25 1 0.45 0.5 0.0714135 0.00283622
2 1.25 1 0.5 0.5 0.0704552 0.00317705
2 1.25 1 0.55 0.5 0.0693823 0.00348759
2 1.25 1 0.6 0.5 0.0680999 0.00383268
2 1.25 1 0.65 0.5 0.0668864 0.00415215
2 1.25 1 0.7 0.5 0.0653407 0.00461559
2 1.25 1 0.75 0.5 0.0637502 0.00492716
2 1.25 1 0.8 0.5 0.0618713 0.00537411
2 1.25 1 0.85 0.5 0.0599728 0.00579988
2 1.25 1 0.9 0.5 0.0579031 0.00610559
2 1.25 1 0.95 0.5 0.0554712 0.00658987
2 1.25 1 1 0.5 0.0528617 0.00701892
2 1.25 1 1.05 0.5 0.0499239 0.00750342
2 1.25 1 1.1 0.5 0.0468131 0.00800797
2 1.25 1 1.15 0.5 0.0430229 0.00861271
2 1.25 1 1.2 0.5 0.0390037 0.0094267

2.1 1.25 1 0 0.5 0.0728522 5.4305e-09
2.1 1.25 1 0.05 0.5 0.0728105 0.000295465
2.1 1.25 1 0.1 0.5 0.0726662 0.000590146
2.1 1.25 1 0.15 0.5 0.0724556 0.000893696
2.1 1.25 1 0.2 0.5 0.072156 0.00118933
2.1 1.25 1 0.25 0.5 0.0717333 0.00148924
2.1 1.25 1 0.3 0.5 0.071257 0.00180184
2.1 1.25 1 0.35 0.5 0.0706395 0.00210353
2.1 1.25 1 0.4 0.5 0.0699861 0.00242139
2.1 1.25 1 0.45 0.5 0.0692177 0.00271236
2.1 1.25 1 0.5 0.5 0.0682265 0.00306999
2.1 1.25 1 0.55 0.5 0.0673381 0.00336436
2.1 1.25 1 0.6 0.5 0.0661316 0.00373814
2.1 1.25 1 0.65 0.5 0.0649056 0.00406355
2.1 1.25 1 0.7 0.5 0.0635521 0.00440695
2.1 1.25 1 0.75 0.5 0.062027 0.0047338
2.1 1.25 1 0.8 0.5 0.0603439 0.00512573
2.1 1.25 1 0.85 0.5 0.0583933 0.00554072
2.1 1.25 1 0.9 0.5 0.0564669 0.0059611
2.1 1.25 1 0.95 0.5 0.0542275 0.00636667
2.1 1.25 1 1 0.5 0.051823 0.00684686
2.1 1.25 1 1.05 0.5 0.0491944 0.00720873
2.1 1.25 1 1.1 0.5 0.0461033 0.0078515
2.1 1.25 1 1.15 0.5 0.0427804 0.00844484
2.1 1.25 1 1.2 0.5 0.0388346 0.0089785

2.2 1.25 1 0 0.5 0.0705302 -nan
2.2 1.25 1 0.05 0.5 0.0704904 0.000287503
2.2 1.25 1 0.1 0.5 0.0703677 0.000575591
2.2 1.25 1 0.15 0.5 0.0701613 0.000868916
2.2 1.25 1 0.2 0.5 0.0698604 0.00114599
2.2 1.25 1 0.25 0.5 0.0694899 0.00145078
2.2 1.25 1 0.3 0.5 0.069031 0.00176022
2.2 1.25 1 0.35 0.5 0.0684966 0.00203203
2.2 1.25 1 0.4 0.5 0.0678259 0.00237345
2.2 1.25 1 0.45 0.5 0.0671218 0.00263834
2.2 1.25 1 0.5 0.5 0.0662929 0.00292033
2.2 1.25 1 0.55 0.5 0.065332 0.0032861
2.2 1.25 1 0.6 0.5 0.0642942 0.00362051
2.2 1.25 1 0.65 0.5 0.0630102 0.00395855
2.2 1.25 1 0.7 0.5 0.0618168 0.00427693
2.2 1.25 1 0.75 0.5 0.0603998 0.00458947
2.2 1.25 1 0.8 0.5 0.0587697 0.00498791
2.2 1.25 1 0.85 0.5 0.0571125 0.00534882
2.2 1.25 1 0.9 0.5 0.0551507 0.00580767
2.2 1.25 1 0.95 0.5 0.0530771 0.00621692
2.2 1.25 1 1 0.5 0.050979 0.00655662
2.2 1.25 1 1.05 0.5 0.0482465 0.00709573
2.2 1.25 1 1.1 0.5 0.0454911 0.00748538
2.2 1.25 1 1.15 0.5 0.0422398 0.00810819
2.2 1.25 1 1.2 0.5 0.0385598 0.00880728

2.3 1.25 1 0 0.5 0.0683532 -nan
2.3 1.25 1 0.05 0.5 0.0683191 0.000275825
2.3 1.25 1 0.1 0.5 0.0681906 0.000549202
2.3 1.25 1 0.15 0.5 0.0679981 0.0008418
2.3 1.25 1 0.2 0.5 0.0677479 0.00111279
2.3 1.25 1 0.25 0.5 0.0673621 0.00139828
2.3 1.25 1 0.3 0.5 0.0669255 0.00168883
2.3 1.25 1 0.35 0.5 0.0663987 0.00196623
2.3 1.25 1 0.4 0.5 0.065846 0.00228788
2.3 1.25 1 0.45 0.5 0.0651716 0.00258553
2.3 1.25 1 0.5 0.5 0.0643578 0.00287385
2.3 1.25 1 0.55 0.5 0.0634354 0.0031881
2.3 1.25 1 0.6 0.5 0.0624531 0.00346374
2.3 1.25 1 0.65 0.5 0.0614182 0.00378263
2.3 1.25 1 0.7 0.5 0.060125 0.00416768
2.3 1.25 1 0.75 0.5 0.05875 0.00442366
2.3 1.25 1 0.8 0.5 0.0572569 0.00485569
2.3 1.25 1 0.85 0.5 0.055719 0.00518431
2.3 1.25 1 0.9 0.5 0.0539306 0.00555429
2.3 1.25 1 0.95 0.5 0.0521857 0.00598875
2.3 1.25 1 1 0.5 0.0497837 0.00646185
2.3 1.25 1 1.05 0.5 0.047497 0.0068219
2.3 1.25 1 1.1 0.5 0.0446726 0.00726503
2.3 1.25 1 1.15 0.5 0.0417623 0.00784732
2.3 1.25 1 1.2 0.5 0.0383887 0.00847194

2.4 1.25 1 0 0.5 0.0663079 4.66406e-08
2.4 1.25 1 0.05 0.5 0.0662657 0.000270385
2.4 1.25 1 0.1 0.5 0.0661549 0.000536661
2.4 1.25 1 0.15 0.5 0.0659848 0.000804223
2.4 1.25 1 0.2 0.5 0.0657128 0.00106493
2.4 1.25 1 0.25 0.5 0.0653858 0.00135342
2.4 1.25 1 0.3 0.5 0.0649732 0.00164322
2.4 1.25 1 0.35 0.5 0.0645179 0.00192392
2.4 1.25 1 0.4 0.5 0.0638702 0.00219863
2.4 1.25 1 0.45 0.5 0.0633014 0.00251879
2.4 1.25 1 0.5 0.5 0.0625031 0.00275464
2.4 1.25 1 0.55 0.5 0.0617254 0.00302732
2.4 1.25 1 0.6 0.5 0.0608449 0.00337583
2.4 1.25 1 0.65 0.5 0.0597413 0.00371585
2.4 1.25 1 0.7 0.5 0.0586008 0.00398399
2.4 1.25 1 0.75 0.5 0.0573053 0.00435027
2.4 1.25 1 0.8 0.5 0.0559869 0.00470721
2.4 1.25 1 0.85 0.5 0.054502 0.00508379
2.4 1.25 1 0.9 0.5 0.0527572 0.00535779
2.4 1.25 1 0.95 0.5 0.0508221 0.00573901
2.4 1.25 1 1 0.5 0.0488463 0.00615415
2.4 1.25 1 1.05 0.5 0.0466317 0.0066204
2.4 1.25 1 1.1 0.5 0.0441786 0.00706966
2.4 1.25 1 1.15 0.5 0.0412818 0.00763919
2.4 1.25 1 1.2 0.5 0.038003 0.0081708

2.5 1.25 1 0 0.5 0.0643827 3.49091e-08
2.5 1.25 1 0.05 0.5 0.0643519 0.000264597
2.5 1.25 1 0.1 0.5 0.0642449 0.000522404
2.5 1.25 1 0.15 0.5 0.0640839 0.000794766
2.5 1.25 1 0.2 0.5 0.0638338 0.00105124
2.5 1.25 1 0.25 0.5 0.0635503 0.00131782
2.5 1.25 1 0.3 0.5 0.063151 0.00159274
2.5 1.25 1 0.35 0.5 0.0626671 0.00186545
2.5 1.25 1 0.4 0.5 0.0621367 0.00214304
2.5 1.25 1 0.45 0.5 0.0614697 0.00243897
2.5 1.25 1 0.5 0.5 0.0607958 0.0026883
2.5 1.25 1 0.55 0.5 0.0600055 0.0029608
2.5 1.25 1 0.6 0.5 0.0591873 0.0032984
2.5 1.25 1 0.65 0.5 0.0582189 0.0036272
2.5 1.25 1 0.7 0.5 0.0571326 0.00385717
2.5 1.25 1 0.75 0.5 0.0558944 0.00425494
2.5 1.25 1 0.8 0.5 0.0546152 0.00449644
2.5 1.25 1 0.85 0.5 0.0531546 0.00484766
2.5 1.25 1 0.9 0.5 0.0515901 0.00527264
2.5 1.25 1 0.95 0.5 0.0498778 0.00573529
2.5 1.25 1 1 0.5 0.0478659 0.006011
2.5 1.25 1 1.05 0.5 0.0458947 0.00645421
2.5 1.25 1 1.1 0.5 0.0434418 0.00690975
2.5 1.25 1 1.15 0.5 0.0407072 0.00742057
2.5 1.25 1 1.2 0.5 0.0377585 0.00800493

2.6 1.25 1 0 0.5 0.0625671 -nan
2.6 1.25 1 0.05 0.5 0.0625339 0.00025605
2.6 1.25 1 0.1 0.5 0.0624455 0.00051379
2.6 1.25 1 0.15 0.5 0.0622816 0.000765782
2.6 1.25 1 0.2 0.5 0.0620659 0.00101501
2.6 1.25 1 0.25 0.5 0.0617494 0.0012699
2.6 1.25 1 0.3 0.5 0.0613823 0.00153976
2.6 1.25 1 0.35 0.5 0.060954 0.00180611
2.6 1.25 1 0.4 0.5 0.0604375 0.00208383
2.6 1.25 1 0.45 0.5 0.0598788 0.0023419
2.6 1.25 1 0.5 0.5 0.0591893 0.00259569
2.6 1.25 1 0.55 0.5 0.0583862 0.00289048
2.6 1.25 1 0.6 0.5 0.0575823 0.00316768
2.6 1.25 1 0.65 0.5 0.056711 0.00349058
2.6 1.25 1 0.7 0.5 0.0557198 0.00380288
2.6 1.25 1 0.75 0.5 0.0546419 0.00410531
2.6 1.25 1 0.8 0.5 0.0533311 0.00442833
2.6 1.25 1 0.85 0.5 0.0519988 0.00470057
2.6 1.25 1 0.9 0.5 0.0504931 0.00510108
2.6 1.25 1 0.95 0.5 0.0488218 0.00544735
2.6 1.25 1 1 0.5 0.0470428 0.00588342
2.6 1.25 1 1.05 0.5 0.0450245 0.00626431
2.6 1.25 1 1.1 0.5 0.0427671 0.00671972
2.6 1.25 1 1.15 0.5 0.0401773 0.00717868
2.6 1.25 1 1.2 0.5 0.0374604 0.00774204

2.7 1.25 1 0 0.5 0.060852 -nan
2.7 1.25 1 0.05 0.5 0.0608246 0.000245823
2.7 1.25 1 0.1 0.5 0.0607331 0.000498449
2.7 1.25 1 0.15 0.5 0.0605729 0.000736353
2.7 1.25 1 0.2 0.5 0.0603614 0.000992477
2.7 1.25 1 0.25 0.5 0.0600807 0.00123176
2.7 1.25 1 0.3 0.5 0.0597481 0.00148288
2.7 1.25 1 0.35 0.5 0.0593239 0.00175058
2.7 1.25 1 0.4 0.5 0.0588566 0.00201851
2.7 1.25 1 0.45 0.5 0.0582703 0.00228344
2.7 1.25 1 0.5 0.5 0.0576714 0.00256279
2.7 1.25 1 0.55 0.5 0.0569565 0.00283438
2.7 1.25 1 0.6 0.5 0.0561741 0.00310177
2.7 1.25 1 0.65 0.5 0.0553035 0.00340056
2.7 1.25 1 0.7 0.5 0.0543898 0.00367977
2.7 1.25 1 0.75 0.5 0.0532203 0.00397195
2.7 1.25 1 0.8 0.5 0.0521128 0.00428964
2.7 1.25 1 0.85 0.5 0.0507483 0.00461756
2.7 1.25 1 0.9 0.5 0.0494219 0.00497617
2.7 1.25 1 0.95 0.5 0.0478947 0.00525788
2.7 1.25 1 1 0.5 0.0461151 0.00563578
2.7 1.25 1 1.05 0.5 0.044169 0.0061735
2.7 1.25 1 1.1 0.5 0.0420764 0.00642422
2.7 1.25 1 1.15 0.5 0.0396711 0.0069192
2.7 1.25 1 1.2 0.5 0.036898 0.00746288

2.8 1.25 1 0 0.5 0.0592292 3.42823e-08
2.8 1.25 1 0.05 0.5 0.0592031 0.000239929
2.8 1.25 1 0.1 0.5 0.0591125 0.00048169
2.8 1.25 1 0.15 0.5 0.0589606 0.000730183
2.8 1.25 1 0.2 0.5 0.0587741 0.000974793
2.8 1.25 1 0.25 0.5 0.0585016 0.00120948
2.8 1.25 1 0.3 0.5 0.0581718 0.00145583
2.8 1.25 1 0.35 0.5 0.0577883 0.00168284
2.8 1.25 1 0.4 0.5 0.0573215 0.00194973
2.8 1.25 1 0.45 0.5 0.0568023 0.00221925
2.8 1.25 1 0.5 0.5 0.0562274 0.00247202
2.8 1.25 1 0.55 0.5 0.0555686 0.00274118
2.8 1.25 1 0.6 0.5 0.0547751 0.00300553
2.8 1.25 1 0.65 0.5 0.053892 0.00329509
2.8 1.25 1 0.7 0.5 0.0530864 0.00357347
2.8 1.25 1 0.75 0.5 0.052088 0.00390166
2.8 1.25 1 0.8 0.5 0.0509029 0.00418795
2.8 1.25 1 0.85 0.5 0.0497659 0.00449872
2.8 1.25 1 0.9 0.5 0.0483233 0.00484556
2.8 1.25 1 0.95 0.5 0.0468432 0.00517947
2.8 1.25 1 1 0.5 0.045207 0.00553788
2.8 1.25 1 1.05 0.5 0.0434239 0.00595362
2.8 1.25 1 1.1 0.5 0.041305 0.00631197
2.8 1.25 1 1.15 0.5 0.039182 0.00678083
2.8 1.25 1 1.2 0.5 0.0365966 0.00726163

2.9 1.25 1 0 0.5 0.0576915 1.85097e-08
2.9 1.25 1 0.05 0.5 0.0576629 0.000236859
2.9 1.25 1 0.1 0.5 0.0575829 0.00046628
2.9 1.25 1 0.15 0.5 0.0574474 0.000710714
2.9 1.25 1 0.2 0.5 0.057244 0.000936048
2.9 1.25 1 0.25 0.5 0.0569941 0.00118026
2.9 1.25 1 0.3 0.5 0.0566859 0.00143697
2.9 1.25 1 0.35 0.5 0.0563348 0.00165768
2.9 1.25 1 0.4 0.5 0.0558854 0.00190864
2.9 1.25 1 0.45 0.5 0.0553566 0.00217342
2.9 1.25 1 0.5 0.5 0.0548497 0.00246828
2.9 1.25 1 0.55 0.5 0.0541705 0.00265467
2.9 1.25 1 0.6 0.5 0.0534909 0.00292439
2.9 1.25 1 0.65 0.5 0.0526355 0.00320496
2.9 1.25 1 0.7 0.5 0.0518275 0.00356383
2.9 1.25 1 0.75 0.5 0.0508167 0.00378685
2.9 1.25 1 0.8 0.5 0.0497924 0.00404915
2.9 1.25 1 0.85 0.5 0.0486201 0.00436732
2.9 1.25 1 0.9 0.5 0.0474704 0.00471823
2.9 1.25 1 0.95 0.5 0.0459611 0.00504805
2.9 1.25 1 1 0.5 0.0443833 0.0054205
2.9 1.25 1 1.05 0.5 0.0426946 0.00583883
2.9 1.25 1 1.1 0.5 0.0407731 0.00613912
2.9 1.25 1 1.15 0.5 0.0386135 0.00663336
2.9 1.25 1 1.2 0.5 0.0362156 0.00716712

3 1.25 1 0 0.5 0.0562322 -nan
3 1.25 1 0.05 0.5 0.056208 0.000229694
3 1.25 1 0.1 0.5 0.0561318 0.000456164
3 1.25 1 0.15 0.5 0.0559949 0.000688063
3 1.25 1 0.2 0.5 0.0558053 0.000917322
3 1.25 1 0.25 0.5 0.0555571 0.00115569
3 1.25 1 0.3 0.5 0.0552762 0.00138431
3 1.25 1 0.35 0.5 0.0549307 0.00161138
3 1.25 1 0.4 0.5 0.0544901 0.00188729
3 1.25 1 0.45 0.5 0.0540346 0.00211039
3 1.25 1 0.5 0.5 0.0534726 0.00237431
3 1.25 1 0.55 0.5 0.0528935 0.00262676
3 1.25 1 0.6 0.5 0.0522498 0.00289186
3 1.25 1 0.65 0.5 0.0514495 0.0031344
3 1.25 1 0.7 0.5 0.0506255 0.00334648
3 1.25 1 0.75 0.5 0.0497231 0.00366872
3 1.25 1 0.8 0.5 0.04873 0.0040243
3 1.25 1 0.85 0.5 0.0477 0.00426239
3 1.25 1 0.9 0.5 0.046328 0.0045725
3 1.25 1 0.95 0.5 0.0450103 0.00485963
3 1.25 1 1 0.5 0.0435592 0.00528545
3 1.25 1 1.05 0.5 0.0419527 0.00565625
3 1.25 1 1.1 0.5 0.0402385 0.00594849
3 1.25 1 1.15 0.5 0.0380525 0.0064353
3 1.25 1 1.2 0.5 0.0357518 0.00701582

3.1 1.25 1 0 0.5 0.0548455 -nan
3.1 1.25 1 0.05 0.5 0.0548256 0.000224277
3.1 1.25 1 0.1 0.5 0.0547435 0.000443729
3.1 1.25 1 0.15 0.5 0.0546193 0.0006752
3.1 1.25 1 0.2 0.5 0.0544255 0.000910044
3.1 1.25 1 0.25 0.5 0.0542212 0.00112409
3.1 1.25 1 0.3 0.5 0.0539158 0.00134146
3.1 1.25 1 0.35 0.5 0.0535833 0.00158394
3.1 1.25 1 0.4 0.5 0.0531908 0.00180358
3.1 1.25 1 0.45 0.5 0.0527132 0.00206618
3.1 1.25 1 0.5 0.5 0.052238 0.00229835
3.1 1.25 1 0.55 0.5 0.051689 0.00254319
3.1 1.25 1 0.6 0.5 0.0510665 0.00278837
3.1 1.25 1 0.65 0.5 0.0503366 0.00306313
3.1 1.25 1 0.7 0.5 0.0495108 0.00334317
3.1 1.25 1 0.75 0.5 0.0486304 0.00358605
3.1 1.25 1 0.8 0.5 0.0477081 0.00385323
3.1 1.25 1 0.85 0.5 0.046639 0.00417685
3.1 1.25 1 0.9 0.5 0.0454148 0.00450571
3.1 1.25 1 0.95 0.5 0.0441995 0.00479575
3.1 1.25 1 1 0.5 0.042771 0.00511327
3.1 1.25 1 1.05 0.5 0.0412845 0.00552306
3.1 1.25 1 1.1 0.5 0.0395651 0.00591174
3.1 1.25 1 1.15 0.5 0.037514 0.00636017
3.1 1.25 1 1.2 0.5 0.0353845 0.00682831

3.2 1.25 1 0 0.5 0.0535261 -nan
3.2 1.25 1 0.05 0.5 0.0535011 0.000218425
3.2 1.25 1 0.1 0.5 0.0534294 0.000431484
3.2 1.25 1 0.15 0.5 0.0533114 0.000654745
3.2 1.25 1 0.2 0.5 0.053138 0.000880349
3.2 1.25 1 0.25 0.5 0.0529127 0.0011071
3.2 1.25 1 0.3 0.5 0.0526774 0.00131553
3.2 1.25 1 0.35 0.5 0.0523252 0.00154677
3.2 1.25 1 0.4 0.5 0.0519845 0.00178331
3.2 1.25 1 0.45 0.5 0.0515005 0.00202007
3.2 1.25 1 0.5 0.5 0.0510782 0.00221875
3.2 1.25 1 0.55 0.5 0.0505347 0.0024822
3.2 1.25 1 0.6 0.5 0.0498922 0.0027481
3.2 1.25 1 0.65 0.5 0.0491927 0.00298299
3.2 1.25 1 0.7 0.5 0.0484567 0.00322368
3.2 1.25 1 0.75 0.5 0.0476308 0.00350406
3.2 1.25 1 0.8 0.5 0.0466916 0.00379887
3.2 1.25 1 0.85 0.5 0.0456898 0.00407544
3.2 1.25 1 0.9 0.5 0.0446323 0.00439195
3.2 1.25 1 0.95 0.5 0.0433938 0.00473038
3.2 1.25 1 1 0.5 0.0420361 0.00503298
3.2 1.25 1 1.05 0.5 0.0405618 0.00538301
3.2 1.25 1 1.1 0.5 0.0388369 0.0056874
3.2 1.25 1 1.15 0.5 0.0370463 0.00613429
3.2 1.25 1 1.2 0.5 0.0348602 0.00655378

3.3 1.25 1 0 0.5 0.0522691 2.84778e-08
3.3 1.25 1 0.05 0.5 0.0522479 0.000214068
3.3 1.25 1 0.1 0.5 0.0521784 0.000421805
3.3 1.25 1 0.15 0.5 0.0520664 0.000648191
3.3 1.25 1 0.2 0.5 0.0518939 0.000855351
3.3 1.25 1 0.25 0.5 0.051694 0.00107752
3.3 1.25 1 0.3 0.5 0.0514294 0.00129964
3.3 1.25 1 0.35 0.5 0.0511328 0.00152737
3.3 1.25 1 0.4 0.5 0.0507772 0.00174855
3.3 1.25 1 0.45 0.5 0.0503684 0.00197304
3.3 1.25 1 0.5 0.5 0.0498779 0.00221418
3.3 1.25 1 0.55 0.5 0.0493865 0.00238511
3.3 1.25 1 0.6 0.5 0.048808 0.0026939
3.3 1.25 1 0.65 0.5 0.0481397 0.00289042
3.3 1.25 1 0.7 0.5 0.0474196 0.00314269
3.3 1.25 1 0.75 0.5 0.0466221 0.00345033
3.3 1.25 1 0.8 0.5 0.0457062 0.00366831
3.3 1.25 1 0.85 0.5 0.0447822 0.00395124
3.3 1.25 1 0.9 0.5 0.0437437 0.00432576
3.3 1.25 1 0.95 0.5 0.0426269 0.00452016
3.3 1.25 1 1 0.5 0.0412952 0.00486473
3.3 1.25 1 1.05 0.5 0.0399407 0.00529384
3.3 1.25 1 1.1 0.5 0.0383043 0.00557425
3.3 1.25 1 1.15 0.5 0.0366085 0.00594393
3.3 1.25 1 1.2 0.5 0.034431 0.00640376

3.4 1.25 1 0 0.5 0.0510702 2.72322e-08
3.4 1.25 1 0.05 0.5 0.0510461 0.00020891
3.4 1.25 1 0.1 0.5 0.0509843 0.000415223
3.4 1.25 1 0.15 0.5 0.0508691 0.000630147
3.4 1.25 1 0.2 0.5 0.0507473 0.000842482
3.4 1.25 1 0.25 0.5 0.0505117 0.00104603
3.4 1.25 1 0.3 0.5 0.0502741 0.00125966
3.4 1.25 1 0.35 0.5 0.0499678 0.00148612
3.4 1.25 1 0.4 0.5 0.0496538 0.00168999
3.4 1.25 1 0.45 0.5 0.0492387 0.00192104
3.4 1.25 1 0.5 0.5 0.0487916 0.00215245
3.4 1.25 1 0.55 0.5 0.0483129 0.00236775
3.4 1.25 1 0.6 0.5 0.047741 0.00263297
3.4 1.25 1 0.65 0.5 0.0471456 0.00283873
3.4 1.25 1 0.7 0.5 0.0464015 0.00308368
3.4 1.25 1 0.75 0.5 0.0457002 0.00328805
3.4 1.25 1 0.8 0.5 0.044844 0.00361872
3.4 1.25 1 0.85 0.5 0.0438772 0.00387734
3.4 1.25 1 0.9 0.5 0.0429339 0.00415337
3.4 1.25 1 0.95 0.5 0.0417147 0.00443426
3.4 1.25 1 1 0.5 0.0405752 0.00478954
3.4 1.25 1 1.05 0.5 0.0391747 0.00504639
3.4 1.25 1 1.1 0.5 0.0377831 0.00541424
3.4 1.25 1 1.15 0.5 0.036049 0.00584266
3.4 1.25 1 1.2 0.5 0.0339751 0.00623044

3.5 1.25 1 0 0.5 0.0499255 2.72879e-08
3.5 1.25 1 0.05 0.5 0.0499102 0.000206391
3.5 1.25 1 0.1 0.5 0.0498367 0.00041041
3.5 1.25 1 0.15 0.5 0.0497406 0.00060961
3.5 1.25 1 0.2 0.5 0.0495852 0.000824664
3.5 1.25 1 0.25 0.5 0.0493881 0.00104243
3.5 1.25 1 0.3 0.5 0.0491771 0.00122913
3.5 1.25 1 0.35 0.5 0.048895 0.00146281
3.5 1.25 1 0.4 0.5 0.0485456 0.00167289
3.5 1.25 1 0.45 0.5 0.0481945 0.00187722
3.5 1.25 1 0.5 0.5 0.0477749 0.00208772
3.5 1.25 1 0.55 0.5 0.0472696 0.00234478
3.5 1.25 1 0.6 0.5 0.0467524 0.00255081
3.5 1.25 1 0.65 0.5 0.0461409 0.00279791
3.5 1.25 1 0.7 0.5 0.0454768 0.00304342
3.5 1.25 1 0.75 0.5 0.0448064 0.00329761
3.5 1.25 1 0.8 0.5 0.0439679 0.00356151
3.5 1.25 1 0.85 0.5 0.0430306 0.00376973
3.5 1.25 1 0.9 0.5 0.0421269 0.00402788
3.5 1.25 1 0.95 0.5 0.0410579 0.00439298
3.5 1.25 1 1 0.5 0.0399126 0.00467079
3.5 1.25 1 1.05 0.5 0.038564 0.00499533
3.5 1.25 1 1.1 0.5 0.0371114 0.00530732
3.5 1.25 1 1.15 0.5 0.0355208 0.00581362
3.5 1.25 1 1.2 0.5 0.0335135 0.00617894

3.6 1.25 1 0 0.5 0.0488313 3.83599e-08
3.6 1.25 1 0.05 0.5 0.0488075 0.000198769
3.6 1.25 1 0.1 0.5 0.0487516 0.000400544
3.6 1.25 1 0.15 0.5 0.0486467 0.000602053
3.6 1.25 1 0.2 0.5 0.0485223 0.000803415
3.6 1.25 1 0.25 0.5 0.048336 0.00100218
3.6 1.25 1 0.3 0.5 0.0481118 0.00122584
3.6 1.25 1 0.35 0.5 0.0478341 0.00140976
3.6 1.25 1 0.4 0.5 0.0475464 0.00164718
3.6 1.25 1 0.45 0.5 0.0471632 0.00185206
3.6 1.25 1 0.5 0.5 0.0467305 0.00206315
3.6 1.25 1 0.55 0.5 0.0462689 0.00228709
3.6 1.25 1 0.6 0.5 0.0457765 0.00251683
3.6 1.25 1 0.65 0.5 0.0452437 0.00274443
3.6 1.25 1 0.7 0.5 0.0445212 0.00297525
3.6 1.25 1 0.75 0.5 0.0439524 0.00322223
3.6 1.25 1 0.8 0.5 0.0430567 0.00349857
3.6 1.25 1 0.85 0.5 0.0422723 0.00369368
3.6 1.25 1 0.9 0.5 0.0413756 0.00399191
3.6 1.25 1 0.95 0.5 0.0403234 0.00424531
3.6 1.25 1 1 0.5 0.0392187 0.0045863
3.6 1.25 1 1.05 0.5 0.0378593 0.00492872
3.6 1.25 1 1.1 0.5 0.0365551 0.00525089
3.6 1.25 1 1.15 0.5 0.0349578 0.00557328
3.6 1.25 1 1.2 0.5 0.0332445 0.006068

3.7 1.25 1 0 0.5 0.0477844 -nan
3.7 1.25 1 0.05 0.5 0.0477666 0.000194478
3.7 1.25 1 0.1 0.5 0.0477061 0.000391254
3.7 1.25 1 0.15 0.5 0.0476246 0.000582626
3.7 1.25 1 0.2 0.5 0.0474697 0.000777535
3.7 1.25 1 0.25 0.5 0.047305 0.00098795
3.7 1.25 1 0.3 0.5 0.0470676 0.00117425
3.7 1.25 1 0.35 0.5 0.0468444 0.00138794
3.7 1.25 1 0.4 0.5 0.0465347 0.0016052
3.7 1.25 1 0.45 0.5 0.0461927 0.00180365
3.7 1.25 1 0.5 0.5 0.0457561 0.00202275
3.7 1.25 1 0.55 0.5 0.045364 0.00223987
3.7 1.25 1 0.6 0.5 0.0448589 0.00247361
3.7 1.25 1 0.65 0.5 0.0443462 0.00267814
3.7 1.25 1 0.7 0.5 0.0437178 0.00291687
3.7 1.25 1 0.75 0.5 0.0430071 0.00313197
3.7 1.25 1 0.8 0.5 0.0422937 0.003394
3.7 1.25 1 0.85 0.5 0.041474 0.00367448
3.7 1.25 1 0.9 0.5 0.0405568 0.00388836
3.7 1.25 1 0.95 0.5 0.0396031 0.00420649
3.7 1.25 1 1 0.5 0.0384906 0.00447545
3.7 1.25 1 1.05 0.5 0.0373432 0.00480365
3.7 1.25 1 1.1 0.5 0.0359532 0.00507778
3.7 1.25 1 1.15 0.5 0.0345283 0.00546573
3.7 1.25 1 1.2 0.5 0.032824 0.00580916

3.8 1.25 1 0 0.5 0.0467817 2.16119e-08
