alpha b0 d sigma tau Gmean Gstd
2 1.25 1 0.55 2 0.056199 0.00709855
2 1.25 1 0.6 2 0.0523888 0.00781246
2 1.25 1 0.65 2 0.0479584 0.00849614
2 1.25 1 0.7 2 0.0429722 0.00941834
2 1.25 1 0.75 2 0.0372292 0.010368
2 1.25 1 0.8 2 0.0310297 0.0110182
2 1.25 1 0.85 2 0.023984 0.0122361
2 1.25 1 0.9 2 0.0159113 0.0133844
2 1.25 1 0.95 2 0.0065983 0.0142015
2 1.25 1 1 2 -0.00458539 0.0154731
2 1.25 1 1.05 2 -0.0166784 0.017077
2 1.25 1 1.1 2 -0.0318976 0.0185747
2 1.25 1 1.15 2 -0.0499955 0.0207512
2 1.25 1 1.2 2 -0.0748129 0.0229946

2.1 1.25 1 0 2 0.0728522 5.4305e-09
2.1 1.25 1 0.05 2 0.072703 0.000587197
2.1 1.25 1 0.1 2 0.0722785 0.00118521
2.1 1.25 1 0.15 2 0.0715688 0.00177239
2.1 1.25 1 0.2 2 0.0706025 0.00237828
2.1 1.25 1 0.25 2 0.0692898 0.00296344
2.1 1.25 1 0.3 2 0.0677029 0.00364873
2.1 1.25 1 0.35 2 0.0658139 0.00421199
2.1 1.25 1 0.4 2 0.0636637 0.00492209
2.1 1.25 1 0.45 2 0.0611147 0.00556844
2.1 1.25 1 0.5 2 0.0581761 0.00626593
2.1 1.25 1 0.55 2 0.0548021 0.00674794
2.1 1.25 1 0.6 2 0.0509117 0.00758229
2.1 1.25 1 0.65 2 0.0466544 0.00837464
2.1 1.25 1 0.7 2 0.0419686 0.0090524
2.1 1.25 1 0.75 2 0.0366075 0.0100953
2.1 1.25 1 0.8 2 0.0304964 0.0108545
2.1 1.25 1 0.85 2 0.0237217 0.0117641
2.1 1.25 1 0.9 2 0.0157953 0.0127285
2.1 1.25 1 0.95 2 0.00683187 0.0138444
2.1 1.25 1 1 2 -0.00304935 0.0151492
2.1 1.25 1 1.05 2 -0.0151803 0.0162786
2.1 1.25 1 1.1 2 -0.0294151 0.0178679
2.1 1.25 1 1.15 2 -0.0476796 0.020274
2.1 1.25 1 1.2 2 -0.0714607 0.0224098

2.2 1.25 1 0 2 0.0705302 -nan
2.2 1.25 1 0.05 2 0.0704078 0.00056814
2.2 1.25 1 0.1 2 0.0699991 0.00113193
2.2 1.25 1 0.15 2 0.0693705 0.0017186
2.2 1.25 1 0.2 2 0.0683924 0.00232667
2.2 1.25 1 0.25 2 0.0671236 0.00293134
2.2 1.25 1 0.3 2 0.0656228 0.00347915
2.2 1.25 1 0.35 2 0.0638016 0.00410057
2.2 1.25 1 0.4 2 0.0617097 0.00474876
2.2 1.25 1 0.45 2 0.0593188 0.00533727
2.2 1.25 1 0.5 2 0.0565053 0.00596505
2.2 1.25 1 0.55 2 0.0530945 0.00663549
2.2 1.25 1 0.6 2 0.0496094 0.00735301
2.2 1.25 1 0.65 2 0.045676 0.00816888
2.2 1.25 1 0.7 2 0.0408015 0.00883676
2.2 1.25 1 0.75 2 0.0357416 0.00964111
2.2 1.25 1 0.8 2 0.0300531 0.0103963
2.2 1.25 1 0.85 2 0.0235897 0.0112573
2.2 1.25 1 0.9 2 0.0162303 0.0123013
2.2 1.25 1 0.95 2 0.0077959 0.0134078
2.2 1.25 1 1 2 -0.00217306 0.0146957
2.2 1.25 1 1.05 2 -0.0137908 0.0159455
2.2 1.25 1 1.1 2 -0.0276103 0.0175728
2.2 1.25 1 1.15 2 -0.0449602 0.0193498
2.2 1.25 1 1.2 2 -0.068369 0.0222345

2.3 1.25 1 0 2 0.0683532 -nan
2.3 1.25 1 0.05 2 0.068222 0.000554056
2.3 1.25 1 0.1 2 0.0678476 0.00109978
2.3 1.25 1 0.15 2 0.067231 0.00166715
2.3 1.25 1 0.2 2 0.066315 0.0022209
2.3 1.25 1 0.25 2 0.0651375 0.00282601
2.3 1.25 1 0.3 2 0.0637741 0.00338052
2.3 1.25 1 0.35 2 0.0620482 0.00393854
2.3 1.25 1 0.4 2 0.0599101 0.00452287
2.3 1.25 1 0.45 2 0.0576105 0.00514716
2.3 1.25 1 0.5 2 0.0549743 0.0058086
2.3 1.25 1 0.55 2 0.0519559 0.00646083
2.3 1.25 1 0.6 2 0.0483521 0.0071437
2.3 1.25 1 0.65 2 0.0445262 0.00781738
2.3 1.25 1 0.7 2 0.0401657 0.00858051
2.3 1.25 1 0.75 2 0.035245 0.00935668
2.3 1.25 1 0.8 2 0.0296147 0.0100158
2.3 1.25 1 0.85 2 0.0235814 0.0109047
2.3 1.25 1 0.9 2 0.0164236 0.0120117
2.3 1.25 1 0.95 2 0.00795918 0.0131114
2.3 1.25 1 1 2 -0.00118624 0.0141491
2.3 1.25 1 1.05 2 -0.0126151 0.0155159
2.3 1.25 1 1.1 2 -0.0254787 0.0169921
2.3 1.25 1 1.15 2 -0.0423562 0.0189548
2.3 1.25 1 1.2 2 -0.0654445 0.0214501

2.4 1.25 1 0 2 0.0663079 4.66406e-08
2.4 1.25 1 0.05 2 0.0661903 0.000539428
2.4 1.25 1 0.1 2 0.0658234 0.00107319
2.4 1.25 1 0.15 2 0.0652049 0.0016175
2.4 1.25 1 0.2 2 0.064336 0.00216565
2.4 1.25 1 0.25 2 0.0632657 0.00269861
2.4 1.25 1 0.3 2 0.0619044 0.0032755
2.4 1.25 1 0.35 2 0.0602801 0.00382343
2.4 1.25 1 0.4 2 0.0582917 0.00443221
2.4 1.25 1 0.45 2 0.0559953 0.0049574
2.4 1.25 1 0.5 2 0.0533919 0.00563483
2.4 1.25 1 0.55 2 0.050615 0.00623372
2.4 1.25 1 0.6 2 0.0471641 0.0068493
2.4 1.25 1 0.65 2 0.0435117 0.00761792
2.4 1.25 1 0.7 2 0.0392596 0.00830126
2.4 1.25 1 0.75 2 0.034642 0.00905776
2.4 1.25 1 0.8 2 0.0295159 0.00978678
2.4 1.25 1 0.85 2 0.0236144 0.0107143
2.4 1.25 1 0.9 2 0.0165269 0.0116328
2.4 1.25 1 0.95 2 0.0088511 0.0126033
2.4 1.25 1 1 2 -0.000323424 0.0139153
2.4 1.25 1 1.05 2 -0.0109556 0.0149525
2.4 1.25 1 1.1 2 -0.0239956 0.0163423
2.4 1.25 1 1.15 2 -0.0401997 0.0184084
2.4 1.25 1 1.2 2 -0.0623701 0.0209252

2.5 1.25 1 0 2 0.0643827 3.49091e-08
2.5 1.25 1 0.05 2 0.0642675 0.000524971
2.5 1.25 1 0.1 2 0.06391 0.00105213
2.5 1.25 1 0.15 2 0.0633364 0.00157693
2.5 1.25 1 0.2 2 0.0625252 0.00208399
2.5 1.25 1 0.25 2 0.0614787 0.00265242
2.5 1.25 1 0.3 2 0.0601295 0.00317366
2.5 1.25 1 0.35 2 0.0585822 0.00369252
2.5 1.25 1 0.4 2 0.0567365 0.00430161
2.5 1.25 1 0.45 2 0.054614 0.00490776
2.5 1.25 1 0.5 2 0.0521022 0.00542018
2.5 1.25 1 0.55 2 0.0493477 0.00598371
2.5 1.25 1 0.6 2 0.046176 0.00664603
2.5 1.25 1 0.65 2 0.0426163 0.00731569
2.5 1.25 1 0.7 2 0.0384583 0.00806493
2.5 1.25 1 0.75 2 0.0340821 0.00878371
2.5 1.25 1 0.8 2 0.0292159 0.0096287
2.5 1.25 1 0.85 2 0.0234341 0.0104442
2.5 1.25 1 0.9 2 0.0167248 0.0114658
2.5 1.25 1 0.95 2 0.00942295 0.0122368
2.5 1.25 1 1 2 0.000687061 0.0133908
2.5 1.25 1 1.05 2 -0.00961963 0.0145646
2.5 1.25 1 1.1 2 -0.0219717 0.0162164
2.5 1.25 1 1.15 2 -0.0377193 0.0180618
2.5 1.25 1 1.2 2 -0.0595763 0.0205294

2.6 1.25 1 0 2 0.0625671 -nan
2.6 1.25 1 0.05 2 0.062461 0.000507087
2.6 1.25 1 0.1 2 0.0621407 0.00101886
2.6 1.25 1 0.15 2 0.0615852 0.00151125
2.6 1.25 1 0.2 2 0.0607839 0.00205384
2.6 1.25 1 0.25 2 0.0598171 0.00256227
2.6 1.25 1 0.3 2 0.0585627 0.00310212
2.6 1.25 1 0.35 2 0.0569742 0.00363764
2.6 1.25 1 0.4 2 0.0551964 0.00409673
2.6 1.25 1 0.45 2 0.0531576 0.00467143
2.6 1.25 1 0.5 2 0.0508177 0.00532163
2.6 1.25 1 0.55 2 0.0482639 0.00589892
2.6 1.25 1 0.6 2 0.045078 0.00657613
2.6 1.25 1 0.65 2 0.0417742 0.00715922
2.6 1.25 1 0.7 2 0.0379687 0.00775258
2.6 1.25 1 0.75 2 0.0337621 0.00857212
2.6 1.25 1 0.8 2 0.0286744 0.00937631
2.6 1.25 1 0.85 2 0.0230408 0.0100531
2.6 1.25 1 0.9 2 0.0170003 0.010959
2.6 1.25 1 0.95 2 0.00982432 0.0120703
2.6 1.25 1 1 2 0.00147183 0.0129027
2.6 1.25 1 1.05 2 -0.00854905 0.0141976
2.6 1.25 1 1.1 2 -0.0201166 0.0158437
2.6 1.25 1 1.15 2 -0.0356869 0.0176799
2.6 1.25 1 1.2 2 -0.0564006 0.0200376

2.7 1.25 1 0 2 0.060852 -nan
2.7 1.25 1 0.05 2 0.0607337 0.000490616
2.7 1.25 1 0.1 2 0.0604423 0.000992856
2.7 1.25 1 0.15 2 0.0598962 0.00148425
2.7 1.25 1 0.2 2 0.0591524 0.00199499
2.7 1.25 1 0.25 2 0.058205 0.00249733
2.7 1.25 1 0.3 2 0.0570441 0.0030145
2.7 1.25 1 0.35 2 0.0555787 0.00355404
2.7 1.25 1 0.4 2 0.053784 0.00403383
2.7 1.25 1 0.45 2 0.0519011 0.0046781
2.7 1.25 1 0.5 2 0.0496256 0.00513096
2.7 1.25 1 0.55 2 0.0470846 0.00571671
2.7 1.25 1 0.6 2 0.0441918 0.0063479
2.7 1.25 1 0.65 2 0.0408308 0.00695685
2.7 1.25 1 0.7 2 0.0370934 0.00763509
2.7 1.25 1 0.75 2 0.0332 0.00827841
2.7 1.25 1 0.8 2 0.0284475 0.00911095
2.7 1.25 1 0.85 2 0.023001 0.00979117
2.7 1.25 1 0.9 2 0.017178 0.0107723
2.7 1.25 1 0.95 2 0.0102152 0.0116597
2.7 1.25 1 1 2 0.00239161 0.0126429
2.7 1.25 1 1.05 2 -0.00734103 0.013943
2.7 1.25 1 1.1 2 -0.0185736 0.015414
2.7 1.25 1 1.15 2 -0.0332098 0.0171368
2.7 1.25 1 1.2 2 -0.0535609 0.0197151

2.8 1.25 1 0 2 0.0592292 3.42823e-08
2.8 1.25 1 0.05 2 0.059134 0.000476932
2.8 1.25 1 0.1 2 0.0588203 0.000956943
2.8 1.25 1 0.15 2 0.0583326 0.00144795
2.8 1.25 1 0.2 2 0.0576041 0.00193081
2.8 1.25 1 0.25 2 0.0567045 0.00240174
2.8 1.25 1 0.3 2 0.0554983 0.0029384
2.8 1.25 1 0.35 2 0.0541943 0.00348563
2.8 1.25 1 0.4 2 0.0525441 0.00391984
2.8 1.25 1 0.45 2 0.0506303 0.00448375
2.8 1.25 1 0.5 2 0.0485079 0.00497785
2.8 1.25 1 0.55 2 0.0459841 0.00561322
2.8 1.25 1 0.6 2 0.0431464 0.00620256
2.8 1.25 1 0.65 2 0.0401276 0.00669202
2.8 1.25 1 0.7 2 0.0365369 0.00737235
2.8 1.25 1 0.75 2 0.0326724 0.00808319
2.8 1.25 1 0.8 2 0.0282198 0.00877116
2.8 1.25 1 0.85 2 0.0230838 0.00965383
2.8 1.25 1 0.9 2 0.0172071 0.010383
2.8 1.25 1 0.95 2 0.0106335 0.0112142
2.8 1.25 1 1 2 0.00280757 0.0122959
2.8 1.25 1 1.05 2 -0.00615149 0.013523
2.8 1.25 1 1.1 2 -0.0172855 0.0150831
2.8 1.25 1 1.15 2 -0.031431 0.0165954
2.8 1.25 1 1.2 2 -0.0507726 0.0193915

2.9 1.25 1 0 2 0.0576915 1.85097e-08
2.9 1.25 1 0.05 2 0.0575963 0.000461968
2.9 1.25 1 0.1 2 0.0573096 0.00093597
2.9 1.25 1 0.15 2 0.0568365 0.00140581
2.9 1.25 1 0.2 2 0.0561653 0.00188581
2.9 1.25 1 0.25 2 0.0552347 0.00237177
2.9 1.25 1 0.3 2 0.0541724 0.00283861
2.9 1.25 1 0.35 2 0.0528208 0.00335878
2.9 1.25 1 0.4 2 0.0513092 0.00383928
2.9 1.25 1 0.45 2 0.0493662 0.0043623
2.9 1.25 1 0.5 2 0.047465 0.00488054
2.9 1.25 1 0.55 2 0.0450171 0.00547312
2.9 1.25 1 0.6 2 0.0423249 0.0060629
2.9 1.25 1 0.65 2 0.039483 0.00651647
2.9 1.25 1 0.7 2 0.0359998 0.00729864
2.9 1.25 1 0.75 2 0.0321205 0.00783177
2.9 1.25 1 0.8 2 0.0278973 0.00869378
2.9 1.25 1 0.85 2 0.0230273 0.00925583
2.9 1.25 1 0.9 2 0.017627 0.0101266
2.9 1.25 1 0.95 2 0.0113406 0.0111319
2.9 1.25 1 1 2 0.00378847 0.0120438
2.9 1.25 1 1.05 2 -0.00522932 0.0132298
2.9 1.25 1 1.1 2 -0.0156249 0.0147755
2.9 1.25 1 1.15 2 -0.0291791 0.0163843
2.9 1.25 1 1.2 2 -0.0483899 0.0190371

3 1.25 1 0 2 0.0562322 -nan
3 1.25 1 0.05 2 0.0561453 0.000451582
3 1.25 1 0.1 2 0.0558782 0.000902268
3 1.25 1 0.15 2 0.0554052 0.00135594
3 1.25 1 0.2 2 0.0547168 0.00181202
3 1.25 1 0.25 2 0.053881 0.00230819
3 1.25 1 0.3 2 0.0528051 0.00275933
3 1.25 1 0.35 2 0.0515502 0.0032647
3 1.25 1 0.4 2 0.0500772 0.00373607
3 1.25 1 0.45 2 0.048345 0.00424551
3 1.25 1 0.5 2 0.0463678 0.00476516
3 1.25 1 0.55 2 0.0440931 0.00529233
3 1.25 1 0.6 2 0.0415875 0.00600234
3 1.25 1 0.65 2 0.0386061 0.00645313
3 1.25 1 0.7 2 0.0353911 0.00709196
3 1.25 1 0.75 2 0.0317991 0.00767404
3 1.25 1 0.8 2 0.0276266 0.00838073
3 1.25 1 0.85 2 0.0231714 0.00913442
3 1.25 1 0.9 2 0.0175416 0.00991169
3 1.25 1 0.95 2 0.0115305 0.0108032
3 1.25 1 1 2 0.0043061 0.0117585
3 1.25 1 1.05 2 -0.00401547 0.0129671
3 1.25 1 1.1 2 -0.0145457 0.0143811
3 1.25 1 1.15 2 -0.0277665 0.0157849
3 1.25 1 1.2 2 -0.0456931 0.0183563

3.1 1.25 1 0 2 0.0548455 -nan
3.1 1.25 1 0.05 2 0.0547626 0.000447581
3.1 1.25 1 0.1 2 0.0544823 0.000887044
3.1 1.25 1 0.15 2 0.0540348 0.0013475
3.1 1.25 1 0.2 2 0.0533939 0.00178523
3.1 1.25 1 0.25 2 0.0525852 0.00224213
3.1 1.25 1 0.3 2 0.05158 0.00269857
3.1 1.25 1 0.35 2 0.0503635 0.00314363
3.1 1.25 1 0.4 2 0.0489365 0.00362497
3.1 1.25 1 0.45 2 0.0473 0.00413015
3.1 1.25 1 0.5 2 0.04537 0.00464468
3.1 1.25 1 0.55 2 0.0432525 0.00523033
3.1 1.25 1 0.6 2 0.0407792 0.00569406
3.1 1.25 1 0.65 2 0.0380391 0.00626901
3.1 1.25 1 0.7 2 0.034926 0.00687806
3.1 1.25 1 0.75 2 0.0315325 0.00750573
3.1 1.25 1 0.8 2 0.0274674 0.00809508
3.1 1.25 1 0.85 2 0.0228853 0.00901144
3.1 1.25 1 0.9 2 0.0178129 0.00964659
3.1 1.25 1 0.95 2 0.0119077 0.0104862
3.1 1.25 1 1 2 0.00526091 0.011503
3.1 1.25 1 1.05 2 -0.00295707 0.012622
3.1 1.25 1 1.1 2 -0.0128762 0.0137736
3.1 1.25 1 1.15 2 -0.025446 0.0153928
3.1 1.25 1 1.2 2 -0.0435803 0.0180385

3.2 1.25 1 0 2 0.0535261 -nan
3.2 1.25 1 0.05 2 0.0534448 0.000434376
3.2 1.25 1 0.1 2 0.0531766 0.000883671
3.2 1.25 1 0.15 2 0.0527427 0.00129194
3.2 1.25 1 0.2 2 0.0521538 0.00173105
3.2 1.25 1 0.25 2 0.0513458 0.0021888
3.2 1.25 1 0.3 2 0.0503534 0.00261866
3.2 1.25 1 0.35 2 0.0492209 0.00311916
3.2 1.25 1 0.4 2 0.0478301 0.00359463
3.2 1.25 1 0.45 2 0.0461946 0.0040773
3.2 1.25 1 0.5 2 0.0445277 0.00449886
3.2 1.25 1 0.55 2 0.0423401 0.00507943
3.2 1.25 1 0.6 2 0.0400266 0.00557878
3.2 1.25 1 0.65 2 0.0372904 0.00608272
3.2 1.25 1 0.7 2 0.0343188 0.00675353
3.2 1.25 1 0.75 2 0.0309823 0.0072934
3.2 1.25 1 0.8 2 0.0271396 0.00800451
3.2 1.25 1 0.85 2 0.0227858 0.00871173
3.2 1.25 1 0.9 2 0.0178849 0.00952056
3.2 1.25 1 0.95 2 0.0121826 0.0103178
3.2 1.25 1 1 2 0.0055728 0.0112038
3.2 1.25 1 1.05 2 -0.00226145 0.0123243
3.2 1.25 1 1.1 2 -0.0117767 0.0136111
3.2 1.25 1 1.15 2 -0.0240825 0.015089
3.2 1.25 1 1.2 2 -0.0414329 0.0177238

3.3 1.25 1 0 2 0.0522691 2.84778e-08
3.3 1.25 1 0.05 2 0.052185 0.000419787
3.3 1.25 1 0.1 2 0.0519342 0.000842493
3.3 1.25 1 0.15 2 0.051526 0.00126801
3.3 1.25 1 0.2 2 0.0509466 0.00169624
3.3 1.25 1 0.25 2 0.0502037 0.00212275
3.3 1.25 1 0.3 2 0.0492666 0.00256643
3.3 1.25 1 0.35 2 0.0480985 0.00302868
3.3 1.25 1 0.4 2 0.0468815 0.00346228
3.3 1.25 1 0.45 2 0.0452943 0.00395371
3.3 1.25 1 0.5 2 0.043582 0.00446652
3.3 1.25 1 0.55 2 0.0414461 0.00497145
3.3 1.25 1 0.6 2 0.0392889 0.00544849
3.3 1.25 1 0.65 2 0.0366445 0.00599345
3.3 1.25 1 0.7 2 0.0338416 0.00646162
3.3 1.25 1 0.75 2 0.0306197 0.00709967
3.3 1.25 1 0.8 2 0.0268414 0.00790482
3.3 1.25 1 0.85 2 0.0227342 0.00847214
3.3 1.25 1 0.9 2 0.0179008 0.00926113
3.3 1.25 1 0.95 2 0.0125961 0.0101912
3.3 1.25 1 1 2 0.00620255 0.0110153
3.3 1.25 1 1.05 2 -0.00110895 0.0120179
3.3 1.25 1 1.1 2 -0.0104694 0.0132965
3.3 1.25 1 1.15 2 -0.022578 0.0150919
3.3 1.25 1 1.2 2 -0.0392931 0.0172738

3.4 1.25 1 0 2 0.0510702 2.72322e-08
3.4 1.25 1 0.05 2 0.0509874 0.000413481
3.4 1.25 1 0.1 2 0.0507544 0.000830436
3.4 1.25 1 0.15 2 0.0503548 0.00125021
3.4 1.25 1 0.2 2 0.0498342 0.00165609
3.4 1.25 1 0.25 2 0.0490706 0.00209727
3.4 1.25 1 0.3 2 0.0481802 0.00252459
3.4 1.25 1 0.35 2 0.0470902 0.00297693
3.4 1.25 1 0.4 2 0.0458197 0.00341016
3.4 1.25 1 0.45 2 0.0442944 0.00383008
3.4 1.25 1 0.5 2 0.0426229 0.00435842
3.4 1.25 1 0.55 2 0.0406765 0.00479766
3.4 1.25 1 0.6 2 0.0385221 0.005354
3.4 1.25 1 0.65 2 0.0360772 0.00586327
3.4 1.25 1 0.7 2 0.0333267 0.00641143
3.4 1.25 1 0.75 2 0.0301105 0.00706376
3.4 1.25 1 0.8 2 0.0266666 0.00755134
3.4 1.25 1 0.85 2 0.0227351 0.00829854
3.4 1.25 1 0.9 2 0.0181818 0.00893678
3.4 1.25 1 0.95 2 0.0129688 0.00983728
3.4 1.25 1 1 2 0.00680005 0.0107655
3.4 1.25 1 1.05 2 -0.000508722 0.011745
3.4 1.25 1 1.1 2 -0.00940852 0.0130026
3.4 1.25 1 1.15 2 -0.0209443 0.0147365
3.4 1.25 1 1.2 2 -0.0373882 0.0168396

3.5 1.25 1 0 2 0.0499255 2.72879e-08
3.5 1.25 1 0.05 2 0.0498543 0.000406232
3.5 1.25 1 0.1 2 0.0496138 0.000809181
3.5 1.25 1 0.15 2 0.0492184 0.00121779
3.5 1.25 1 0.2 2 0.0486976 0.00162929
3.5 1.25 1 0.25 2 0.0479966 0.00202463
3.5 1.25 1 0.3 2 0.0471177 0.00246963
3.5 1.25 1 0.35 2 0.0460772 0.00288641
3.5 1.25 1 0.4 2 0.0449179 0.00331085
3.5 1.25 1 0.45 2 0.043383 0.0037601
3.5 1.25 1 0.5 2 0.0418536 0.00425896
3.5 1.25 1 0.55 2 0.0399636 0.0047786
3.5 1.25 1 0.6 2 0.0378558 0.00512707
3.5 1.25 1 0.65 2 0.035513 0.00569719
3.5 1.25 1 0.7 2 0.0328003 0.00629181
3.5 1.25 1 0.75 2 0.02985 0.00674594
3.5 1.25 1 0.8 2 0.0264298 0.00749748
3.5 1.25 1 0.85 2 0.0226872 0.00826923
3.5 1.25 1 0.9 2 0.0182567 0.00895162
3.5 1.25 1 0.95 2 0.0130844 0.00951004
3.5 1.25 1 1 2 0.00718892 0.0105534
3.5 1.25 1 1.05 2 0.000167955 0.0113574
3.5 1.25 1 1.1 2 -0.00845141 0.0127803
3.5 1.25 1 1.15 2 -0.0194212 0.0143
3.5 1.25 1 1.2 2 -0.0352978 0.0165406

3.6 1.25 1 0 2 0.0488313 3.83599e-08
3.6 1.25 1 0.05 2 0.0487545 0.00039081
3.6 1.25 1 0.1 2 0.048528 0.000788795
3.6 1.25 1 0.15 2 0.0481984 0.00118521
3.6 1.25 1 0.2 2 0.0476485 0.00159835
3.6 1.25 1 0.25 2 0.0469944 0.00199443
3.6 1.25 1 0.3 2 0.0461395 0.0023997
3.6 1.25 1 0.35 2 0.0451104 0.00282941
3.6 1.25 1 0.4 2 0.0439566 0.00326712
3.6 1.25 1 0.45 2 0.0425829 0.00367069
3.6 1.25 1 0.5 2 0.0410364 0.00418716
3.6 1.25 1 0.55 2 0.0392524 0.00460598
3.6 1.25 1 0.6 2 0.0373069 0.00503676
3.6 1.25 1 0.65 2 0.0348793 0.00558966
3.6 1.25 1 0.7 2 0.0325004 0.00608477
3.6 1.25 1 0.75 2 0.0295796 0.00665972
3.6 1.25 1 0.8 2 0.0262305 0.00730685
3.6 1.25 1 0.85 2 0.0224906 0.00799967
3.6 1.25 1 0.9 2 0.0183617 0.00869186
3.6 1.25 1 0.95 2 0.0133548 0.00948887
3.6 1.25 1 1 2 0.00766678 0.0103175
3.6 1.25 1 1.05 2 0.000688066 0.0112036
3.6 1.25 1 1.1 2 -0.00712829 0.0125312
3.6 1.25 1 1.15 2 -0.0180017 0.0139723
3.6 1.25 1 1.2 2 -0.0335032 0.0164079

3.7 1.25 1 0 2 0.0477844 -nan
3.7 1.25 1 0.05 2 0.0477148 0.00038315
3.7 1.25 1 0.1 2 0.047503 0.000775286
3.7 1.25 1 0.15 2 0.0471464 0.00116052
3.7 1.25 1 0.2 2 0.0466504 0.00155414
3.7 1.25 1 0.25 2 0.0459661 0.00197598
3.7 1.25 1 0.3 2 0.0451852 0.00235038
3.7 1.25 1 0.35 2 0.0442625 0.00277228
3.7 1.25 1 0.4 2 0.043139 0.00318641
3.7 1.25 1 0.45 2 0.0417651 0.00361423
3.7 1.25 1 0.5 2 0.0402832 0.00403114
3.7 1.25 1 0.55 2 0.0386486 0.00452092
3.7 1.25 1 0.6 2 0.0366294 0.00494705
3.7 1.25 1 0.65 2 0.034433 0.00551456
3.7 1.25 1 0.7 2 0.0319788 0.0059839
3.7 1.25 1 0.75 2 0.0291712 0.00657545
3.7 1.25 1 0.8 2 0.025952 0.00704988
3.7 1.25 1 0.85 2 0.0222432 0.00778832
3.7 1.25 1 0.9 2 0.0185502 0.00845171
3.7 1.25 1 0.95 2 0.0137084 0.00926889
3.7 1.25 1 1 2 0.0081423 0.0100828
3.7 1.25 1 1.05 2 0.0014382 0.0110623
3.7 1.25 1 1.1 2 -0.0066472 0.0121763
3.7 1.25 1 1.15 2 -0.0168507 0.0136938
3.7 1.25 1 1.2 2 -0.0316755 0.0159434

3.8 1.25 1 0 2 0.0467817 2.16119e-08
3.8 1.25 1 0.05 2 0.0467198 0.000376247
3.8 1.25 1 0.1 2 0.0465067 0.000759711
3.8 1.25 1 0.15 2 0.0461666 0.00113764
3.8 1.25 1 0.2 2 0.0457106 0.00152053
3.8 1.25 1 0.25 2 0.0450645 0.00189716
3.8 1.25 1 0.3 2 0.0442443 0.00231446
3.8 1.25 1 0.35 2 0.0433955 0.0026877
3.8 1.25 1 0.4 2 0.0422169 0.00311839
3.8 1.25 1 0.45 2 0.0410271 0.00354596
3.8 1.25 1 0.5 2 0.0395743 0.00394172
3.8 1.25 1 0.55 2 0.0379537 0.00439894
3.8 1.25 1 0.6 2 0.0360768 0.00486007
3.8 1.25 1 0.65 2 0.0339856 0.00536444
3.8 1.25 1 0.7 2 0.0314208 0.00587461
3.8 1.25 1 0.75 2 0.0287929 0.00648963
3.8 1.25 1 0.8 2 0.0256797 0.00702382
3.8 1.25 1 0.85 2 0.0222956 0.00761516
3.8 1.25 1 0.9 2 0.0183561 0.00822189
3.8 1.25 1 0.95 2 0.0137439 0.00899043
3.8 1.25 1 1 2 0.00848553 0.00985915
3.8 1.25 1 1.05 2 0.00214497 0.0108433
3.8 1.25 1 1.1 2 -0.00553813 0.0120016
3.8 1.25 1 1.15 2 -0.0154779 0.0134843
3.8 1.25 1 1.2 2 -0.0295957 0.0156469

3.9 1.25 1 0 2 0.0458205 2.02335e-08
3.9 1.25 1 0.05 2 0.0457611 0.000373078
3.9 1.25 1 0.1 2 0.0455593 0.000744194
3.9 1.25 1 0.15 2 0.0452309 0.00111162
3.9 1.25 1 0.2 2 0.0447449 0.00146786
3.9 1.25 1 0.25 2 0.0441159 0.00189408
3.9 1.25 1 0.3 2 0.0434419 0.00225157
3.9 1.25 1 0.35 2 0.0424928 0.00263702
3.9 1.25 1 0.4 2 0.0414652 0.00307527
3.9 1.25 1 0.45 2 0.0402232 0.00349105
3.9 1.25 1 0.5 2 0.0388892 0.00390463
3.9 1.25 1 0.55 2 0.0372319 0.00435665
3.9 1.25 1 0.6 2 0.0355474 0.00471251
3.9 1.25 1 0.65 2 0.033407 0.00527469
3.9 1.25 1 0.7 2 0.0310407 0.00577578
3.9 1.25 1 0.75 2 0.0284601 0.00630305
3.9 1.25 1 0.8 2 0.0255763 0.00690455
3.9 1.25 1 0.85 2 0.0223307 0.00755027
3.9 1.25 1 0.9 2 0.0184847 0.00813981
3.9 1.25 1 0.95 2 0.0139625 0.00894836
3.9 1.25 1 1 2 0.00889187 0.00960272
3.9 1.25 1 1.05 2 0.00272562 0.0107001
3.9 1.25 1 1.1 2 -0.00487833 0.0117397
3.9 1.25 1 1.15 2 -0.0143863 0.01323
3.9 1.25 1 1.2 2 -0.0283158 0.0153079

4 1.25 1 0 2 0.0448983 -nan
4 1.25 1 0.05 2 0.0448364 0.00036608
4 1.25 1 0.1 2 0.0446488 0.000728208
4 1.25 1 0.15 2 0.0443406 0.00108971
4 1.25 1 0.2 2 0.0438732 0.00147468
4 1.25 1 0.25 2 0.0432915 0.00186981
4 1.25 1 0.3 2 0.0425879 0.00224588
4 1.25 1 0.35 2 0.0417412 0.00259895
4 1.25 1 0.4 2 0.0407239 0.00301355
4 1.25 1 0.45 2 0.0395332 0.00346504
4 1.25 1 0.5 2 0.0381567 0.00378928
4 1.25 1 0.55 2 0.0365855 0.00424151
4 1.25 1 0.6 2 0.0349336 0.00467455
4 1.25 1 0.65 2 0.0329536 0.00518214
4 1.25 1 0.7 2 0.0305862 0.0056597
