alpha b0 d sigma tau Gmean Gstd
1.9 1.25 1 0.2 0.8 0.0766956 0.00162963
1.9 1.25 1 0.25 0.8 0.0759846 0.002029
1.9 1.25 1 0.3 0.8 0.0750815 0.00245833
1.9 1.25 1 0.35 0.8 0.0740489 0.00283642
1.9 1.25 1 0.4 0.8 0.0727894 0.00328897
1.9 1.25 1 0.45 0.8 0.0713477 0.00371179
1.9 1.25 1 0.5 0.8 0.0696278 0.00414998
1.9 1.25 1 0.55 0.8 0.0678671 0.00465223
1.9 1.25 1 0.6 0.8 0.0657811 0.00505738
1.9 1.25 1 0.65 0.8 0.0634595 0.00564333
1.9 1.25 1 0.7 0.8 0.0610037 0.00607649
1.9 1.25 1 0.75 0.8 0.0580356 0.00659485
1.9 1.25 1 0.8 0.8 0.0548103 0.00718528
1.9 1.25 1 0.85 0.8 0.0513293 0.00779546
1.9 1.25 1 0.9 0.8 0.0475152 0.00832964
1.9 1.25 1 0.95 0.8 0.043043 0.00892149
1.9 1.25 1 1 0.8 0.0382045 0.00967286
1.9 1.25 1 1.05 0.8 0.0324128 0.0103518
1.9 1.25 1 1.1 0.8 0.0266222 0.0111294
1.9 1.25 1 1.15 0.8 0.0190236 0.0122648
1.9 1.25 1 1.2 0.8 0.0099066 0.0134002

2 1.25 1 0 0.8 0.0753342 3.41809e-08
2 1.25 1 0.05 0.8 0.0752666 0.000388121
2 1.25 1 0.1 0.8 0.0750433 0.000780995
2 1.25 1 0.15 0.8 0.074688 0.00115949
2 1.25 1 0.2 0.8 0.07416 0.00154797
2 1.25 1 0.25 0.8 0.0735 0.00195223
2 1.25 1 0.3 0.8 0.0726485 0.00238574
2 1.25 1 0.35 0.8 0.0716294 0.00278501
2 1.25 1 0.4 0.8 0.0704679 0.00316368
2 1.25 1 0.45 0.8 0.0691322 0.00357821
2 1.25 1 0.5 0.8 0.0676327 0.0040606
2 1.25 1 0.55 0.8 0.0658426 0.00449026
2 1.25 1 0.6 0.8 0.0639067 0.00486368
2 1.25 1 0.65 0.8 0.0618843 0.00534488
2 1.25 1 0.7 0.8 0.0593453 0.00581096
2 1.25 1 0.75 0.8 0.0566574 0.00635654
2 1.25 1 0.8 0.8 0.0537156 0.00688561
2 1.25 1 0.85 0.8 0.0503862 0.00739906
2 1.25 1 0.9 0.8 0.0465905 0.00803124
2 1.25 1 0.95 0.8 0.0426463 0.00865172
2 1.25 1 1 0.8 0.0381242 0.0093374
2 1.25 1 1.05 0.8 0.0327321 0.0100261
2 1.25 1 1.1 0.8 0.0268496 0.0109235
2 1.25 1 1.15 0.8 0.0198032 0.0119204
2 1.25 1 1.2 0.8 0.0114843 0.0127702

2.1 1.25 1 0 0.8 0.0728522 5.4305e-09
2.1 1.25 1 0.05 0.8 0.0727836 0.000373436
2.1 1.25 1 0.1 0.8 0.0725706 0.000755089
2.1 1.25 1 0.15 0.8 0.0722318 0.00112987
2.1 1.25 1 0.2 0.8 0.0717421 0.00152055
2.1 1.25 1 0.25 0.8 0.071076 0.0018989
2.1 1.25 1 0.3 0.8 0.0702811 0.00228143
2.1 1.25 1 0.35 0.8 0.0693773 0.00265963
2.1 1.25 1 0.4 0.8 0.0682849 0.0030871
2.1 1.25 1 0.45 0.8 0.0670051 0.00350591
2.1 1.25 1 0.5 0.8 0.0655825 0.0039093
2.1 1.25 1 0.55 0.8 0.063935 0.00434371
2.1 1.25 1 0.6 0.8 0.0620979 0.00473518
2.1 1.25 1 0.65 0.8 0.0600971 0.00517635
2.1 1.25 1 0.7 0.8 0.0579178 0.00568295
2.1 1.25 1 0.75 0.8 0.0553093 0.00614092
2.1 1.25 1 0.8 0.8 0.0525976 0.00660424
2.1 1.25 1 0.85 0.8 0.0494747 0.00719517
2.1 1.25 1 0.9 0.8 0.0460349 0.00781804
2.1 1.25 1 0.95 0.8 0.0421287 0.00847589
2.1 1.25 1 1 0.8 0.0377942 0.00903964
2.1 1.25 1 1.05 0.8 0.032881 0.00983327
2.1 1.25 1 1.1 0.8 0.0272944 0.0106782
2.1 1.25 1 1.15 0.8 0.0208409 0.0113495
2.1 1.25 1 1.2 0.8 0.0130311 0.0125993

2.2 1.25 1 0 0.8 0.0705302 -nan
2.2 1.25 1 0.05 0.8 0.0704642 0.000362198
2.2 1.25 1 0.1 0.8 0.0702843 0.000729186
2.2 1.25 1 0.15 0.8 0.0699458 0.00108906
2.2 1.25 1 0.2 0.8 0.0694837 0.00147066
2.2 1.25 1 0.25 0.8 0.0688724 0.00182731
2.2 1.25 1 0.3 0.8 0.0681518 0.00219338
2.2 1.25 1 0.35 0.8 0.0672911 0.00262057
2.2 1.25 1 0.4 0.8 0.0662889 0.0029591
2.2 1.25 1 0.45 0.8 0.0650422 0.00336043
2.2 1.25 1 0.5 0.8 0.063769 0.00375113
2.2 1.25 1 0.55 0.8 0.0621626 0.00413597
2.2 1.25 1 0.6 0.8 0.0604298 0.0046425
2.2 1.25 1 0.65 0.8 0.0585357 0.00501873
2.2 1.25 1 0.7 0.8 0.0564537 0.00551231
2.2 1.25 1 0.75 0.8 0.0540845 0.00593313
2.2 1.25 1 0.8 0.8 0.0514049 0.00644705
2.2 1.25 1 0.85 0.8 0.0486035 0.00700622
2.2 1.25 1 0.9 0.8 0.0453332 0.00751413
2.2 1.25 1 0.95 0.8 0.0417358 0.00807935
2.2 1.25 1 1 0.8 0.0375442 0.00873126
2.2 1.25 1 1.05 0.8 0.0329232 0.00948221
2.2 1.25 1 1.1 0.8 0.0275298 0.0101611
2.2 1.25 1 1.15 0.8 0.0214779 0.0110581
2.2 1.25 1 1.2 0.8 0.0139268 0.0122631

2.3 1.25 1 0 0.8 0.0683532 -nan
2.3 1.25 1 0.05 0.8 0.0682974 0.000352471
2.3 1.25 1 0.1 0.8 0.0681056 0.000703364
2.3 1.25 1 0.15 0.8 0.0677916 0.00106018
2.3 1.25 1 0.2 0.8 0.0673673 0.00141469
2.3 1.25 1 0.25 0.8 0.0667971 0.00177266
2.3 1.25 1 0.3 0.8 0.0661447 0.00214704
2.3 1.25 1 0.35 0.8 0.0652883 0.00253238
2.3 1.25 1 0.4 0.8 0.0643234 0.00290056
2.3 1.25 1 0.45 0.8 0.063225 0.00327317
2.3 1.25 1 0.5 0.8 0.0619462 0.00367769
2.3 1.25 1 0.55 0.8 0.0604806 0.00404506
2.3 1.25 1 0.6 0.8 0.0589308 0.0044265
2.3 1.25 1 0.65 0.8 0.0570865 0.00483282
2.3 1.25 1 0.7 0.8 0.0551403 0.00537635
2.3 1.25 1 0.75 0.8 0.0527263 0.0057888
2.3 1.25 1 0.8 0.8 0.0503992 0.00627313
2.3 1.25 1 0.85 0.8 0.0477155 0.00679795
2.3 1.25 1 0.9 0.8 0.0446273 0.00725813
2.3 1.25 1 0.95 0.8 0.041161 0.00786997
2.3 1.25 1 1 0.8 0.0374782 0.0084207
2.3 1.25 1 1.05 0.8 0.032925 0.00917449
2.3 1.25 1 1.1 0.8 0.0279253 0.00993162
2.3 1.25 1 1.15 0.8 0.0222658 0.0107538
2.3 1.25 1 1.2 0.8 0.015115 0.0117492

2.4 1.25 1 0 0.8 0.0663079 4.66406e-08
2.4 1.25 1 0.05 0.8 0.0662495 0.000338257
2.4 1.25 1 0.1 0.8 0.0660682 0.000686035
2.4 1.25 1 0.15 0.8 0.0658007 0.00101613
2.4 1.25 1 0.2 0.8 0.0653812 0.00136459
2.4 1.25 1 0.25 0.8 0.0648498 0.00172621
2.4 1.25 1 0.3 0.8 0.0642026 0.00207475
2.4 1.25 1 0.35 0.8 0.0634247 0.00242438
2.4 1.25 1 0.4 0.8 0.062519 0.00280684
2.4 1.25 1 0.45 0.8 0.0614092 0.00314297
2.4 1.25 1 0.5 0.8 0.0602398 0.00353023
2.4 1.25 1 0.55 0.8 0.058898 0.00389229
2.4 1.25 1 0.6 0.8 0.0573816 0.00429468
2.4 1.25 1 0.65 0.8 0.0557028 0.00471891
2.4 1.25 1 0.7 0.8 0.0538853 0.00517126
2.4 1.25 1 0.75 0.8 0.0515812 0.00564888
2.4 1.25 1 0.8 0.8 0.0493971 0.0061255
2.4 1.25 1 0.85 0.8 0.046841 0.00651367
2.4 1.25 1 0.9 0.8 0.0439135 0.00717054
2.4 1.25 1 0.95 0.8 0.0406203 0.00762774
2.4 1.25 1 1 0.8 0.0371044 0.00823222
2.4 1.25 1 1.05 0.8 0.0330739 0.00875157
2.4 1.25 1 1.1 0.8 0.0280285 0.00964474
2.4 1.25 1 1.15 0.8 0.0228083 0.0104407
2.4 1.25 1 1.2 0.8 0.0159637 0.0114059

2.5 1.25 1 0 0.8 0.0643827 3.49091e-08
2.5 1.25 1 0.05 0.8 0.0643284 0.000329011
2.5 1.25 1 0.1 0.8 0.0641666 0.000667261
2.5 1.25 1 0.15 0.8 0.0638925 0.00100153
2.5 1.25 1 0.2 0.8 0.0635221 0.00132219
2.5 1.25 1 0.25 0.8 0.0630089 0.00165926
2.5 1.25 1 0.3 0.8 0.0624148 0.00200455
2.5 1.25 1 0.35 0.8 0.061649 0.00235487
2.5 1.25 1 0.4 0.8 0.0608082 0.00270877
2.5 1.25 1 0.45 0.8 0.0598026 0.00304703
2.5 1.25 1 0.5 0.8 0.0586852 0.00340894
2.5 1.25 1 0.55 0.8 0.0573739 0.00383664
2.5 1.25 1 0.6 0.8 0.0560072 0.00419905
2.5 1.25 1 0.65 0.8 0.054328 0.0045729
2.5 1.25 1 0.7 0.8 0.0526159 0.00496831
2.5 1.25 1 0.75 0.8 0.0505867 0.00540259
2.5 1.25 1 0.8 0.8 0.0483093 0.00588256
2.5 1.25 1 0.85 0.8 0.045877 0.00639712
2.5 1.25 1 0.9 0.8 0.0431232 0.00690116
2.5 1.25 1 0.95 0.8 0.0400202 0.00737375
2.5 1.25 1 1 0.8 0.0365497 0.00798442
2.5 1.25 1 1.05 0.8 0.0328488 0.00866424
2.5 1.25 1 1.1 0.8 0.0282638 0.00932208
2.5 1.25 1 1.15 0.8 0.02324 0.0101822
2.5 1.25 1 1.2 0.8 0.0167955 0.0112411

2.6 1.25 1 0 0.8 0.0625671 -nan
2.6 1.25 1 0.05 0.8 0.0625168 0.000318296
2.6 1.25 1 0.1 0.8 0.0623512 0.000640555
2.6 1.25 1 0.15 0.8 0.0620965 0.000973275
2.6 1.25 1 0.2 0.8 0.061749 0.00130361
2.6 1.25 1 0.25 0.8 0.0613029 0.00160686
2.6 1.25 1 0.3 0.8 0.0606674 0.0019335
2.6 1.25 1 0.35 0.8 0.0599692 0.00230961
2.6 1.25 1 0.4 0.8 0.0591623 0.00263509
2.6 1.25 1 0.45 0.8 0.0582448 0.00303323
2.6 1.25 1 0.5 0.8 0.0571341 0.00328088
2.6 1.25 1 0.55 0.8 0.0559117 0.00372533
2.6 1.25 1 0.6 0.8 0.0546434 0.00409347
2.6 1.25 1 0.65 0.8 0.0530348 0.00444749
2.6 1.25 1 0.7 0.8 0.0514425 0.00483476
2.6 1.25 1 0.75 0.8 0.0495315 0.00527293
2.6 1.25 1 0.8 0.8 0.0474434 0.00570322
2.6 1.25 1 0.85 0.8 0.0452654 0.00620801
2.6 1.25 1 0.9 0.8 0.0425428 0.00656287
2.6 1.25 1 0.95 0.8 0.0396624 0.00721595
2.6 1.25 1 1 0.8 0.0363259 0.00773121
2.6 1.25 1 1.05 0.8 0.032692 0.00843777
2.6 1.25 1 1.1 0.8 0.0284852 0.00907457
2.6 1.25 1 1.15 0.8 0.0235548 0.00988646
2.6 1.25 1 1.2 0.8 0.0174474 0.0108819

2.7 1.25 1 0 0.8 0.060852 -nan
2.7 1.25 1 0.05 0.8 0.0608041 0.000315634
2.7 1.25 1 0.1 0.8 0.0606589 0.000630692
2.7 1.25 1 0.15 0.8 0.0604129 0.000949467
2.7 1.25 1 0.2 0.8 0.0600807 0.00126742
2.7 1.25 1 0.25 0.8 0.0596173 0.00157867
2.7 1.25 1 0.3 0.8 0.0590734 0.00187404
2.7 1.25 1 0.35 0.8 0.058417 0.00221783
2.7 1.25 1 0.4 0.8 0.0576391 0.0025646
2.7 1.25 1 0.45 0.8 0.0567586 0.00290225
2.7 1.25 1 0.5 0.8 0.0557272 0.00325515
2.7 1.25 1 0.55 0.8 0.0545709 0.00358738
2.7 1.25 1 0.6 0.8 0.0532827 0.00395518
2.7 1.25 1 0.65 0.8 0.0518845 0.0043318
2.7 1.25 1 0.7 0.8 0.0502574 0.00474502
2.7 1.25 1 0.75 0.8 0.0484726 0.00509464
2.7 1.25 1 0.8 0.8 0.0465351 0.00560333
2.7 1.25 1 0.85 0.8 0.0442773 0.00603137
2.7 1.25 1 0.9 0.8 0.0419022 0.00648546
2.7 1.25 1 0.95 0.8 0.0390782 0.007056
2.7 1.25 1 1 0.8 0.0361369 0.00749028
2.7 1.25 1 1.05 0.8 0.0325971 0.00813164
2.7 1.25 1 1.1 0.8 0.0284325 0.00880283
2.7 1.25 1 1.15 0.8 0.0238249 0.00961086
2.7 1.25 1 1.2 0.8 0.0177999 0.0106083

2.8 1.25 1 0 0.8 0.0592292 3.42823e-08
2.8 1.25 1 0.05 0.8 0.0591789 0.000306376
2.8 1.25 1 0.1 0.8 0.0590515 0.000605784
2.8 1.25 1 0.15 0.8 0.0587887 0.000915897
2.8 1.25 1 0.2 0.8 0.0584792 0.00122325
2.8 1.25 1 0.25 0.8 0.0580749 0.0015458
2.8 1.25 1 0.3 0.8 0.057539 0.00186796
2.8 1.25 1 0.35 0.8 0.0569175 0.00219299
2.8 1.25 1 0.4 0.8 0.0562011 0.00246454
2.8 1.25 1 0.45 0.8 0.0553269 0.0028222
2.8 1.25 1 0.5 0.8 0.0543507 0.00314364
2.8 1.25 1 0.55 0.8 0.0533029 0.00347434
2.8 1.25 1 0.6 0.8 0.0520846 0.00385994
2.8 1.25 1 0.65 0.8 0.0506074 0.00420898
2.8 1.25 1 0.7 0.8 0.0492354 0.00456213
2.8 1.25 1 0.75 0.8 0.0475243 0.00496939
2.8 1.25 1 0.8 0.8 0.0456712 0.00536629
2.8 1.25 1 0.85 0.8 0.0436282 0.00586316
2.8 1.25 1 0.9 0.8 0.0412327 0.00631486
2.8 1.25 1 0.95 0.8 0.0385422 0.00673014
2.8 1.25 1 1 0.8 0.0357288 0.00732978
2.8 1.25 1 1.05 0.8 0.0323621 0.00800058
2.8 1.25 1 1.1 0.8 0.028535 0.00852866
2.8 1.25 1 1.15 0.8 0.0240161 0.00934501
2.8 1.25 1 1.2 0.8 0.0184878 0.0102596

2.9 1.25 1 0 0.8 0.0576915 1.85097e-08
2.9 1.25 1 0.05 0.8 0.0576448 0.000295911
2.9 1.25 1 0.1 0.8 0.0575104 0.000592772
2.9 1.25 1 0.15 0.8 0.0573103 0.000880381
2.9 1.25 1 0.2 0.8 0.0569704 0.00119219
2.9 1.25 1 0.25 0.8 0.0565609 0.0015078
2.9 1.25 1 0.3 0.8 0.0560988 0.00179685
2.9 1.25 1 0.35 0.8 0.0554765 0.00208642
2.9 1.25 1 0.4 0.8 0.0548496 0.00241419
2.9 1.25 1 0.45 0.8 0.0540095 0.00274483
2.9 1.25 1 0.5 0.8 0.0530938 0.00307037
2.9 1.25 1 0.55 0.8 0.0520247 0.00343022
2.9 1.25 1 0.6 0.8 0.0508734 0.00370273
2.9 1.25 1 0.65 0.8 0.0495526 0.00413543
2.9 1.25 1 0.7 0.8 0.0481961 0.00448412
2.9 1.25 1 0.75 0.8 0.0466268 0.00484657
2.9 1.25 1 0.8 0.8 0.0447465 0.00521967
2.9 1.25 1 0.85 0.8 0.042821 0.00563326
2.9 1.25 1 0.9 0.8 0.040624 0.00619401
2.9 1.25 1 0.95 0.8 0.0380802 0.00669023
2.9 1.25 1 1 0.8 0.0355053 0.00719984
2.9 1.25 1 1.05 0.8 0.0321836 0.00776866
2.9 1.25 1 1.1 0.8 0.0284429 0.00834911
2.9 1.25 1 1.15 0.8 0.0241727 0.00907626
2.9 1.25 1 1.2 0.8 0.0189841 0.0100006

3 1.25 1 0 0.8 0.0562322 -nan
3 1.25 1 0.05 0.8 0.0561925 0.000284151
3 1.25 1 0.1 0.8 0.0560649 0.000580231
3 1.25 1 0.15 0.8 0.0558637 0.000873374
3 1.25 1 0.2 0.8 0.0555494 0.00116779
3 1.25 1 0.25 0.8 0.0551587 0.00144757
3 1.25 1 0.3 0.8 0.0546987 0.00175626
3 1.25 1 0.35 0.8 0.0541388 0.00205235
3 1.25 1 0.4 0.8 0.0534459 0.0023603
3 1.25 1 0.45 0.8 0.0526902 0.00266842
3 1.25 1 0.5 0.8 0.0518581 0.00300257
3 1.25 1 0.55 0.8 0.0509236 0.00332787
3 1.25 1 0.6 0.8 0.0497542 0.00366445
3 1.25 1 0.65 0.8 0.0485203 0.00405638
3 1.25 1 0.7 0.8 0.0471403 0.00439787
3 1.25 1 0.75 0.8 0.0456681 0.0047128
3 1.25 1 0.8 0.8 0.0438698 0.00508713
3 1.25 1 0.85 0.8 0.0419775 0.00555128
3 1.25 1 0.9 0.8 0.0399757 0.00596341
3 1.25 1 0.95 0.8 0.0377117 0.00645723
3 1.25 1 1 0.8 0.0350202 0.00694861
3 1.25 1 1.05 0.8 0.0318319 0.00753952
3 1.25 1 1.1 0.8 0.028445 0.00815761
3 1.25 1 1.15 0.8 0.0245093 0.00890999
3 1.25 1 1.2 0.8 0.0192992 0.00974352

3.1 1.25 1 0 0.8 0.0548455 -nan
3.1 1.25 1 0.05 0.8 0.0548104 0.000280721
3.1 1.25 1 0.1 0.8 0.0546819 0.000562278
3.1 1.25 1 0.15 0.8 0.054494 0.000849228
3.1 1.25 1 0.2 0.8 0.0541917 0.00113281
3.1 1.25 1 0.25 0.8 0.053821 0.00141808
3.1 1.25 1 0.3 0.8 0.0533857 0.00172587
3.1 1.25 1 0.35 0.8 0.0528497 0.00200767
3.1 1.25 1 0.4 0.8 0.0522171 0.00230255
3.1 1.25 1 0.45 0.8 0.0515013 0.0025928
3.1 1.25 1 0.5 0.8 0.0507195 0.00290437
3.1 1.25 1 0.55 0.8 0.0497581 0.00324081
3.1 1.25 1 0.6 0.8 0.0486887 0.00357211
3.1 1.25 1 0.65 0.8 0.0474428 0.00392782
3.1 1.25 1 0.7 0.8 0.0461527 0.00433732
3.1 1.25 1 0.75 0.8 0.0448661 0.00468925
3.1 1.25 1 0.8 0.8 0.0431474 0.00511598
3.1 1.25 1 0.85 0.8 0.0413994 0.00544297
3.1 1.25 1 0.9 0.8 0.0393714 0.00584912
3.1 1.25 1 0.95 0.8 0.0370048 0.00630808
3.1 1.25 1 1 0.8 0.0345703 0.00676311
3.1 1.25 1 1.05 0.8 0.0317583 0.00734842
3.1 1.25 1 1.1 0.8 0.028497 0.0079477
3.1 1.25 1 1.15 0.8 0.0245341 0.00852831
3.1 1.25 1 1.2 0.8 0.0196885 0.00960169

3.2 1.25 1 0 0.8 0.0535261 -nan
3.2 1.25 1 0.05 0.8 0.0534865 0.000275447
3.2 1.25 1 0.1 0.8 0.05338 0.000543252
3.2 1.25 1 0.15 0.8 0.0531879 0.000822865
3.2 1.25 1 0.2 0.8 0.0529165 0.00110059
3.2 1.25 1 0.25 0.8 0.0525767 0.0013869
3.2 1.25 1 0.3 0.8 0.0521536 0.00166997
3.2 1.25 1 0.35 0.8 0.0516594 0.00194366
3.2 1.25 1 0.4 0.8 0.0510363 0.0022216
3.2 1.25 1 0.45 0.8 0.0503486 0.0025539
3.2 1.25 1 0.5 0.8 0.0495101 0.00284881
3.2 1.25 1 0.55 0.8 0.048658 0.0031443
3.2 1.25 1 0.6 0.8 0.0476575 0.00347867
3.2 1.25 1 0.65 0.8 0.0466112 0.00380596
3.2 1.25 1 0.7 0.8 0.0452298 0.00416678
3.2 1.25 1 0.75 0.8 0.0439407 0.00456913
3.2 1.25 1 0.8 0.8 0.0423579 0.00489332
3.2 1.25 1 0.85 0.8 0.0406178 0.0052862
3.2 1.25 1 0.9 0.8 0.0387531 0.00573852
3.2 1.25 1 0.95 0.8 0.0365492 0.00618087
3.2 1.25 1 1 0.8 0.0342419 0.00665706
3.2 1.25 1 1.05 0.8 0.0314173 0.00711809
3.2 1.25 1 1.1 0.8 0.0282146 0.00786365
3.2 1.25 1 1.15 0.8 0.0245178 0.00834025
3.2 1.25 1 1.2 0.8 0.0200898 0.00927993

3.3 1.25 1 0 0.8 0.0522691 2.84778e-08
3.3 1.25 1 0.05 0.8 0.0522357 0.000267886
3.3 1.25 1 0.1 0.8 0.0521197 0.000541023
3.3 1.25 1 0.15 0.8 0.0519383 0.000809473
3.3 1.25 1 0.2 0.8 0.0516871 0.0010863
3.3 1.25 1 0.25 0.8 0.0513733 0.00136291
3.3 1.25 1 0.3 0.8 0.0509553 0.00161819
3.3 1.25 1 0.35 0.8 0.0504726 0.00191522
3.3 1.25 1 0.4 0.8 0.0499019 0.00220617
3.3 1.25 1 0.45 0.8 0.0492292 0.00248963
3.3 1.25 1 0.5 0.8 0.0484573 0.00275927
3.3 1.25 1 0.55 0.8 0.0476152 0.00309722
3.3 1.25 1 0.6 0.8 0.0466304 0.00336713
3.3 1.25 1 0.65 0.8 0.0455795 0.00373487
3.3 1.25 1 0.7 0.8 0.044435 0.00402616
3.3 1.25 1 0.75 0.8 0.0430623 0.00440353
3.3 1.25 1 0.8 0.8 0.0415766 0.00477923
3.3 1.25 1 0.85 0.8 0.039951 0.00514269
3.3 1.25 1 0.9 0.8 0.0380791 0.00560348
3.3 1.25 1 0.95 0.8 0.0360612 0.00600211
3.3 1.25 1 1 0.8 0.0338384 0.00649804
3.3 1.25 1 1.05 0.8 0.0310795 0.00689359
3.3 1.25 1 1.1 0.8 0.0281714 0.00757071
3.3 1.25 1 1.15 0.8 0.0243819 0.00823554
3.3 1.25 1 1.2 0.8 0.0202765 0.00908621

3.4 1.25 1 0 0.8 0.0510702 2.72322e-08
3.4 1.25 1 0.05 0.8 0.0510379 0.00026177
3.4 1.25 1 0.1 0.8 0.0509299 0.000528816
3.4 1.25 1 0.15 0.8 0.0507495 0.000790956
3.4 1.25 1 0.2 0.8 0.0505175 0.00104814
3.4 1.25 1 0.25 0.8 0.0502226 0.00132247
3.4 1.25 1 0.3 0.8 0.0498097 0.00159099
3.4 1.25 1 0.35 0.8 0.0493752 0.00186795
3.4 1.25 1 0.4 0.8 0.0488067 0.00215943
3.4 1.25 1 0.45 0.8 0.0481388 0.00247062
3.4 1.25 1 0.5 0.8 0.0474522 0.00271529
3.4 1.25 1 0.55 0.8 0.0465811 0.00303105
3.4 1.25 1 0.6 0.8 0.0456985 0.00331254
3.4 1.25 1 0.65 0.8 0.0447083 0.00364869
3.4 1.25 1 0.7 0.8 0.0435918 0.0039781
3.4 1.25 1 0.75 0.8 0.0422564 0.00434011
3.4 1.25 1 0.8 0.8 0.0409284 0.00465361
3.4 1.25 1 0.85 0.8 0.0393075 0.00501228
3.4 1.25 1 0.9 0.8 0.0376333 0.00542653
3.4 1.25 1 0.95 0.8 0.03549 0.00586304
3.4 1.25 1 1 0.8 0.033345 0.00631308
3.4 1.25 1 1.05 0.8 0.0308397 0.00683524
3.4 1.25 1 1.1 0.8 0.0279142 0.0074038
3.4 1.25 1 1.15 0.8 0.0246714 0.00810707
3.4 1.25 1 1.2 0.8 0.0204941 0.00876461

3.5 1.25 1 0 0.8 0.0499255 2.72879e-08
3.5 1.25 1 0.05 0.8 0.0498885 0.000254471
3.5 1.25 1 0.1 0.8 0.0497993 0.00051518
3.5 1.25 1 0.15 0.8 0.0496184 0.000772906
3.5 1.25 1 0.2 0.8 0.0493737 0.00103284
3.5 1.25 1 0.25 0.8 0.0490955 0.00129815
3.5 1.25 1 0.3 0.8 0.0486882 0.00155018
3.5 1.25 1 0.35 0.8 0.0482691 0.00183274
3.5 1.25 1 0.4 0.8 0.0476625 0.00209384
3.5 1.25 1 0.45 0.8 0.0471454 0.00234911
3.5 1.25 1 0.5 0.8 0.0464443 0.00267898
3.5 1.25 1 0.55 0.8 0.0456707 0.00295982
3.5 1.25 1 0.6 0.8 0.0448576 0.00325781
3.5 1.25 1 0.65 0.8 0.043838 0.0035939
3.5 1.25 1 0.7 0.8 0.042764 0.00389333
3.5 1.25 1 0.75 0.8 0.0415509 0.00425956
3.5 1.25 1 0.8 0.8 0.0401829 0.00455257
3.5 1.25 1 0.85 0.8 0.0386314 0.00501541
3.5 1.25 1 0.9 0.8 0.0369006 0.0053103
3.5 1.25 1 0.95 0.8 0.035111 0.00572165
3.5 1.25 1 1 0.8 0.0329114 0.00613728
3.5 1.25 1 1.05 0.8 0.030626 0.0065583
3.5 1.25 1 1.1 0.8 0.027903 0.00718381
3.5 1.25 1 1.15 0.8 0.0245295 0.00790851
3.5 1.25 1 1.2 0.8 0.0206852 0.00869347

3.6 1.25 1 0 0.8 0.0488313 3.83599e-08
3.6 1.25 1 0.05 0.8 0.0488019 0.000252041
3.6 1.25 1 0.1 0.8 0.048707 0.000502752
3.6 1.25 1 0.15 0.8 0.048551 0.0007509
3.6 1.25 1 0.2 0.8 0.0483233 0.00100581
3.6 1.25 1 0.25 0.8 0.04804 0.00127515
3.6 1.25 1 0.3 0.8 0.0476842 0.00149698
3.6 1.25 1 0.35 0.8 0.0472452 0.00179948
3.6 1.25 1 0.4 0.8 0.046772 0.00208694
3.6 1.25 1 0.45 0.8 0.0461592 0.00234238
3.6 1.25 1 0.5 0.8 0.0455323 0.00259723
3.6 1.25 1 0.55 0.8 0.0447422 0.00291583
3.6 1.25 1 0.6 0.8 0.0439116 0.00316295
3.6 1.25 1 0.65 0.8 0.0429751 0.00351835
3.6 1.25 1 0.7 0.8 0.0419278 0.00380992
3.6 1.25 1 0.75 0.8 0.0407522 0.00414684
3.6 1.25 1 0.8 0.8 0.0394583 0.00440593
3.6 1.25 1 0.85 0.8 0.0380917 0.00478852
3.6 1.25 1 0.9 0.8 0.036486 0.00523651
3.6 1.25 1 0.95 0.8 0.0346808 0.00563461
3.6 1.25 1 1 0.8 0.0325736 0.00605318
3.6 1.25 1 1.05 0.8 0.0302323 0.00648754
3.6 1.25 1 1.1 0.8 0.0276226 0.00701166
3.6 1.25 1 1.15 0.8 0.0246251 0.00764673
3.6 1.25 1 1.2 0.8 0.0206269 0.00858074

3.7 1.25 1 0 0.8 0.0477844 -nan
3.7 1.25 1 0.05 0.8 0.0477521 0.000246288
3.7 1.25 1 0.1 0.8 0.0476632 0.000491061
3.7 1.25 1 0.15 0.8 0.0475111 0.000738982
3.7 1.25 1 0.2 0.8 0.047293 0.000990408
3.7 1.25 1 0.25 0.8 0.0470171 0.00122713
3.7 1.25 1 0.3 0.8 0.0466472 0.00150053
3.7 1.25 1 0.35 0.8 0.0462846 0.00175839
3.7 1.25 1 0.4 0.8 0.0457916 0.0020254
3.7 1.25 1 0.45 0.8 0.0452324 0.0022938
3.7 1.25 1 0.5 0.8 0.0446049 0.00255041
3.7 1.25 1 0.55 0.8 0.0438907 0.00284034
3.7 1.25 1 0.6 0.8 0.0430969 0.00313433
3.7 1.25 1 0.65 0.8 0.0421497 0.00337593
3.7 1.25 1 0.7 0.8 0.0411896 0.00378552
3.7 1.25 1 0.75 0.8 0.0399926 0.00400608
3.7 1.25 1 0.8 0.8 0.0388341 0.00437635
3.7 1.25 1 0.85 0.8 0.0374343 0.00474149
3.7 1.25 1 0.9 0.8 0.0359252 0.00511132
3.7 1.25 1 0.95 0.8 0.0342793 0.00549878
3.7 1.25 1 1 0.8 0.0322224 0.00593443
3.7 1.25 1 1.05 0.8 0.0299643 0.00638112
3.7 1.25 1 1.1 0.8 0.027626 0.00687354
3.7 1.25 1 1.15 0.8 0.0245274 0.00751769
3.7 1.25 1 1.2 0.8 0.0207559 0.00824339

3.8 1.25 1 0 0.8 0.0467817 2.16119e-08
