2.2  0.8 0.100605 0.0926015
2.2  0.9 0.0891212 0.0921722
2.2  1 0.0778349 0.0908911
2.2  1.1 0.0675498 0.088853
2.2  1.2 0.0569226 0.0849079
2.2  1.3 0.048675 0.0816523
2.2  1.4 0.0389039 0.0755162
2.2  1.5 0.03011 0.0688568
2.2  1.6 0.0237194 0.0629465
2.2  1.7 0.0147942 0.0511753
2.2  1.8 0.0104638 0.0438377
2.2  1.9 0.00625264 0.0345914
2.2  2 0.00328104 0.0252774
2.2  2.1 0.00142977 0.0166455
2.2  2.2 0.00108376 0.0148002
2.2  2.3 0.000538461 0.0106025
2.2  2.4 0.000274017 0.00761625
2.2  2.5 0.000165094 0.0058315
2.2  2.6 8.99178e-05 0.00452352
2.2  2.7 4.23641e-05 0.00311404
2.2  2.8 2.92159e-05 0.00255904
2.2  2.9 5.1006e-05 0.00351069
2.2  3 1.75931e-06 0.000465474
2.2  3.1 7.22465e-06 0.000988956
2.2  3.2 1.81125e-06 0.000437671
2.2  3.3 1.07373e-07 2.41879e-05
2.2  3.4 1.64231e-06 0.000576389
2.2  3.5 1.82791e-08 5.46956e-06
2.2  3.6 4.38985e-07 0.000182796
2.2  3.7 1.85311e-12 5.80749e-10
2.2  3.8 2.35597e-11 1.13398e-08
2.2  3.9 5.13062e-15 1.10527e-12
2.2  4 5.15921e-09 2.1669e-06
2.2  4.1 2.98919e-15 1.09278e-12
2.2  4.2 5.28838e-10 1.83034e-07
2.2  4.3 7.7892e-23 2.08396e-20
2.2  4.4 2.95919e-22 1.27617e-19
2.2  4.5 1.31255e-22 5.6826e-20
2.2  4.6 3.41099e-26 1.43339e-23
2.2  4.7 2.32537e-11 9.16846e-09
2.2  4.8 2.81178e-17 1.06382e-14
2.2  4.9 2.19018e-13 8.09205e-11
2.2  5 6.8052e-27 2.87516e-24

2.4  0.1 0.187852 0.043258
2.4  0.2 0.175402 0.0593158
2.4  0.3 0.163257 0.0701389
2.4  0.4 0.151314 0.0779918
2.4  0.5 0.139597 0.0837651
2.4  0.6 0.127511 0.0877887
2.4  0.7 0.116408 0.0906767
2.4  0.8 0.104755 0.092028
2.4  0.9 0.0939502 0.0924148
2.4  1 0.0834971 0.0916498
2.4  1.1 0.072984 0.0898569
2.4  1.2 0.062647 0.0874134
2.4  1.3 0.0537143 0.0835513
2.4  1.4 0.0438815 0.0784683
2.4  1.5 0.0362202 0.0734792
2.4  1.6 0.0278099 0.0665421
2.4  1.7 0.0217023 0.0602886
2.4  1.8 0.0139473 0.0494175
2.4  1.9 0.00949143 0.0417213
2.4  2 0.0054065 0.0318237
2.4  2.1 0.0034005 0.0253766
2.4  2.2 0.00161277 0.0179136
2.4  2.3 0.000971851 0.0138705
