0.6  0.65 0.141604 0.0967611
0.6  0.675 0.136757 0.099132
0.6  0.7 0.131409 0.100961
0.6  0.725 0.126276 0.102732
0.6  0.75 0.120796 0.104205
0.6  0.775 0.115021 0.105329
0.6  0.8 0.108625 0.106051
0.6  0.825 0.102589 0.106555
0.6  0.85 0.0957361 0.106515
0.6  0.875 0.0892271 0.10582
0.6  0.9 0.0811972 0.104447
0.6  0.925 0.0746828 0.103112
0.6  0.95 0.0662202 0.100085
0.6  0.975 0.05771 0.0962877
0.6  1 0.0497405 0.0919763
0.6  1.025 0.0405208 0.0854201
0.6  1.05 0.0308347 0.076638
0.6  1.075 0.0214939 0.0657298
0.6  1.1 0.0113561 0.0490825
0.6  1.125 0.00453741 0.0314107
0.6  1.15 0.00125421 0.0167036
0.6  1.175 0.000206783 0.00680911
0.6  1.2 1.29875e-05 0.00174602
0.6  1.225 1.18164e-06 0.000528291
0.6  1.25 4.93462e-23 2.25636e-20

0.8  0 0.2 2.84615e-06
0.8  0.025 0.199931 0.00405989
0.8  0.05 0.199687 0.00813511
0.8  0.075 0.199253 0.0121683
0.8  0.1 0.198716 0.0162278
0.8  0.125 0.197932 0.0202616
0.8  0.15 0.196995 0.0242726
0.8  0.175 0.19595 0.0282703
0.8  0.2 0.194689 0.0322292
0.8  0.225 0.193292 0.0361518
0.8  0.25 0.191826 0.0400876
0.8  0.275 0.190029 0.0439325
0.8  0.3 0.187967 0.047717
0.8  0.325 0.185823 0.051553
0.8  0.35 0.183526 0.055244
0.8  0.375 0.181217 0.0588518
0.8  0.4 0.178681 0.0624697
0.8  0.425 0.17583 0.0659259
0.8  0.45 0.172642 0.069368
0.8  0.475 0.16946 0.0728264
0.8  0.5 0.166145 0.0759484
0.8  0.525 0.162077 0.0790573
0.8  0.55 0.158478 0.0821479
0.8  0.575 0.154193 0.0849473
0.8  0.6 0.149866 0.0874989
0.8  0.625 0.146026 0.0901672
0.8  0.65 0.141141 0.0926677
0.8  0.675 0.135912 0.0947143
0.8  0.7 0.130604 0.0966778
0.8  0.725 0.125509 0.0983091
0.8  0.75 0.119148 0.099471
0.8  0.775 0.1133 0.100815
0.8  0.8 0.107733 0.101438
0.8  0.825 0.100259 0.101462
0.8  0.85 0.093999 0.101689
0.8  0.875 0.0864285 0.100761
0.8  0.9 0.0793692 0.0997405
0.8  0.925 0.0708359 0.0974673
0.8  0.95 0.0622966 0.0941549
0.8  0.975 0.0537932 0.0903685
0.8  1 0.0443721 0.08486
0.8  1.025 0.0354188 0.0778526
0.8  1.05 0.0254473 0.0680487
0.8  1.075 0.0149247 0.0537887
0.8  1.1 0.00627906 0.0355516
0.8  1.125 0.00146092 0.0173188
0.8  1.15 0.000182042 0.00613829
0.8  1.175 2.43803e-05 0.00231963
0.8  1.2 7.14409e-14 4.13776e-11
0.8  1.225 2.3531e-37 8.02643e-35
0.8  1.25 4.1752e-51 2.08147e-48

1  0 0.2 2.84615e-06
1  0.025 0.199934 0.00387561
1  0.05 0.199685 0.0077427
1  0.075 0.199288 0.0116086
1  0.1 0.198774 0.0154685
1  0.125 0.197933 0.0193303
1  0.15 0.197135 0.0231571
1  0.175 0.195952 0.0269249
1  0.2 0.194819 0.0307159
1  0.225 0.193433 0.0345325
1  0.25 0.191751 0.0382471
1  0.275 0.190175 0.0419653
1  0.3 0.188298 0.0456343
1  0.325 0.186252 0.0492579
1  0.35 0.183751 0.0526799
1  0.375 0.181434 0.0563313
1  0.4 0.179005 0.0598312
1  0.425 0.176204 0.0630668
1  0.45 0.173515 0.0664788
1  0.475 0.169988 0.0697195
1  0.5 0.166812 0.0727936
1  0.525 0.16326 0.0759454
1  0.55 0.159437 0.0786581
1  0.575 0.155434 0.081653
1  0.6 0.151115 0.0840994
1  0.625 0.146945 0.0867837
1  0.65 0.142351 0.0890573
1  0.675 0.137603 0.0912511
1  0.7 0.13161 0.0932005
1  0.725 0.126515 0.09477
1  0.75 0.121235 0.0965201
1  0.775 0.115174 0.0975845
1  0.8 0.10815 0.0980991
1  0.825 0.102295 0.099007
1  0.85 0.0954528 0.0989097
1  0.875 0.0877474 0.0982561
1  0.9 0.0802979 0.096999
1  0.925 0.0722187 0.0950556
1  0.95 0.0639742 0.0925021
1  0.975 0.0549984 0.0885396
1  1 0.045506 0.0830673
1  1.025 0.0348523 0.0750862
1  1.05 0.0254747 0.0663151
1  1.075 0.0146821 0.0519355
1  1.1 0.00600947 0.0338993
1  1.125 0.00141861 0.0166611
1  1.15 0.000143896 0.00512936
1  1.175 9.62615e-06 0.00128055
1  1.2 1.12886e-10 3.18798e-08
1  1.225 9.31904e-33 4.3063e-30
1  1.25 3.30033e-66 2.36142e-63

1.2  0 0.2 2.84615e-06
1.2  0.025 0.199929 0.00372126
1.2  0.05 0.199706 0.00742857
1.2  0.075 0.199312 0.0111281
1.2  0.1 0.198733 0.0148597
1.2  0.125 0.198077 0.0185486
1.2  0.15 0.19727 0.0221758
1.2  0.175 0.19627 0.0258322
1.2  0.2 0.195044 0.0295144
1.2  0.225 0.193752 0.0331128
1.2  0.25 0.19218 0.0367359
1.2  0.275 0.190617 0.0403121
1.2  0.3 0.188715 0.0437761
1.2  0.325 0.186726 0.0473033
1.2  0.35 0.184579 0.0507656
1.2  0.375 0.182354 0.0541125
1.2  0.4 0.179645 0.0575075
1.2  0.425 0.177004 0.0608195
1.2  0.45 0.174145 0.0639082
1.2  0.475 0.170852 0.0670476
1.2  0.5 0.167986 0.0701597
1.2  0.525 0.16447 0.0731635
1.2  0.55 0.160891 0.0760548
1.2  0.575 0.156815 0.0788879
1.2  0.6 0.152391 0.0812908
1.2  0.625 0.14837 0.0839305
1.2  0.65 0.143947 0.0863253
1.2  0.675 0.13884 0.088336
1.2  0.7 0.134237 0.0902651
1.2  0.725 0.12884 0.0921337
1.2  0.75 0.123355 0.0936859
1.2  0.775 0.117666 0.095013
1.2  0.8 0.111985 0.0960525
1.2  0.825 0.104672 0.096412
1.2  0.85 0.0986055 0.0967847
1.2  0.875 0.0910861 0.0965668
1.2  0.9 0.0833753 0.0952131
1.2  0.925 0.0760842 0.0943524
1.2  0.95 0.0676015 0.0920323
1.2  0.975 0.0589177 0.0887214
1.2  1 0.0498025 0.084415
1.2  1.025 0.0401983 0.0781465
1.2  1.05 0.0294979 0.0691344
1.2  1.075 0.0184293 0.0566554
1.2  1.1 0.0087928 0.0403467
1.2  1.125 0.00223907 0.0204335
1.2  1.15 0.00029986 0.00779507
1.2  1.175 1.81403e-05 0.00193912
1.2  1.2 1.37142e-12 8.02538e-10
1.2  1.225 1.02091e-30 3.8958e-28
1.2  1.25 1.52255e-41 7.65101e-39

1.4  0 0.2 2.84615e-06
1.4  0.025 0.19992 0.00358775
1.4  0.05 0.199719 0.00715947
1.4  0.075 0.199339 0.0107512
1.4  0.1 0.198817 0.0143091
1.4  0.125 0.198137 0.0178433
1.4  0.15 0.197369 0.0213876
1.4  0.175 0.196294 0.0249535
1.4  0.2 0.195254 0.028466
1.4  0.225 0.193891 0.0319991
1.4  0.25 0.192606 0.0353565
1.4  0.275 0.190876 0.0388647
1.4  0.3 0.189215 0.0422626
1.4  0.325 0.187144 0.0455971
1.4  0.35 0.185107 0.0489476
1.4  0.375 0.182964 0.0523497
1.4  0.4 0.180518 0.0555134
1.4  0.425 0.178062 0.0587139
1.4  0.45 0.17533 0.0618335
1.4  0.475 0.172326 0.0650407
1.4  0.5 0.16908 0.0678751
1.4  0.525 0.165873 0.0707865
1.4  0.55 0.162541 0.0736127
1.4  0.575 0.158821 0.0763141
1.4  0.6 0.154615 0.0791099
1.4  0.625 0.150384 0.0814183
1.4  0.65 0.146022 0.0838828
1.4  0.675 0.141623 0.0859374
1.4  0.7 0.136994 0.0880021
1.4  0.725 0.131633 0.0899542
1.4  0.75 0.126813 0.0917005
1.4  0.775 0.12133 0.0930316
1.4  0.8 0.11491 0.0942144
1.4  0.825 0.108777 0.0949752
1.4  0.85 0.102014 0.0950899
1.4  0.875 0.0957518 0.0953107
1.4  0.9 0.0881536 0.0948687
1.4  0.925 0.080613 0.0939223
1.4  0.95 0.0733465 0.0925071
1.4  0.975 0.0635347 0.0892424
1.4  1 0.0547208 0.0855031
1.4  1.025 0.0451792 0.0802785
1.4  1.05 0.0354029 0.0735543
1.4  1.075 0.024289 0.062834
1.4  1.1 0.0140031 0.0492783
1.4  1.125 0.00543848 0.0315761
1.4  1.15 0.00118834 0.014634
1.4  1.175 0.000136667 0.00522894
1.4  1.2 6.36617e-06 0.000993663
1.4  1.225 1.13431e-14 3.41689e-12
1.4  1.25 3.07627e-25 1.97076e-22

1.6  0 0.2 2.84615e-06
1.6  0.025 0.19993 0.00347899
1.6  0.05 0.199712 0.00694726
1.6  0.075 0.199349 0.0104031
1.6  0.1 0.198829 0.0138616
1.6  0.125 0.198184 0.0173118
1.6  0.15 0.197477 0.0207696
1.6  0.175 0.196473 0.0241876
1.6  0.2 0.195418 0.0275613
1.6  0.225 0.194148 0.0310633
1.6  0.25 0.192743 0.0343112
1.6  0.275 0.191374 0.0376774
1.6  0.3 0.18963 0.040963
1.6  0.325 0.187997 0.0442589
1.6  0.35 0.185796 0.0475587
1.6  0.375 0.18364 0.0508188
1.6  0.4 0.181275 0.0539246
1.6  0.425 0.178786 0.0569628
1.6  0.45 0.175958 0.0601585
1.6  0.475 0.173269 0.0630894
1.6  0.5 0.170343 0.065909
1.6  0.525 0.167157 0.0688973
1.6  0.55 0.163901 0.0716989
1.6  0.575 0.16048 0.0744624
1.6  0.6 0.156399 0.0769331
1.6  0.625 0.152792 0.0796095
1.6  0.65 0.148666 0.0817638
1.6  0.675 0.144019 0.0840461
1.6  0.7 0.139748 0.0862245
1.6  0.725 0.133717 0.087834
1.6  0.75 0.129742 0.0898858
1.6  0.775 0.124055 0.0912611
1.6  0.8 0.118409 0.0924372
1.6  0.825 0.111969 0.0934927
1.6  0.85 0.106233 0.0942016
1.6  0.875 0.0991683 0.0944407
1.6  0.9 0.093187 0.0945286
1.6  0.925 0.0849212 0.0933981
1.6  0.95 0.0773463 0.0924439
1.6  0.975 0.0705879 0.0910017
1.6  1 0.0609593 0.0874766
1.6  1.025 0.0513932 0.0831106
1.6  1.05 0.0419473 0.0775048
1.6  1.075 0.0321857 0.0702851
1.6  1.1 0.0205678 0.0582358
1.6  1.125 0.00996336 0.0418811
1.6  1.15 0.00296308 0.023148
1.6  1.175 0.00039427 0.00857457
1.6  1.2 9.97343e-06 0.00133337
1.6  1.225 3.0131e-10 1.02043e-07
1.6  1.25 3.89434e-18 2.23548e-15

1.8  0 0.2 2.84615e-06
1.8  0.025 0.199929 0.00338203
1.8  0.05 0.199717 0.00675068
1.8  0.075 0.199407 0.0101271
1.8  0.1 0.198911 0.0134894
1.8  0.125 0.198302 0.016835
1.8  0.15 0.197507 0.0201717
1.8  0.175 0.196645 0.023542
1.8  0.2 0.195472 0.0268348
1.8  0.225 0.194433 0.0301111
1.8  0.25 0.193145 0.0334301
1.8  0.275 0.191463 0.0366294
1.8  0.3 0.190088 0.039996
1.8  0.325 0.188112 0.0431711
1.8  0.35 0.186286 0.0461909
1.8  0.375 0.184358 0.0493319
1.8  0.4 0.182002 0.0525246
1.8  0.425 0.179772 0.0556347
1.8  0.45 0.177241 0.0586258
1.8  0.475 0.174469 0.0615085
1.8  0.5 0.171376 0.0644994
1.8  0.525 0.168648 0.0671158
1.8  0.55 0.165014 0.0698411
1.8  0.575 0.161774 0.0726082
1.8  0.6 0.158534 0.0751768
1.8  0.625 0.15459 0.0777099
1.8  0.65 0.150469 0.0798894
1.8  0.675 0.145947 0.0821939
1.8  0.7 0.142017 0.0843268
1.8  0.725 0.137313 0.0862533
1.8  0.75 0.132659 0.0882252
1.8  0.775 0.127469 0.089771
1.8  0.8 0.12158 0.0910448
1.8  0.825 0.116327 0.092147
1.8  0.85 0.110447 0.0931724
1.8  0.875 0.103747 0.0936243
1.8  0.9 0.0966408 0.0933539
1.8  0.925 0.0902423 0.0933817
1.8  0.95 0.0831123 0.0928409
1.8  0.975 0.0752292 0.0912138
1.8  1 0.0674915 0.0894598
1.8  1.025 0.0581926 0.0857076
1.8  1.05 0.0491595 0.0813211
1.8  1.075 0.0390486 0.0750382
1.8  1.1 0.0287262 0.0667563
1.8  1.125 0.0167354 0.0524228
1.8  1.15 0.00700399 0.0350757
1.8  1.175 0.00168565 0.017369
1.8  1.2 0.000118337 0.0045647
1.8  1.225 1.5389e-05 0.00179356
1.8  1.25 2.2361e-14 5.83905e-12

2  0 0.2 2.84615e-06
2  0.025 0.199933 0.00329003
2  0.05 0.199751 0.00658637
2  0.075 0.199445 0.00989668
2  0.1 0.198978 0.0131483
2  0.125 0.198325 0.0164041
2  0.15 0.1976 0.0197003
2  0.175 0.19673 0.0229358
2  0.2 0.195843 0.0261671
2  0.225 0.194602 0.0293751
2  0.25 0.193323 0.0325675
2  0.275 0.192012 0.0357317
2  0.3 0.190556 0.0389418
2  0.325 0.188681 0.0420624
2  0.35 0.186747 0.0451138
2  0.375 0.184835 0.0481921
2  0.4 0.182881 0.0512733
2  0.425 0.180462 0.054152
2  0.45 0.178151 0.0570789
2  0.475 0.175123 0.060047
2  0.5 0.172634 0.0629057
2  0.525 0.169724 0.0657105
2  0.55 0.166523 0.0682973
2  0.575 0.163501 0.0710726
2  0.6 0.15979 0.0735155
2  0.625 0.156324 0.0760792
2  0.65 0.152399 0.0783703
2  0.675 0.148303 0.0806335
2  0.7 0.143889 0.0826358
2  0.725 0.139882 0.0848468
2  0.75 0.135032 0.0865567
2  0.775 0.130138 0.0880887
2  0.8 0.12467 0.0894334
2  0.825 0.119694 0.0906678
2  0.85 0.114515 0.0920833
2  0.875 0.107934 0.0925166
2  0.9 0.101245 0.0929987
2  0.925 0.0950869 0.093031
2  0.95 0.088608 0.0930368
2  0.975 0.0807624 0.0919607
2  1 0.0726707 0.0902108
2  1.025 0.0641765 0.087605
2  1.05 0.0552857 0.0841563
2  1.075 0.0460093 0.0793421
2  1.1 0.0350989 0.0714134
2  1.125 0.0246015 0.062325
2  1.15 0.0141261 0.0485074
2  1.175 0.00476146 0.0286903
2  1.2 0.000891369 0.0125134
2  1.225 7.54538e-05 0.00360323
2  1.25 6.13233e-11 3.60849e-08

2.2  0 0.2 2.84615e-06
2.2  0.025 0.199946 0.00322883
2.2  0.05 0.199746 0.00644601
2.2  0.075 0.19944 0.00964705
2.2  0.1 0.198984 0.0128901
2.2  0.125 0.198485 0.0160802
2.2  0.15 0.197661 0.0192598
2.2  0.175 0.196834 0.0224663
2.2  0.2 0.195889 0.0256405
2.2  0.225 0.194713 0.0287823
2.2  0.25 0.193568 0.0318941
2.2  0.275 0.19227 0.0350268
2.2  0.3 0.19071 0.0381371
2.2  0.325 0.189174 0.0411883
2.2  0.35 0.187389 0.0442685
2.2  0.375 0.185429 0.0472718
2.2  0.4 0.183154 0.0501777
2.2  0.425 0.181001 0.0530638
2.2  0.45 0.178971 0.0559487
2.2  0.475 0.176663 0.0588994
2.2  0.5 0.173591 0.0615912
2.2  0.525 0.170706 0.0642961
2.2  0.55 0.16797 0.0671145
2.2  0.575 0.164739 0.0696849
2.2  0.6 0.161382 0.072051
2.2  0.625 0.158059 0.0745657
2.2  0.65 0.154228 0.0768375
2.2  0.675 0.150535 0.0789788
2.2  0.7 0.146545 0.0813748
2.2  0.725 0.142046 0.0834574
2.2  0.75 0.137296 0.0851809
2.2  0.775 0.132629 0.0868685
2.2  0.8 0.127491 0.0886392
2.2  0.825 0.123155 0.0900398
2.2  0.85 0.117528 0.0910176
2.2  0.875 0.111418 0.0919862
2.2  0.9 0.105163 0.0924797
2.2  0.925 0.0991086 0.0927569
2.2  0.95 0.0924803 0.0926906
2.2  0.975 0.0853861 0.0920848
2.2  1 0.0778407 0.0909213
2.2  1.025 0.0699104 0.089027
2.2  1.05 0.0619776 0.0866113
2.2  1.075 0.0523123 0.0823115
2.2  1.1 0.0433993 0.0773683
2.2  1.125 0.0315759 0.0686832
2.2  1.15 0.0212627 0.0578403
2.2  1.175 0.0101495 0.041456
2.2  1.2 0.00307489 0.0233927
2.2  1.225 0.000326786 0.00767103
2.2  1.25 1.13485e-05 0.00120252

2.4  0 0.2 2.84615e-06
2.4  0.025 0.199948 0.0031578
2.4  0.05 0.199743 0.006311
2.4  0.075 0.19945 0.00945944
2.4  0.1 0.199057 0.0126097
2.4  0.125 0.198452 0.0157675
2.4  0.15 0.197763 0.0188976
2.4  0.175 0.197039 0.0219731
2.4  0.2 0.195985 0.0250851
2.4  0.225 0.195063 0.0282162
2.4  0.25 0.193648 0.0312282
2.4  0.275 0.192506 0.0342938
2.4  0.3 0.191119 0.037355
2.4  0.325 0.189328 0.0403189
2.4  0.35 0.187671 0.0433449
2.4  0.375 0.186115 0.0463057
2.4  0.4 0.183899 0.0491649
2.4  0.425 0.181984 0.0520089
2.4  0.45 0.179566 0.0548996
2.4  0.475 0.177271 0.0577648
2.4  0.5 0.174687 0.0604096
2.4  0.525 0.171826 0.0632139
2.4  0.55 0.168956 0.0657089
2.4  0.575 0.165852 0.0685182
2.4  0.6 0.163211 0.0707763
2.4  0.625 0.159706 0.0733469
2.4  0.65 0.155547 0.0756089
2.4  0.675 0.152379 0.0780329
2.4  0.7 0.148872 0.080248
2.4  0.725 0.144371 0.0821259
2.4  0.75 0.139999 0.0839819
2.4  0.775 0.135541 0.0858933
2.4  0.8 0.130536 0.0872249
2.4  0.825 0.125702 0.0885267
2.4  0.85 0.120166 0.090029
2.4  0.875 0.114692 0.090851
2.4  0.9 0.109302 0.0918944
2.4  0.925 0.103402 0.0923975
2.4  0.95 0.097118 0.0928046
2.4  0.975 0.0903226 0.0921098
2.4  1 0.0830313 0.0915275
2.4  1.025 0.0755435 0.0901565
2.4  1.05 0.0671322 0.0878632
2.4  1.075 0.0592312 0.0852559
2.4  1.1 0.0489421 0.0801508
2.4  1.125 0.0393248 0.074363
2.4  1.15 0.0291995 0.0663595
2.4  1.175 0.0165904 0.0519056
2.4  1.2 0.00728253 0.0354759
2.4  1.225 0.00129092 0.0151695
2.4  1.25 0.00010487 0.00420481

2.6  0 0.2 2.84615e-06
2.6  0.025 0.199948 0.00310434
2.6  0.05 0.199759 0.00620366
2.6  0.075 0.199509 0.00929971
2.6  0.1 0.199025 0.0124112
2.6  0.125 0.198466 0.0154949
2.6  0.15 0.197762 0.0185239
2.6  0.175 0.197072 0.0216341
2.6  0.2 0.196176 0.0246816
2.6  0.225 0.195245 0.0277067
2.6  0.25 0.193908 0.0307167
2.6  0.275 0.192661 0.0337656
2.6  0.3 0.191186 0.0367711
2.6  0.325 0.18974 0.0397099
2.6  0.35 0.188219 0.0426674
2.6  0.375 0.186226 0.0455661
2.6  0.4 0.184567 0.0483443
2.6  0.425 0.182472 0.0512275
2.6  0.45 0.18005 0.0539726
2.6  0.475 0.177988 0.0568217
2.6  0.5 0.175428 0.059628
2.6  0.525 0.172522 0.0621746
2.6  0.55 0.169733 0.0646514
2.6  0.575 0.166784 0.0674106
2.6  0.6 0.164016 0.0696916
2.6  0.625 0.160941 0.072195
2.6  0.65 0.157712 0.0744871
2.6  0.675 0.153149 0.0764995
2.6  0.7 0.149574 0.078874
2.6  0.725 0.146103 0.0810577
2.6  0.75 0.141936 0.0830295
2.6  0.775 0.137881 0.084686
2.6  0.8 0.133076 0.0863123
2.6  0.825 0.128094 0.0879332
2.6  0.85 0.123571 0.089153
2.6  0.875 0.11848 0.0904187
2.6  0.9 0.112232 0.0911896
2.6  0.925 0.107154 0.0921467
2.6  0.95 0.100391 0.0921245
2.6  0.975 0.0945929 0.0924012
2.6  1 0.0874232 0.0917485
2.6  1.025 0.0811586 0.0915816
2.6  1.05 0.0727958 0.0895701
2.6  1.075 0.0645438 0.0875943
2.6  1.1 0.0552788 0.0834722
2.6  1.125 0.0461598 0.0786295
2.6  1.15 0.0361099 0.0720901
2.6  1.175 0.0239277 0.060921
2.6  1.2 0.0128476 0.0462382
2.6  1.225 0.00375445 0.0255646
2.6  1.25 0.000607995 0.0105573

2.8  0 0.2 2.84615e-06
2.8  0.025 0.199954 0.00305883
2.8  0.05 0.199771 0.00612657
2.8  0.075 0.199445 0.0091724
2.8  0.1 0.199081 0.0122364
2.8  0.125 0.198504 0.0152421
2.8  0.15 0.197874 0.0182988
2.8  0.175 0.197178 0.0213227
2.8  0.2 0.196242 0.0243102
2.8  0.225 0.195334 0.0273526
2.8  0.25 0.194051 0.0303142
2.8  0.275 0.192784 0.0332702
2.8  0.3 0.191724 0.0362495
2.8  0.325 0.190122 0.0391847
2.8  0.35 0.188305 0.0420062
2.8  0.375 0.186706 0.0448434
2.8  0.4 0.184637 0.0477052
2.8  0.425 0.182943 0.0505774
2.8  0.45 0.180796 0.0532817
2.8  0.475 0.178478 0.0559687
2.8  0.5 0.176031 0.0587343
2.8  0.525 0.173638 0.0613658
2.8  0.55 0.170583 0.0638413
2.8  0.575 0.167962 0.0664163
2.8  0.6 0.165159 0.068988
2.8  0.625 0.162484 0.0713576
2.8  0.65 0.158806 0.0735191
2.8  0.675 0.155318 0.0760208
2.8  0.7 0.151403 0.0779657
2.8  0.725 0.147704 0.0798856
2.8  0.75 0.143617 0.0820563
2.8  0.775 0.139662 0.0838037
2.8  0.8 0.135074 0.0856388
